音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
256	1766	0				0	1	0	
256	2933	0				0	1	0	
256	3299	0				0	1	3	
521	3733	0				0	1	0	
521	4333	0				0	1	0	
521	4899	0				0	1	0	
256	5866	0				0	1	3	
384	6466	0				0	1	0	
256	7066	0				0	1	3	
384	7466	0				0	1	0	
256	8033	0				0	1	3	
256	8633	0				0	1	3	
128	9033	0				0	1	0	
256	9433	0				0	1	3	
128	10199	0				0	1	0	
0	10599	0				0	1	0	
256	10999	0				0	1	3	
256	11799	0				0	1	3	
256	12199	0				0	1	0	
256	12566	0				0	1	3	
256	13366	0				0	1	3	
0	13766	0				0	1	0	
256	14166	0				0	1	3	
384	14933	0				0	1	0	
256	15933	0				0	1	3	
256	16533	0				0	1	3	
521	16933	0				0	1	0	
521	17499	0				0	1	0	
256	18099	0				0	1	3	
256	18499	0				0	1	1	
256	18899	0				0	1	3	
256	19699	0				0	1	3	
384	20066	0				0	1	0	
521	20666	0				0	1	0	
256	21066	0				0	1	3	
256	22066	0				0	1	3	
256	22833	0				0	1	3	
521	23233	0				0	1	0	
256	23633	0				0	1	3	
256	24433	0				0	1	3	
384	24799	0				0	1	0	
256	25399	0				0	1	3	
256	25999	0				0	1	3	
384	26399	0				0	1	0	
256	26799	0				0	1	3	
128	27566	0				0	1	0	
521	27966	0				0	1	0	
256	28366	0				0	1	3	
256	29166	0				0	1	3	
0	29566	0				0	1	0	
256	30133	0				0	1	3	
384	30733	0				0	1	0	
384	31133	0				0	1	0	
256	31533	0				0	1	3	
256	32699	0				0	1	0	
256	33099	0				0	1	3	
256	33899	0				0	1	3	
256	34299	0				0	1	0	
256	34699	0				0	1	3	
521	35466	0				0	1	0	
256	35866	0				0	1	0	
256	36266	0				0	1	3	
256	37066	0				0	1	3	
256	37466	0	S		C2	0	1	0	
256	37833	0				0	1	3	
256	38633	0				0	1	3	
0	39033	0				0	1	0	
256	39433	0				0	1	3	
384	40999	0				0	1	0	
256	41799	0				0	1	3	
128	42199	0				0	1	0	
256	42566	0				0	1	3	
128	43366	0				0	1	0	
256	43766	0				0	1	3	
384	44166	0				0	1	0	
521	44933	0				0	1	0	
0	45333	0				0	1	0	
256	45733	0				0	1	3	
256	46533	0				0	1	3	
384	46933	0				0	1	0	
128	47499	0				0	1	0	
384	48099	0				0	1	0	
256	48499	0				0	1	3	
256	49099	0				0	1	3	
256	49699	0				0	1	3	
0	50066	0				0	1	0	
128	50466	0				0	1	0	
256	51266	0				0	1	3	
521	51666	0				0	1	0	
256	52066	0				0	1	0	
256	52833	0				0	1	3	
256	53633	0				0	1	3	
256	54433	0				0	1	3	
0	54833	0				0	1	0	
256	55399	0				0	1	3	
256	55999	0				0	1	3	
256	56399	0				0	1	0	
256	56799	0				0	1	3	
256	57566	0				0	1	3	
0	57966	0				0	1	0	
256	58366	0				0	1	3	
256	59166	0				0	1	3	
521	59566	0				0	1	0	
256	60733	0				0	1	3	
128	61133	0				0	1	0	
256	61533	0				0	1	3	
256	62133	0				0	1	0	
128	62699	0				0	1	0	
256	63099	0				0	1	3	
256	63899	0				0	1	3	
521	64299	0				0	1	0	
256	64699	0				0	1	3	
256	65466	0				0	1	3	
256	65866	0				0	1	0	
256	66266	0				0	1	3	
256	67066	0				0	1	3	
0	67433	0				0	1	0	
256	68033	0				0	1	3	
256	68633	0				0	1	3	
128	69033	0				0	1	4	
256	69433	0				0	1	3	
521	70666	0				0	1	0	
256	71233	0				0	1	0	
256	72766	0				0	1	3	
128	73366	0				0	1	0	
384	73766	0				0	1	0	
256	74166	0				0	1	3	
128	74966	0	S		C3	0	1	0	
0	75333	0				0	1	0	
256	75733	0				0	1	3	
256	76533	0				0	1	3	
521	76933	0				0	1	0	
0	77299	0				0	1	0	
256	78099	0				0	1	3	
128	78499	0				0	1	0	
256	78899	0				0	1	3	
128	79699	0				0	1	0	
256	80066	0				0	1	0	
256	80466	0				0	1	3	
256	81266	0				0	1	3	
384	81666	0				0	1	0	
256	82066	0				0	1	3	
256	82833	0				0	1	3	
521	83233	0				0	1	0	
256	83633	0				0	1	3	
256	84433	0				0	1	3	
0	84799	0				0	1	0	
128	85199	0				0	1	0	
256	85999	0				0	1	0	
0	86399	0				0	1	1	
256	86799	0				0	1	3	
256	87566	0				0	1	3	
384	87966	0				0	1	0	
256	88366	0				0	1	3	
256	89166	0				0	1	3	
256	89566	0				0	1	1	
256	89933	0				0	1	3	
256	90733	0				0	1	3	
128	91133	0				0	1	0	
256	91533	0				0	1	3	
521	92699	0				0	1	0	
256	93099	0				0	1	3	
256	93899	0				0	1	3	
521	94299	0				0	1	0	
521	94699	0				0	1	1	
256	95466	0				0	1	3	
384	95866	0				0	1	0	
256	96266	0				0	1	3	
256	97066	0				0	1	3	
256	97433	0				0	1	0	
0	97833	0				0	1	0	
384	98633	0				0	1	0	
128	99033	0				0	1	0	
256	99433	0				0	1	3	
256	100199	0				0	1	3	
256	100599	0				0	1	0	
256	100999	0				0	1	3	
256	101799	0				0	1	3	
256	102199	0				0	1	0	
256	102766	0				0	1	3	
256	103366	0				0	1	3	
128	103766	0				0	1	0	
256	104166	0				0	1	3	
256	104933	0				0	1	3	
256	105333	0				0	1	0	
256	105733	0				0	1	3	
256	106533	0				0	1	3	
521	107499	0				0	1	0	
256	108099	0				0	1	3	
0	108499	0				0	1	0	
256	108899	0				0	1	3	
256	109699	0				0	1	3	
256	110066	0				0	1	0	
256	110466	0				0	1	3	
256	111266	0				0	1	3	
521	111666	0				0	1	0	
256	112066	0				0	1	0	
256	112833	0				0	1	3	
0	113433	0				0	1	0	
256	113833	0				0	1	0	
256	114433	0				0	1	3	
0	114799	0				0	1	0	
256	115399	0				0	1	3	
256	115999	0				0	1	3	
0	116399	0				0	1	0	
256	116799	0				0	1	3	
256	117566	0				0	1	3	
384	117966	0				0	1	0	
256	118366	0				0	1	3	
256	119166	0				0	1	3	
384	120133	0				0	1	0	
256	120733	0				0	1	3	
128	121133	0				0	1	0	
256	121533	0				0	1	3	
256	122299	0				0	1	0	
128	122699	0				0	1	0	
384	123099	0	S		C1	0	1	0	
