音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	2199	0				0	1	0	
256	2699	0				0	1	3	
256	2966	0				0	1	0	
128	3466	0				0	1	0	
256	3766	0				0	1	3	
521	4833	0				0	1	0	
0	5333	0				0	1	0	
256	5866	0				0	1	3	
0	6399	0				0	1	0	
0	6666	0				0	1	0	
256	6933	0				0	1	3	
128	7699	0				0	1	0	
256	7966	0				0	1	3	
0	8766	0				0	1	0	
256	9033	0				0	1	3	
521	9566	0				0	1	0	
128	10099	0				0	1	0	
384	10599	0				0	1	0	
256	11133	0				0	1	3	
256	11899	0				0	1	0	
256	12199	0				0	1	3	
128	12699	0				0	1	0	
256	13233	0				0	1	3	
521	13766	0				0	1	0	
256	14299	0				0	1	3	
0	14833	0				0	1	0	
256	15333	0				0	1	3	
256	15599	0				0	1	0	
128	16133	0				0	1	0	
256	16399	0				0	1	3	
256	16666	0				0	1	0	
384	16933	0				0	1	5	
128	17433	0				0	1	5	
384	17699	0				0	1	5	
128	17966	0				0	1	5	
384	18499	0				0	1	0	
256	19033	0				0	1	3	
521	19533	0				0	1	0	
128	20066	0				0	1	0	
256	20599	0				0	1	3	
0	21133	0				0	1	0	
521	21666	0				0	1	0	
256	22166	0				0	1	3	
384	22699	0				0	1	0	
256	23233	0				0	1	3	
256	23499	0				0	1	0	
256	23766	0				0	1	3	
256	24266	0				0	1	0	
256	24799	0				0	1	3	
256	25333	0				0	1	3	
256	25866	0				0	1	3	
128	26399	0				0	1	0	
128	26899	0				0	1	0	
256	27199	0				0	1	3	
256	27966	0				0	1	3	
256	28233	0				0	1	0	
256	28499	0				0	1	0	
256	29033	0				0	1	3	
128	29533	0				0	1	0	
256	30066	0				0	1	3	
256	30333	0				0	1	0	
256	30599	0				0	1	3	
0	31133	0				0	1	4	
256	31666	0				0	1	0	
256	32166	0				0	1	3	
256	32699	0				0	1	0	
256	33233	0				0	1	3	
256	33766	0				0	1	0	
256	34033	0				0	1	0	
256	34299	0				0	1	0	
128	34799	0				0	1	0	
256	35333	0				0	1	3	
384	35733	0				0	1	0	
256	36399	0				0	1	3	
128	37166	0				0	1	0	
128	37466	0				0	1	0	
256	38499	0				0	1	3	
384	39033	0				0	1	0	
256	39566	0				0	1	3	
521	40066	0				0	1	0	
256	40599	0				0	1	3	
256	40866	0				0	1	0	
521	41366	0				0	1	0	
256	41666	0				0	1	3	
384	42699	0				0	1	0	
256	43233	0				0	1	0	
256	43766	0				0	1	3	
0	44266	0				0	1	0	
0	44533	0				0	1	0	
0	44799	0				0	1	0	
256	45199	0	S		C2	0	1	3	
384	45599	0				0	1	0	
384	45866	0				0	1	0	
384	46399	0				0	1	5	
128	46666	0				0	1	5	
384	46933	0				0	1	5	
128	47299	0				0	1	5	
521	47966	0				0	1	0	
521	48499	0				0	1	0	
521	48766	0				0	1	4	
256	49033	0				0	1	3	
521	49399	0				0	1	0	
128	49799	0				0	1	0	
256	50066	0				0	1	3	
128	50599	0				0	1	0	
128	50866	0				0	1	0	
128	51133	0				0	1	0	
256	51533	0				0	1	3	
0	52066	0				0	1	0	
256	52333	0				0	1	3	
256	52699	0				0	1	0	
256	52966	0				0	1	0	
256	53233	0				0	1	3	
256	53633	0				0	1	0	
0	53999	0				0	1	0	
0	54533	0				0	1	0	
256	55066	0				0	1	0	
256	55333	0				0	1	3	
128	55733	0				0	1	0	
256	56399	0				0	1	3	
256	56666	0				0	1	0	
256	57166	0				0	1	0	
256	57433	0				0	1	3	
256	57966	0				0	1	0	
256	58233	0				0	1	3	
256	58499	0				0	1	0	
256	58766	0				0	1	3	
128	59533	0				0	1	0	
256	60066	0				0	1	3	
521	60599	0				0	1	0	
256	60866	0				0	1	3	
0	61399	0				0	1	1	
0	61666	0				0	1	0	
256	62166	0				0	1	0	
128	62566	0				0	1	0	
128	62833	0				0	1	0	
256	63233	0				0	1	3	
521	63766	0				0	1	0	
0	64266	0				0	1	0	
256	64799	0				0	1	0	
384	65199	0				0	1	0	
256	65599	0				0	1	3	
384	66133	0				0	1	0	
256	66399	0				0	1	3	
256	66899	0				0	1	0	
256	67166	0				0	1	0	
384	67966	0				0	1	5	
128	68233	0				0	1	5	
384	69033	0				0	1	5	
128	69299	0				0	1	5	
256	69799	0				0	1	0	
256	70466	0				0	1	3	
256	71266	0				0	1	0	
256	73766	0				0	1	3	
256	74033	0				0	1	0	
0	74533	0				0	1	0	
0	74833	0				0	1	0	
256	75866	0				0	1	3	
256	76133	0				0	1	0	
256	76399	0				0	1	3	
0	76899	0				0	1	0	
384	77166	0				0	1	5	
128	77433	0				0	1	5	
384	77699	0				0	1	5	
128	78233	0				0	1	5	
0	78899	0				0	1	0	
256	79533	0				0	1	0	
521	80066	0				0	1	0	
384	80599	0				0	1	0	
256	81133	0				0	1	3	
384	81666	0				0	1	0	
256	82166	0				0	1	3	
521	82699	0				0	1	0	
256	83233	0				0	1	3	
256	83766	0				0	1	0	
256	84299	0				0	1	3	
256	84799	0				0	1	3	
128	85333	0				0	1	0	
256	85866	0				0	1	3	
384	86399	0				0	1	0	
128	86899	0				0	1	0	
384	87433	0				0	1	0	
256	87966	0				0	1	3	
256	88233	0				0	1	0	
256	88499	0				0	1	3	
256	88766	0				0	1	0	
256	89033	0				0	1	3	
128	89533	0				0	1	0	
256	90066	0				0	1	3	
256	90333	0				0	1	0	
256	90599	0	S		C3	0	1	0	
256	91133	0				0	1	3	
521	91666	0				0	1	0	
256	92166	0				0	1	3	
384	92699	0				0	1	0	
256	93233	0				0	1	3	
256	93766	0				0	1	0	
128	94299	0				0	1	0	
256	94799	0				0	1	3	
256	95333	0				0	1	3	
256	95866	0				0	1	3	
256	96399	0				0	1	3	
256	96666	0				0	1	0	
0	97466	0				0	1	0	
521	98233	0				0	1	1	
256	98499	0				0	1	3	
256	99566	0				0	1	3	
521	100099	0				0	1	0	
256	100599	0				0	1	3	
256	101133	0				0	1	0	
256	101399	0				0	1	0	
256	101666	0				0	1	3	
256	102433	0				0	1	0	
256	102699	0				0	1	0	
384	103499	0				0	1	0	
256	103766	0				0	1	3	
256	104033	0				0	1	0	
256	104299	0				0	1	3	
384	104799	0				0	1	0	
384	105333	0				0	1	0	
256	105866	0				0	1	3	
128	106633	0				0	1	0	
256	106932	0				0	1	3	
256	107466	0				0	1	0	
256	107966	0				0	1	3	
384	108499	0				0	1	1	
256	109032	0				0	1	3	
384	109566	0				0	1	0	
256	110066	0				0	1	3	
256	110332	0				0	1	0	
256	110866	0				0	1	0	
256	111132	0				0	1	3	
256	111399	0				0	1	0	
256	111666	0				0	1	0	
256	112166	0				0	1	3	
384	112699	0				0	1	0	
521	113232	0				0	1	0	
256	113766	0				0	1	3	
256	114032	0				0	1	0	
256	114299	0				0	1	0	
256	114666	0				0	1	3	
0	115066	0				0	1	0	
0	115332	0				0	1	1	
384	115599	0				0	1	5	
128	115866	0				0	1	5	
384	116132	0				0	1	5	
128	116399	0				0	1	5	
384	116899	0				0	1	0	
384	117166	0				0	1	0	
128	117432	0				0	1	5	
384	117699	0				0	1	5	
128	117966	0				0	1	5	
384	118232	0				0	1	5	
128	118499	0				0	1	5	
521	118999	0				0	1	0	
521	119266	0				0	1	0	
521	119532	0				0	1	0	
256	119799	0				0	1	3	
128	120332	0				0	1	0	
128	120599	0				0	1	0	
256	120999	0				0	1	3	
128	121532	0				0	1	0	
256	121799	0				0	1	3	
0	122432	0				0	1	0	
0	122699	0				0	1	0	
256	123099	0				0	1	3	
256	123766	0				0	1	0	
256	124032	0				0	1	3	
384	124532	0				0	1	1	
384	124799	0				0	1	0	
256	125199	0				0	1	3	
521	125599	0				0	1	0	
256	125866	0				0	1	3	
256	126132	0				0	1	0	
256	126899	0				0	1	3	
0	127432	0				0	1	0	
0	127699	0				0	1	0	
0	127966	0				0	1	0	
256	128232	0				0	1	3	
128	128766	0				0	1	0	
256	129032	0				0	1	3	
384	129532	0				0	1	0	
384	130332	0				0	1	0	
256	131132	0				0	1	3	
384	131666	0				0	1	0	
384	132199	0				0	1	0	
256	132699	0				0	1	3	
256	133232	0				0	1	3	
128	133766	0				0	1	0	
0	134266	0				0	1	0	
521	134666	0				0	1	0	
0	135066	0				0	1	0	
256	135866	0				0	1	3	
0	136632	0				0	1	0	
521	137166	0				0	1	0	
256	137432	0				0	1	3	
0	137966	0				0	1	0	
256	138499	0				0	1	0	
256	138766	0				0	1	0	
256	139032	0				0	1	3	
256	140066	0				0	1	3	
521	140732	0				0	1	0	
256	141132	0				0	1	3	
128	142732	0				0	1	0	
256	143232	0				0	1	3	
384	143499	0				0	1	5	
128	143766	0				0	1	5	
384	144032	0				0	1	5	
128	144299	0				0	1	5	
521	144799	0				0	1	0	
256	145332	0				0	1	3	
256	145599	0				0	1	0	
256	145866	0				0	1	0	
256	146399	0				0	1	3	
384	146899	0				0	1	0	
256	147166	0				0	1	3	
384	147699	0				0	1	0	
384	147966	0				0	1	0	
0	148366	0	S		C1	0	1	0	
