音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	1033	0				0	1	0	
0	1333	0				0	1	0	
0	1633	0				0	1	0	
521	2099	0				0	1	0	
384	2533	0				0	1	0	
384	2833	0				0	1	0	
128	3299	0				0	1	0	
384	3766	0				0	1	0	
384	4033	0				0	1	0	
0	4633	0				0	1	0	
0	4933	0				0	1	0	
0	5233	0				0	1	0	
521	5699	0				0	1	0	
521	6133	0				0	1	0	
521	6433	0				0	1	0	
128	6899	0				0	1	0	
521	7333	0				0	1	0	
521	7633	0				0	1	0	
0	8233	0				0	1	0	
0	8533	0				0	1	0	
0	8833	0				0	1	0	
0	9433	0				0	1	0	
0	9733	0				0	1	0	
0	10033	0				0	1	0	
256	10499	0				0	1	0	
128	10933	0				0	1	0	
128	11233	0				0	1	0	
128	12133	0				0	1	0	
128	12433	0				0	1	0	
128	12899	0				0	1	0	
521	13366	0				0	1	0	
521	13633	0				0	1	0	
256	14099	0				0	1	0	
384	14533	0				0	1	0	
384	14833	0				0	1	0	
256	15433	0				0	1	1	
256	15733	0				0	1	0	
256	16033	0				0	1	0	
128	16466	0				0	1	0	
0	16933	0				0	1	0	
0	17233	0				0	1	0	
0	17833	0				0	1	0	
0	18133	0				0	1	0	
521	19333	0				0	1	0	
521	19799	0				0	1	0	
0	20233	0				0	1	0	
0	20533	0				0	1	0	
0	20833	0				0	1	0	
0	21266	0				0	1	0	
128	21733	0				0	1	0	
128	22033	0				0	1	0	
521	22466	0				0	1	0	
256	22933	0				0	1	0	
256	23199	0				0	1	0	
0	23699	0				0	1	0	
256	24166	0				0	1	0	
256	24433	0				0	1	0	
384	25033	0				0	1	0	
384	25333	0				0	1	0	
384	25633	0				0	1	1	
0	26533	0				0	1	0	
0	26833	0				0	1	0	
0	27299	0				0	1	0	
0	27766	0				0	1	0	
0	28033	0				0	1	0	
521	28633	0				0	1	0	
521	28933	0				0	1	0	
384	29266	0				0	1	0	
384	29533	0				0	1	0	
128	30133	0				0	1	0	
128	30433	0				0	1	0	
0	31033	0				0	1	0	
0	31333	0				0	1	0	
0	31633	0				0	1	0	
384	32066	0				0	1	0	
256	32533	0				0	1	0	
256	32833	0				0	1	0	
256	33433	0				0	1	0	
384	34033	0				0	1	0	
128	34633	0				0	1	0	
521	34966	0				0	1	0	
521	35233	0				0	1	0	
128	35666	0				0	1	0	
0	36433	0				0	1	0	
256	37033	0				0	1	0	
0	37633	0				0	1	0	
128	38233	0				0	1	0	
128	38533	0				0	1	4	
128	38833	0				0	1	0	
0	39299	0				0	1	0	
128	39733	0				0	1	0	
128	40033	0				0	1	0	
256	40633	0				0	1	0	
521	40966	0				0	1	0	
521	41266	0				0	1	0	
128	42166	0				0	1	0	
128	42433	0				0	1	0	
256	43033	0				0	1	0	
128	43633	0				0	1	5	
384	43933	0				0	1	5	
128	44233	0				0	1	5	
384	44533	0				0	1	5	
128	44833	0				0	1	5	
521	45766	0				0	1	0	
384	46533	0				0	1	0	
128	46966	0	S		C2	0	1	0	
128	47233	0				0	1	0	
256	47699	0				0	1	0	
256	48133	0				0	1	0	
256	48433	0				0	1	0	
256	48899	0				0	1	0	
256	49333	0				0	1	3	
256	49633	0				0	1	0	
256	50233	0				0	1	0	
256	50533	0				0	1	0	
256	50833	0				0	1	0	
384	51299	0				0	1	0	
384	51766	0				0	1	0	
384	52033	0				0	1	0	
128	52466	0				0	1	0	
521	52966	0				0	1	0	
521	53233	0				0	1	0	
384	53666	0				0	1	0	
521	54133	0				0	1	0	
521	54433	0				0	1	0	
256	54899	0				0	1	0	
128	55333	0				0	1	0	
128	55633	0				0	1	0	
521	56066	0				0	1	0	
384	56833	0				0	1	0	
0	57433	0				0	1	0	
0	57733	0				0	1	0	
0	58033	0				0	1	0	
0	58499	0				0	1	0	
384	58899	0				0	1	0	
0	59233	0				0	1	0	
256	59699	0				0	1	0	
256	60133	0				0	1	3	
256	60433	0				0	1	0	
0	61033	0				0	1	0	
0	61333	0				0	1	0	
0	61633	0				0	1	0	
521	62233	0				0	1	0	
256	62566	0				0	1	3	
384	62999	0				0	1	0	
384	63266	0				0	1	0	
128	63733	0				0	1	0	
128	64033	0				0	1	0	
521	64466	0				0	1	0	
0	64933	0				0	1	0	
0	65233	0				0	1	0	
128	65833	0				0	1	0	
128	66133	0				0	1	0	
128	66433	0				0	1	0	
384	66899	0				0	1	0	
0	67366	0				0	1	0	
0	67799	0				0	1	0	
0	68099	0				0	1	0	
256	68533	0				0	1	0	
256	68833	0				0	1	0	
384	69266	0				0	1	0	
256	69733	0				0	1	0	
256	70033	0				0	1	0	
0	70466	0				0	1	0	
0	71233	0				0	1	0	
384	71666	0				0	1	0	
521	72133	0				0	1	0	
521	72433	0				0	1	0	
256	72866	0				0	1	0	
256	73333	0				0	1	0	
256	73633	0				0	1	0	
521	74233	0				0	1	0	
384	74566	0				0	1	0	
384	74833	0				0	1	0	
384	75299	0				0	1	0	
256	75733	0				0	1	1	
256	76933	0				0	1	0	
128	77233	0				0	1	5	
384	77533	0				0	1	5	
128	77833	0				0	1	5	
384	78133	0				0	1	5	
128	78433	0				0	1	5	
0	78866	0				0	1	0	
384	79333	0				0	1	0	
384	79632	0				0	1	0	
256	80232	0				0	1	0	
521	80566	0				0	1	0	
521	80832	0				0	1	0	
256	81432	0				0	1	0	
256	81732	0				0	1	0	
384	82299	0				0	1	0	
0	82632	0				0	1	0	
256	82932	0				0	1	3	
256	83232	0				0	1	0	
0	83666	0				0	1	0	
384	84132	0				0	1	0	
384	84432	0				0	1	0	
128	85032	0				0	1	0	
521	85366	0				0	1	0	
521	86099	0				0	1	0	
0	86566	0				0	1	0	
128	87132	0				0	1	5	
384	87432	0				0	1	5	
128	87732	0				0	1	5	
384	88032	0				0	1	5	
128	88332	0				0	1	5	
384	89232	0				0	1	0	
256	89699	0				0	1	0	
384	90132	0				0	1	5	
128	90432	0				0	1	5	
384	90732	0				0	1	5	
128	91032	0				0	1	5	
0	91366	0				0	1	0	
0	91632	0				0	1	0	
256	92099	0				0	1	0	
128	92532	0				0	1	0	
128	92832	0				0	1	0	
521	93432	0				0	1	4	
521	93732	0				0	1	0	
521	94032	0	S		C3	0	1	0	
384	94499	0				0	1	0	
521	95232	0				0	1	0	
384	95699	0				0	1	0	
521	96132	0				0	1	0	
521	96432	0				0	1	0	
521	97032	0				0	1	0	
256	97332	0				0	1	3	
256	97632	0				0	1	0	
256	98832	0				0	1	0	
128	99299	0				0	1	0	
0	99766	0				0	1	0	
0	100032	0				0	1	1	
256	100466	0				0	1	0	
521	100899	0				0	1	0	
521	101832	0				0	1	0	
521	102132	0				0	1	0	
521	102432	0				0	1	0	
128	103032	0				0	1	0	
128	103332	0				0	1	4	
128	103632	0				0	1	0	
128	104532	0				0	1	0	
128	104832	0				0	1	0	
128	105266	0				0	1	0	
128	105732	0				0	1	0	
384	106299	0				0	1	0	
384	106632	0				0	1	0	
384	106932	0				0	1	0	
256	107232	0				0	1	3	
128	107832	0				0	1	0	
256	108432	0				0	1	0	
256	108732	0				0	1	0	
128	109332	0				0	1	0	
128	110099	0				0	1	0	
128	110832	0				0	1	0	
0	111299	0				0	1	0	
521	111766	0				0	1	0	
256	112032	0				0	1	3	
384	112932	0				0	1	0	
384	113699	0				0	1	0	
384	114466	0				0	1	0	
128	114899	0				0	1	0	
256	115332	0				0	1	3	
521	115799	0				0	1	0	
521	116066	0				0	1	0	
128	116532	0				0	1	0	
256	116832	0				0	1	3	
521	117299	0				0	1	0	
0	117732	0				0	1	0	
128	118199	0				0	1	0	
128	118466	0				0	1	0	
128	118932	0				0	1	0	
256	119666	0				0	1	0	
128	120166	0				0	1	0	
256	120566	0				0	1	0	
256	120866	0				0	1	0	
128	121299	0				0	1	0	
128	121599	0				0	1	0	
0	122199	0				0	1	0	
384	122799	0				0	1	0	
0	123432	0				0	1	0	
521	123766	0				0	1	0	
521	124032	0				0	1	0	
256	124466	0				0	1	0	
384	124932	0				0	1	0	
128	125666	0				0	1	0	
0	126132	0				0	1	0	
0	126432	0				0	1	0	
0	126866	0				0	1	0	
256	127332	0				0	1	3	
384	128066	0				0	1	0	
521	128599	0				0	1	0	
384	129232	0				0	1	0	
521	129732	0				0	1	0	
0	130166	0				0	1	0	
0	130432	0				0	1	0	
384	130932	0				0	1	0	
384	131232	0				0	1	0	
0	131832	0				0	1	0	
0	132132	0				0	1	0	
0	132432	0				0	1	0	
256	132866	0				0	1	0	
0	133332	0				0	1	0	
256	134566	0				0	1	0	
256	134832	0				0	1	0	
0	135299	0				0	1	0	
256	135732	0				0	1	3	
256	136032	0				0	1	4	
0	136499	0				0	1	1	
0	137232	0				0	1	0	
256	137699	0				0	1	0	
256	138132	0				0	1	0	
256	138432	0				0	1	0	
0	138866	0				0	1	0	
0	139332	0				0	1	0	
256	139832	0				0	1	0	
256	140099	0				0	1	3	
0	140566	0				0	1	0	
0	140866	0				0	1	0	
521	141299	0				0	1	0	
384	141766	0				0	1	0	
384	142032	0				0	1	0	
0	142499	0				0	1	0	
256	142932	0				0	1	0	
521	143399	0				0	1	0	
521	143699	0				0	1	0	
521	144132	0				0	1	0	
256	144599	0				0	1	0	
256	144866	0				0	1	0	
384	145766	0				0	1	0	
384	146066	0				0	1	0	
384	146566	0				0	1	0	
384	146832	0				0	1	0	
128	147266	0				0	1	0	
384	147999	0				0	1	0	
256	148466	0				0	1	0	
384	148966	0				0	1	0	
384	149232	0				0	1	0	
384	149666	0				0	1	0	
0	150866	0				0	1	0	
256	151332	0				0	1	0	
256	151632	0				0	1	0	
128	152399	0	S		C1	0	1	0	
