音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	2433	0				0	1	0	
256	4333	0				0	1	0	
256	6233	0				0	1	3	
521	9399	0				0	1	0	
256	9999	0				0	1	3	
128	11633	0				0	1	0	
128	11899	0				0	1	0	
0	12533	0				0	1	0	
521	13533	0				0	1	0	
256	13799	0				0	1	3	
128	15699	0				0	1	0	
128	16333	0				0	1	0	
256	17566	0				0	1	3	
0	18833	0				0	1	0	
256	19466	0				0	1	0	
256	21366	0				0	1	3	
384	21999	0				0	1	4	
0	22633	0				0	1	0	
521	23299	0				0	1	1	
256	25166	0				0	1	3	
521	26799	0				0	1	0	
521	27066	0				0	1	1	
256	28133	0				0	1	0	
256	28999	0				0	1	3	
256	30866	0				0	1	0	
256	32133	0				0	1	0	
256	32733	0				0	1	3	
384	33799	0				0	1	0	
128	34633	0				0	1	0	
256	36499	0				0	1	3	
0	37133	0				0	1	0	
256	37799	0				0	1	0	
521	38466	0				0	1	0	
0	39133	0				0	1	0	
128	39699	0				0	1	0	
256	40299	0				0	1	3	
0	41533	0				0	1	0	
128	42233	0	S		C2	0	1	0	
0	43499	0				0	1	0	
256	44099	0				0	1	3	
521	44766	0				0	1	0	
521	45366	0				0	1	0	
521	45999	0				0	1	0	
256	47899	0				0	1	3	
0	48966	0				0	1	0	
0	49799	0				0	1	0	
0	50466	0				0	1	0	
384	51066	0				0	1	0	
256	51699	0				0	1	3	
256	52999	0				0	1	0	
128	53566	0				0	1	0	
256	54832	0				0	1	0	
256	55499	0				0	1	3	
128	57366	0				0	1	0	
256	58466	0				0	1	3	
384	59266	0				0	1	0	
256	61166	0				0	1	3	
256	63066	0				0	1	3	
384	64332	0				0	1	4	
256	64932	0				0	1	0	
384	66199	0				0	1	0	
256	66866	0				0	1	3	
0	68132	0				0	1	0	
256	68732	0				0	1	3	
256	70632	0				0	1	3	
521	71232	0				0	1	0	
0	71899	0				0	1	1	
0	72532	0				0	1	0	
256	74432	0				0	1	3	
384	75732	0				0	1	0	
521	76332	0				0	1	0	
384	76999	0				0	1	0	
256	78199	0				0	1	3	
256	78899	0				0	1	0	
256	79466	0				0	1	0	
0	80132	0				0	1	0	
0	80599	0				0	1	0	
256	82032	0				0	1	3	
128	82666	0				0	1	0	
0	83266	0				0	1	0	
384	83899	0				0	1	0	
0	85166	0	S		C3	0	1	0	
128	85799	0				0	1	0	
521	86799	0				0	1	0	
128	87699	0				0	1	4	
128	88932	0				0	1	0	
256	89599	0				0	1	3	
128	90499	0				0	1	0	
521	91466	0				0	1	0	
384	92732	0				0	1	0	
256	93366	0				0	1	3	
256	94632	0				0	1	0	
521	95266	0				0	1	0	
0	95866	0				0	1	0	
256	97166	0				0	1	3	
0	98166	0				0	1	1	
0	98432	0				0	1	0	
521	99066	0				0	1	0	
256	100299	0				0	1	0	
256	100966	0				0	1	3	
384	101566	0				0	1	0	
521	101999	0				0	1	0	
384	102832	0				0	1	0	
256	104766	0				0	1	3	
128	105999	0				0	1	0	
384	106632	0				0	1	0	
384	107899	0				0	1	0	
256	108532	0				0	1	3	
256	109565	0				0	1	0	
128	110432	0				0	1	4	
256	111032	0				0	1	0	
256	111832	0				0	1	0	
521	112332	0				0	1	0	
0	114165	0				0	1	0	
128	114832	0				0	1	0	
521	115432	0				0	1	0	
256	116099	0				0	1	3	
521	117065	0				0	1	0	
521	117999	0				0	1	0	
384	119065	0				0	1	0	
521	119899	0				0	1	0	
0	121799	0				0	1	0	
256	123699	0				0	1	3	
256	125599	0				0	1	3	
256	127499	0				0	1	3	
256	128132	0				0	1	0	
0	128732	0				0	1	0	
256	129399	0				0	1	0	
384	130432	0				0	1	0	
256	131265	0				0	1	3	
0	133165	0				0	1	0	
0	133765	0	S		C1	0	1	0	
