音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	1133	0				0	1	0	
384	1599	0				0	1	0	
384	1866	0				0	1	0	
128	2566	0				0	1	0	
384	3533	0				0	1	0	
128	4033	0				0	1	0	
128	4499	0				0	1	0	
521	4999	0				0	1	0	
521	5466	0				0	1	0	
521	5733	0				0	1	0	
384	6433	0				0	1	0	
521	6933	0				0	1	0	
256	7399	0				0	1	0	
0	7899	0				0	1	0	
0	8366	0				0	1	0	
128	8866	0				0	1	0	
384	9333	0				0	1	0	
384	9599	0				0	1	0	
521	10299	0				0	1	0	
384	11266	0				0	1	0	
384	11766	0				0	1	0	
384	12233	0				0	1	0	
128	12766	0				0	1	0	
256	13199	0				0	1	0	
256	13466	0				0	1	0	
521	14166	0				0	1	0	
256	14666	0				0	1	0	
384	15133	0				0	1	0	
256	15633	0				0	1	3	
256	17366	0				0	1	0	
384	18033	0				0	1	0	
128	18366	0				0	1	0	
521	20933	0				0	1	0	
256	21633	0				0	1	0	
256	21933	0				0	1	0	
256	22899	0				0	1	0	
521	23366	0				0	1	0	
256	23866	0				0	1	3	
384	24333	0				0	1	0	
256	24833	0				0	1	3	
521	25299	0				0	1	0	
256	25799	0				0	1	3	
384	26266	0				0	1	0	
256	26766	0				0	1	3	
256	27233	0				0	1	3	
256	27733	0				0	1	3	
384	28199	0				0	1	0	
256	29166	0				0	1	3	
0	30166	0				0	1	0	
0	30633	0				0	1	0	
384	31099	0				0	1	0	
256	31599	0				0	1	3	
256	32066	0				0	1	0	
256	32566	0				0	1	3	
0	33033	0				0	1	0	
256	33533	0				0	1	3	
256	34399	0				0	1	3	
256	35466	0				0	1	3	
256	35966	0				0	1	0	
256	36433	0				0	1	3	
256	36933	0				0	1	3	
256	37399	0				0	1	3	
384	37899	0				0	1	0	
128	38366	0				0	1	0	
256	38866	0				0	1	3	
0	39333	0				0	1	0	
256	39833	0				0	1	3	
384	40299	0				0	1	0	
256	40799	0				0	1	3	
256	41266	0				0	1	3	
384	41766	0				0	1	0	
128	42133	0				0	1	0	
256	42733	0				0	1	3	
384	43199	0				0	1	0	
256	43699	0				0	1	3	
256	44166	0				0	1	3	
256	44666	0				0	1	3	
256	45133	0				0	1	3	
256	45633	0				0	1	3	
256	46366	0				0	1	3	
0	47066	0				0	1	0	
256	47566	0				0	1	3	
256	48299	0				0	1	3	
0	48766	0				0	1	0	
256	49266	0	S		C2	0	1	3	
256	50233	0				0	1	3	
128	50699	0				0	1	0	
256	51433	0				0	1	3	
256	52166	0				0	1	3	
256	52633	0				0	1	3	
256	53133	0				0	1	3	
256	53866	0				0	1	3	
128	54333	0				0	1	0	
256	54833	0				0	1	3	
256	55299	0				0	1	3	
256	56033	0				0	1	3	
256	56533	0				0	1	3	
256	56999	0				0	1	3	
256	57966	0				0	1	3	
256	58699	0				0	1	3	
384	59166	0				0	1	0	
256	59433	0				0	1	3	
256	59899	0				0	1	3	
256	60399	0				0	1	3	
128	60866	0				0	1	0	
256	61366	0				0	1	3	
521	62066	0				0	1	0	
128	62799	0				0	1	0	
256	63299	0				0	1	3	
521	63766	0				0	1	0	
256	64266	0				0	1	3	
256	64733	0				0	1	3	
256	65366	0				0	1	0	
0	65699	0				0	1	0	
256	66199	0				0	1	3	
0	66699	0				0	1	0	
256	67166	0				0	1	3	
128	67666	0				0	1	4	
256	68133	0				0	1	3	
256	68633	0				0	1	3	
256	69333	0				0	1	3	
256	69833	0				0	1	3	
0	70299	0				0	1	0	
256	71033	0				0	1	0	
256	71533	0				0	1	3	
128	71999	0				0	1	0	
256	72499	0				0	1	3	
384	73099	0				0	1	0	
256	73466	0				0	1	3	
521	73933	0				0	1	0	
256	74433	0				0	1	3	
384	74899	0				0	1	0	
256	75399	0				0	1	3	
384	75866	0				0	1	0	
256	76366	0				0	1	3	
0	76833	0				0	1	0	
256	77566	0				0	1	3	
384	78032	0				0	1	0	
256	78532	0				0	1	3	
256	78999	0				0	1	0	
256	79499	0				0	1	3	
256	79999	0				0	1	0	
256	80466	0				0	1	3	
0	80966	0				0	1	0	
256	81432	0				0	1	3	
0	81932	0				0	1	0	
256	82399	0				0	1	3	
521	82899	0				0	1	0	
128	83366	0				0	1	0	
0	83866	0				0	1	0	
256	84332	0				0	1	3	
0	84832	0				0	1	1	
128	85299	0				0	1	0	
256	85799	0				0	1	3	
384	86266	0				0	1	0	
256	86766	0				0	1	3	
0	87232	0				0	1	0	
256	87732	0				0	1	3	
0	88199	0				0	1	0	
256	88699	0				0	1	3	
384	89166	0				0	1	0	
256	89666	0				0	1	3	
384	90132	0				0	1	0	
256	90632	0				0	1	3	
521	91099	0				0	1	0	
256	91599	0				0	1	3	
521	92066	0				0	1	0	
256	92566	0				0	1	3	
521	93066	0				0	1	0	
256	93532	0				0	1	3	
256	93999	0				0	1	1	
256	94499	0				0	1	3	
0	94999	0				0	1	0	
256	95466	0				0	1	3	
384	95932	0				0	1	0	
256	96432	0				0	1	3	
128	96932	0				0	1	1	
256	97399	0				0	1	3	
0	97899	0				0	1	0	
256	98366	0				0	1	3	
521	98866	0				0	1	1	
256	99332	0				0	1	0	
256	99832	0	S		C3	0	1	3	
521	100299	0				0	1	0	
256	100799	0				0	1	3	
384	101266	0				0	1	0	
256	101766	0				0	1	3	
256	102232	0				0	1	3	
256	102732	0				0	1	3	
384	103199	0				0	1	0	
0	103699	0				0	1	0	
128	104166	0				0	1	0	
256	104666	0				0	1	3	
0	105132	0				0	1	0	
0	105399	0				0	1	0	
384	106366	0				0	1	0	
0	107066	0				0	1	0	
256	107566	0				0	1	3	
0	108032	0				0	1	0	
256	108532	0				0	1	3	
0	108999	0				0	1	0	
256	109499	0				0	1	3	
256	110466	0				0	1	3	
256	111432	0				0	1	3	
0	112399	0				0	1	0	
256	112899	0				0	1	3	
128	113366	0				0	1	0	
0	113866	0				0	1	0	
256	114332	0				0	1	3	
256	114832	0				0	1	3	
521	115566	0				0	1	0	
256	116266	0				0	1	3	
256	116766	0				0	1	3	
256	117232	0				0	1	3	
256	117966	0				0	1	3	
256	118699	0				0	1	3	
384	119166	0				0	1	0	
256	119899	0				0	1	3	
256	120632	0				0	1	3	
521	121099	0				0	1	0	
256	121366	0				0	1	3	
256	121832	0				0	1	3	
256	122332	0				0	1	3	
0	122799	0				0	1	0	
256	123299	0				0	1	3	
256	124499	0				0	1	3	
256	124766	0				0	1	0	
256	125232	0				0	1	3	
256	125699	0				0	1	0	
256	126199	0				0	1	3	
256	126699	0				0	1	3	
256	127166	0				0	1	0	
256	127666	0				0	1	3	
256	128132	0				0	1	3	
256	129099	0				0	1	3	
256	129599	0				0	1	3	
256	130066	0				0	1	3	
256	130566	0				0	1	3	
256	131032	0				0	1	3	
256	131766	0				0	1	3	
521	132232	0				0	1	0	
256	132732	0				0	1	3	
256	133466	0				0	1	3	
384	133932	0				0	1	0	
