音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	1366	0				0	1	0	
256	2433	0				0	1	3	
521	2933	0				0	1	0	
256	3466	0				0	1	3	
128	3999	0				0	1	0	
384	4499	0				0	1	0	
384	5033	0				0	1	0	
128	5566	0				0	1	0	
256	6066	0				0	1	3	
521	6599	0				0	1	0	
521	7099	0				0	1	0	
256	7633	0				0	1	0	
256	8166	0				0	1	3	
384	8666	0				0	1	0	
256	9199	0				0	1	3	
256	9733	0				0	1	0	
256	10233	0				0	1	3	
521	10766	0				0	1	0	
256	11299	0				0	1	3	
0	11833	0				0	1	0	
256	12333	0				0	1	3	
128	12866	0				0	1	0	
384	13366	0				0	1	0	
256	13899	0				0	1	3	
256	14433	0				0	1	0	
128	14766	0				0	1	0	
256	15466	0				0	1	3	
0	15999	0				0	1	0	
384	16533	0				0	1	0	
256	17033	0				0	1	3	
521	19099	0				0	1	0	
0	19633	0				0	1	1	
128	20166	0				0	1	1	
128	21199	0				0	1	0	
256	21733	0				0	1	3	
0	22266	0				0	1	0	
256	22766	0				0	1	3	
0	23299	0				0	1	0	
256	23799	0				0	1	3	
384	24333	0				0	1	0	
256	24866	0				0	1	3	
0	25399	0				0	1	0	
128	25899	0				0	1	0	
521	26233	0				0	1	0	
256	26933	0				0	1	3	
384	27466	0				0	1	1	
256	27999	0				0	1	3	
128	28333	0				0	1	0	
521	28666	0				0	1	0	
256	29033	0				0	1	3	
128	29566	0				0	1	0	
256	30066	0				0	1	0	
0	30599	0				0	1	0	
384	32166	0				0	1	0	
521	32499	0				0	1	0	
256	33199	0				0	1	3	
0	33733	0				0	1	0	
384	34233	0				0	1	0	
521	34766	0				0	1	0	
256	35299	0				0	1	3	
0	35833	0				0	1	0	
256	36333	0				0	1	3	
128	36866	0				0	1	0	
384	37366	0				0	1	0	
521	37899	0				0	1	0	
521	38933	0				0	1	0	
256	39466	0				0	1	3	
256	40233	0				0	1	0	
256	40499	0				0	1	0	
256	41033	0				0	1	3	
256	41533	0				0	1	0	
256	42066	0				0	1	3	
521	42599	0				0	1	0	
128	42933	0				0	1	0	
256	43633	0				0	1	3	
128	44166	0				0	1	0	
128	44633	0				0	1	0	
128	45199	0				0	1	0	
384	45733	0				0	1	0	
256	46266	0				0	1	3	
521	46766	0				0	1	0	
128	47299	0				0	1	0	
128	47766	0				0	1	0	
256	48866	0				0	1	3	
256	49366	0				0	1	0	
256	49733	0				0	1	0	
384	50433	0				0	1	4	
256	51199	0				0	1	0	
0	52499	0				0	1	0	
256	53033	0				0	1	3	
256	53566	0				0	1	0	
128	54066	0				0	1	0	
256	54433	0				0	1	0	
256	55099	0				0	1	0	
256	55633	0				0	1	3	
256	56166	0				0	1	3	
384	56866	0				0	1	0	
128	57199	0				0	1	0	
384	57733	0	S		C2	0	1	0	
128	58266	0				0	1	0	
521	58766	0				0	1	0	
256	59299	0				0	1	3	
521	59633	0				0	1	0	
256	60066	0				0	1	0	
256	60333	0				0	1	3	
256	60666	0				0	1	0	
256	61366	0				0	1	3	
256	61899	0				0	1	3	
384	62433	0				0	1	0	
0	62933	0				0	1	0	
256	63466	0				0	1	0	
384	63833	0				0	1	0	
256	64499	0				0	1	3	
521	64866	0				0	1	0	
256	65566	0				0	1	3	
128	66066	0				0	1	0	
256	66599	0				0	1	3	
521	66933	0				0	1	0	
256	67633	0				0	1	3	
0	68166	0				0	1	0	
128	68699	0				0	1	0	
128	69066	0				0	1	0	
256	69733	0				0	1	3	
384	70266	0				0	1	0	
384	70599	0				0	1	0	
128	71299	0				0	1	0	
128	71833	0				0	1	0	
256	72333	0				0	1	0	
0	72866	0				0	1	0	
256	73133	0				0	1	3	
256	74433	0				0	1	3	
384	75466	0				0	1	0	
256	75999	0				0	1	0	
256	76499	0				0	1	3	
521	77033	0				0	1	0	
384	77566	0				0	1	0	
384	78066	0				0	1	0	
256	78599	0				0	1	3	
256	78866	0				0	1	0	
256	79133	0				0	1	0	
256	79633	0				0	1	3	
0	80166	0				0	1	0	
256	81166	0				0	1	0	
0	82233	0				0	1	0	
0	82766	0				0	1	0	
256	83299	0				0	1	3	
384	83699	0				0	1	0	
384	84333	0				0	1	0	
256	84866	0				0	1	3	
256	85199	0				0	1	0	
384	85899	0				0	1	0	
256	86433	0				0	1	0	
128	86933	0				0	1	0	
384	87466	0				0	1	0	
256	87999	0				0	1	3	
128	89033	0				0	1	0	
0	89533	0				0	1	0	
0	90066	0				0	1	0	
128	91633	0				0	1	0	
256	92166	0				0	1	3	
256	92699	0				0	1	0	
521	93199	0				0	1	0	
256	93733	0				0	1	3	
256	94266	0				0	1	3	
256	94766	0				0	1	3	
521	95299	0				0	1	0	
521	95799	0				0	1	0	
0	96333	0				0	1	0	
256	96866	0				0	1	3	
521	97199	0				0	1	0	
521	97599	0				0	1	0	
521	97899	0				0	1	0	
256	98233	0				0	1	0	
256	99466	0				0	1	3	
128	99999	0				0	1	0	
384	100533	0				0	1	0	
256	100866	0				0	1	3	
256	101599	0				0	1	0	
256	101899	0				0	1	0	
256	102599	0				0	1	3	
384	103099	0				0	1	0	
256	104166	0				0	1	3	
521	104833	0				0	1	0	
0	105166	0				0	1	0	
521	106233	0				0	1	0	
256	106766	0				0	1	3	
256	107066	0				0	1	0	
128	107833	0				0	1	0	
256	108333	0				0	1	3	
384	108866	0				0	1	0	
0	109199	0				0	1	0	
256	110133	0				0	1	0	
256	110433	0				0	1	3	
256	110933	0				0	1	0	
128	111466	0				0	1	0	
256	111999	0				0	1	3	
128	112499	0				0	1	0	
256	113033	0				0	1	3	
256	113566	0				0	1	1	
256	113899	0				0	1	0	
256	114166	0				0	1	0	
384	114599	0				0	1	0	
256	115133	0				0	1	3	
128	115633	0	S		C3	0	1	0	
256	116166	0				0	1	3	
256	116699	0				0	1	0	
128	117199	0				0	1	0	
256	117999	0				0	1	0	
384	118766	0				0	1	0	
384	119299	0				0	1	0	
521	119832	0				0	1	0	
521	120332	0				0	1	0	
128	120866	0				0	1	0	
256	121899	0				0	1	3	
128	122432	0				0	1	0	
256	123466	0				0	1	3	
256	124499	0				0	1	3	
384	125032	0				0	1	0	
0	125566	0				0	1	0	
384	126066	0				0	1	0	
0	126599	0				0	1	0	
256	127099	0				0	1	3	
521	127632	0				0	1	0	
256	128166	0				0	1	3	
0	128666	0				0	1	0	
256	129199	0				0	1	3	
128	129732	0				0	1	0	
128	130232	0				0	1	0	
256	130599	0				0	1	3	
256	131299	0				0	1	3	
521	131632	0				0	1	0	
384	132066	0				0	1	0	
256	132332	0				0	1	3	
521	132666	0				0	1	0	
521	133399	0				0	1	0	
256	133899	0				0	1	0	
256	134232	0				0	1	3	
256	134966	0				0	1	0	
256	135466	0				0	1	3	
128	135999	0				0	1	4	
256	136499	0				0	1	3	
521	137032	0				0	1	0	
256	137566	0				0	1	3	
384	138066	0				0	1	0	
256	138599	0				0	1	3	
384	139132	0				0	1	0	
256	139632	0				0	1	3	
384	140032	0				0	1	0	
0	140699	0				0	1	0	
521	141132	0				0	1	0	
256	141732	0				0	1	3	
0	142766	0				0	1	0	
0	143299	0				0	1	0	
0	143799	0				0	1	0	
0	144866	0				0	1	0	
521	145399	0				0	1	0	
521	145899	0				0	1	0	
384	146432	0				0	1	0	
128	146932	0				0	1	0	
256	147466	0				0	1	3	
128	148499	0				0	1	0	
256	149032	0				0	1	3	
0	149432	0				0	1	0	
256	150066	0				0	1	3	
521	150599	0				0	1	0	
0	151099	0				0	1	0	
256	151632	0				0	1	3	
256	152166	0				0	1	3	
128	152499	0				0	1	0	
384	153199	0				0	1	0	
384	153732	0				0	1	0	
256	154232	0				0	1	3	
384	154766	0				0	1	0	
256	155299	0				0	1	3	
256	155832	0				0	1	0	
256	156332	0				0	1	3	
128	156866	0				0	1	0	
256	157366	0				0	1	3	
384	157899	0				0	1	0	
256	158432	0				0	1	3	
256	158932	0				0	1	0	
256	159466	0				0	1	3	
384	159999	0				0	1	0	
256	160332	0				0	1	3	
0	161032	0				0	1	0	
128	161366	0				0	1	0	
0	162066	0				0	1	0	
256	162599	0				0	1	3	
384	163632	0				0	1	1	
384	164166	0				0	1	0	
256	164666	0				0	1	3	
384	165199	0				0	1	0	
256	165732	0				0	1	3	
0	166066	0				0	1	0	
256	166599	0				0	1	3	
384	167299	0				0	1	0	
384	168399	0				0	1	0	
384	169232	0				0	1	0	
521	170499	0				0	1	0	
256	170999	0				0	1	0	
128	172666	0				0	1	0	
128	173332	0				0	1	0	
128	174466	0				0	1	0	
