音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	1833	0				0	1	0	
128	4266	0				0	1	0	
521	8366	0				0	1	0	
256	10166	0				0	1	0	
256	10933	0				0	1	0	
0	12466	0				0	1	0	
0	13999	0				0	1	0	
0	14266	0				0	1	0	
256	15533	0				0	1	3	
256	15799	0				0	1	0	
384	16299	0				0	1	0	
384	16566	0				0	1	0	
256	17066	0				0	1	3	
128	17566	0				0	1	0	
256	18099	0				0	1	3	
256	18599	0				0	1	0	
256	19133	0				0	1	3	
128	19633	0				0	1	0	
384	20133	0				0	1	0	
256	20666	0				0	1	3	
0	21166	0				0	1	0	
521	21666	0				0	1	0	
256	22199	0				0	1	3	
521	22699	0				0	1	0	
256	23233	0				0	1	3	
521	23733	0				0	1	0	
128	24233	0				0	1	0	
256	24766	0				0	1	3	
256	25266	0				0	1	0	
128	25799	0				0	1	0	
256	26299	0				0	1	3	
521	26799	0				0	1	0	
256	27333	0				0	1	3	
128	27833	0				0	1	0	
0	28366	0				0	1	0	
256	28866	0				0	1	3	
0	29366	0				0	1	0	
256	29899	0				0	1	0	
256	30399	0				0	1	3	
521	30899	0				0	1	0	
256	31433	0				0	1	3	
256	31933	0				0	1	3	
521	32466	0				0	1	0	
256	32966	0				0	1	0	
384	33466	0				0	1	0	
256	33999	0				0	1	3	
0	34499	0				0	1	1	
256	35533	0				0	1	3	
256	36033	0				0	1	3	
256	36299	0				0	1	0	
256	36566	0				0	1	0	
256	37066	0				0	1	3	
384	37566	0				0	1	0	
256	38099	0				0	1	3	
256	38599	0				0	1	3	
384	39133	0				0	1	0	
256	39633	0				0	1	3	
0	40133	0				0	1	1	
0	40399	0				0	1	0	
256	40666	0				0	1	3	
384	41166	0				0	1	0	
0	41699	0	S		C2	0	1	0	
384	42199	0				0	1	0	
256	42699	0				0	1	0	
128	43233	0				0	1	0	
256	43733	0				0	1	3	
256	44233	0				0	1	3	
256	44499	0				0	1	0	
256	44766	0				0	1	3	
384	45266	0				0	1	0	
256	45799	0				0	1	3	
0	46299	0				0	1	0	
0	46799	0				0	1	0	
256	47333	0				0	1	3	
384	47833	0				0	1	0	
256	48366	0				0	1	3	
384	49266	0				0	1	0	
256	49633	0				0	1	1	
256	49899	0				0	1	3	
521	50399	0				0	1	0	
256	50666	0				0	1	3	
256	51433	0				0	1	0	
256	51699	0				0	1	3	
256	52199	0				0	1	3	
384	52699	0				0	1	0	
384	52966	0				0	1	0	
256	53233	0				0	1	3	
0	53733	0				0	1	1	
256	53999	0				0	1	3	
256	54266	0				0	1	0	
256	54766	0				0	1	3	
256	55033	0				0	1	0	
128	55533	0				0	1	0	
256	55799	0				0	1	3	
128	56299	0				0	1	0	
256	56566	0				0	1	3	
521	57066	0				0	1	0	
521	57333	0				0	1	0	
521	57833	0				0	1	0	
256	58099	0				0	1	3	
256	58366	0				0	1	0	
128	58866	0				0	1	0	
256	59133	0				0	1	3	
521	59633	0				0	1	0	
256	59899	0				0	1	3	
384	60399	0				0	1	0	
256	60666	0				0	1	3	
256	60933	0				0	1	0	
256	61433	0				0	1	3	
0	61933	0				0	1	0	
0	62199	0				0	1	0	
256	62466	0				0	1	3	
521	62966	0				0	1	0	
521	63233	0				0	1	0	
256	63999	0				0	1	3	
256	64499	0				0	1	3	
256	64766	0				0	1	0	
256	66299	0				0	1	3	
521	66699	0				0	1	0	
128	67066	0				0	1	0	
256	67333	0				0	1	3	
256	67833	0				0	1	0	
256	68099	0				0	1	3	
256	68366	0				0	1	3	
0	68866	0				0	1	0	
384	69366	0				0	1	0	
256	69633	0				0	1	3	
256	69899	0				0	1	0	
256	70399	0				0	1	3	
256	70799	0				0	1	3	
256	71433	0				0	1	3	
256	71933	0				0	1	3	
256	72199	0				0	1	0	
256	72466	0				0	1	3	
256	72966	0				0	1	3	
256	73233	0				0	1	3	
0	73733	0				0	1	4	
0	73999	0				0	1	0	
256	74499	0				0	1	3	
256	74766	0				0	1	0	
384	75266	0				0	1	0	
256	75533	0				0	1	3	
256	75799	0				0	1	0	
256	76566	0				0	1	3	
521	77066	0				0	1	0	
256	77333	0				0	1	3	
256	77833	0				0	1	4	
256	78099	0				0	1	3	
128	78599	0				0	1	0	
128	78866	0				0	1	0	
256	79133	0				0	1	3	
256	79633	0				0	1	3	
256	79899	0				0	1	0	
384	80399	0				0	1	0	
256	80666	0				0	1	3	
0	81166	0				0	1	0	
0	81433	0				0	1	0	
256	81699	0				0	1	3	
521	83733	0	S		C3	0	1	0	
384	87599	0				0	1	0	
384	90399	0				0	1	0	
0	91166	0				0	1	0	
521	92199	0				0	1	0	
0	92966	0				0	1	0	
0	93233	0				0	1	0	
0	93733	0				0	1	0	
0	94266	0				0	1	0	
0	95033	0				0	1	0	
256	95799	0				0	1	0	
0	96299	0				0	1	0	
256	96833	0				0	1	0	
384	97466	0				0	1	0	
521	98366	0				0	1	0	
256	99133	0				0	1	3	
256	100133	0				0	1	3	
256	100399	0				0	1	0	
256	100933	0				0	1	0	
384	101433	0				0	1	0	
0	101933	0				0	1	0	
0	102333	0				0	1	0	
128	102699	0				0	1	0	
128	102966	0				0	1	0	
256	103233	0				0	1	3	
256	103733	0				0	1	0	
256	103999	0				0	1	3	
384	104499	0				0	1	0	
384	104766	0				0	1	0	
256	105033	0				0	1	3	
384	105533	0				0	1	5	
128	105799	0				0	1	5	
384	106299	0				0	1	5	
128	106566	0				0	1	5	
384	107066	0				0	1	1	
256	107333	0				0	1	3	
0	107833	0				0	1	0	
256	108099	0				0	1	3	
256	108366	0				0	1	0	
128	108866	0				0	1	0	
256	109133	0				0	1	3	
128	109633	0				0	1	0	
128	110133	0				0	1	0	
256	110399	0				0	1	3	
256	110666	0				0	1	0	
256	111433	0				0	1	3	
256	111699	0				0	1	0	
