音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
521	1599	0				0	1	0	
128	2033	0				0	1	0	
256	2499	0				0	1	3	
521	2966	0				0	1	1	
256	3399	0				0	1	3	
384	3866	0				0	1	0	
256	4333	0				0	1	0	
256	4633	0				0	1	0	
256	5233	0				0	1	3	
256	5666	0				0	1	0	
256	6133	0				0	1	3	
128	6599	0				0	1	0	
256	7066	0				0	1	3	
256	7333	0				0	1	0	
384	7966	0				0	1	0	
384	8266	0				0	1	0	
256	8866	0				0	1	3	
256	9333	0				0	1	0	
256	9766	0				0	1	3	
256	10233	0				0	1	0	
256	10666	0				0	1	3	
128	11133	0				0	1	0	
256	11599	0				0	1	0	
256	11899	0				0	1	3	
256	12499	0				0	1	0	
0	12966	0				0	1	0	
521	13333	0				0	1	0	
256	13699	0				0	1	3	
521	14766	0				0	1	0	
0	15233	0				0	1	0	
256	15533	0				0	1	3	
0	16133	0				0	1	0	
0	16599	0				0	1	0	
256	17033	0				0	1	3	
0	17499	0				0	1	0	
384	17966	0				0	1	0	
0	18399	0				0	1	0	
256	18866	0				0	1	3	
384	19333	0				0	1	0	
256	19766	0				0	1	3	
521	20233	0				0	1	0	
256	20666	0				0	1	0	
256	21133	0				0	1	0	
256	21599	0				0	1	3	
521	22066	0				0	1	0	
256	22499	0				0	1	3	
256	22966	0				0	1	0	
521	23399	0				0	1	0	
256	23866	0				0	1	0	
256	24333	0				0	1	3	
521	24799	0				0	1	0	
256	25233	0				0	1	3	
384	25666	0				0	1	0	
256	26133	0				0	1	3	
0	26599	0				0	1	0	
0	27033	0				0	1	0	
128	27499	0				0	1	0	
256	27966	0				0	1	3	
128	28399	0				0	1	0	
256	28866	0				0	1	3	
521	29299	0				0	1	4	
256	29766	0				0	1	3	
256	30066	0				0	1	0	
256	30699	0				0	1	3	
521	31133	0				0	1	0	
256	31599	0				0	1	3	
521	32033	0				0	1	0	
256	32499	0				0	1	3	
128	32933	0				0	1	0	
384	33399	0				0	1	0	
256	33866	0				0	1	3	
521	34333	0				0	1	0	
521	34766	0				0	1	0	
256	35233	0				0	1	3	
128	35699	0				0	1	0	
256	36133	0				0	1	3	
521	36566	0				0	1	0	
256	37033	0				0	1	3	
256	37499	0				0	1	0	
0	37966	0				0	1	0	
0	38399	0				0	1	0	
256	38866	0				0	1	3	
521	39333	0				0	1	0	
256	39766	0				0	1	0	
128	40233	0				0	1	0	
256	40666	0				0	1	3	
128	41133	0				0	1	0	
384	41599	0				0	1	0	
0	42033	0				0	1	0	
256	42499	0				0	1	3	
256	42966	0				0	1	0	
256	43433	0				0	1	3	
384	43866	0				0	1	0	
256	44166	0				0	1	3	
521	44766	0				0	1	0	
256	45233	0				0	1	3	
256	45699	0				0	1	0	
256	46133	0				0	1	3	
