音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	1233	0				0	1	0	
128	1599	0				0	1	0	
256	1933	0				0	1	3	
0	2299	0				0	1	0	
256	2633	0				0	1	0	
384	2999	0				0	1	0	
256	3333	0				0	1	3	
384	3666	0				0	1	0	
521	4033	0				0	1	0	
256	4366	0				0	1	0	
256	4733	0				0	1	3	
256	5433	0				0	1	3	
256	5766	0				0	1	0	
256	6133	0				0	1	3	
521	6466	0				0	1	0	
256	6833	0				0	1	3	
384	7166	0				0	1	0	
521	7533	0				0	1	0	
384	8199	0				0	1	4	
256	8566	0				0	1	3	
256	8899	0				0	1	0	
384	9266	0				0	1	0	
256	9599	0				0	1	3	
256	9966	0				0	1	0	
256	10299	0				0	1	3	
256	10833	0				0	1	3	
128	11366	0				0	1	0	
256	11699	0				0	1	3	
256	12399	0				0	1	3	
0	13099	0				0	1	0	
256	13799	0				0	1	3	
521	14133	0				0	1	0	
256	14499	0				0	1	3	
256	15199	0				0	1	3	
384	15533	0				0	1	0	
256	15899	0				0	1	3	
128	16599	0				0	1	0	
256	16933	0				0	1	3	
0	17299	0				0	1	0	
384	17633	0				0	1	0	
0	17999	0	S		C2	0	1	0	
256	18333	0				0	1	3	
256	18866	0				0	1	3	
256	19366	0				0	1	0	
256	19733	0				0	1	3	
128	20066	0				0	1	0	
256	20433	0				0	1	4	
256	20766	0				0	1	3	
128	21133	0				0	1	1	
384	21466	0				0	1	0	
256	21999	0				0	1	3	
128	22533	0				0	1	0	
256	22866	0				0	1	3	
256	23566	0				0	1	3	
128	23899	0				0	1	0	
256	24266	0				0	1	3	
256	24966	0				0	1	3	
256	25299	0				0	1	0	
256	25666	0				0	1	3	
256	25999	0				0	1	1	
256	26366	0				0	1	3	
521	26699	0				0	1	0	
256	27066	0				0	1	3	
256	27566	0				0	1	3	
521	28099	0				0	1	0	
256	28433	0				0	1	0	
256	28799	0				0	1	3	
256	29133	0				0	1	3	
521	29499	0				0	1	0	
256	29833	0				0	1	3	
128	30199	0				0	1	1	
256	30533	0				0	1	3	
256	30899	0				0	1	0	
256	31233	0				0	1	3	
256	31933	0				0	1	3	
521	32299	0				0	1	0	
256	32633	0				0	1	3	
256	33333	0				0	1	3	
521	33666	0				0	1	0	
256	34033	0				0	1	3	
256	34366	0				0	1	0	
256	34733	0				0	1	3	
128	35066	0				0	1	0	
256	35433	0				0	1	3	
256	36133	0				0	1	3	
128	36466	0	S		C3	0	1	0	
256	36833	0				0	1	3	
128	37166	0				0	1	0	
256	37499	0				0	1	0	
256	37866	0				0	1	3	
521	38199	0				0	1	0	
256	38566	0				0	1	0	
0	38899	0				0	1	0	
256	39266	0				0	1	3	
128	39599	0				0	1	0	
521	39966	0				0	1	0	
256	40299	0				0	1	3	
521	40666	0				0	1	0	
256	40999	0				0	1	3	
256	41533	0				0	1	3	
128	42066	0				0	1	0	
256	42399	0				0	1	3	
256	43099	0				0	1	3	
128	43433	0				0	1	0	
256	43799	0				0	1	3	
256	44499	0				0	1	3	
0	44833	0				0	1	0	
256	45199	0				0	1	3	
256	45533	0				0	1	0	
256	45899	0				0	1	3	
521	46233	0				0	1	0	
256	46599	0				0	1	3	
521	47099	0				0	1	0	
256	47633	0				0	1	3	
384	47966	0				0	1	0	
256	48333	0				0	1	0	
256	48666	0				0	1	3	
521	49033	0				0	1	0	
256	49366	0				0	1	1	
521	49733	0				0	1	0	
256	50066	0				0	1	3	
521	50433	0				0	1	0	
256	50766	0				0	1	3	
128	51133	0				0	1	0	
256	51466	0				0	1	3	
256	51833	0				0	1	0	
521	52166	0				0	1	0	
256	52699	0				0	1	3	
256	53233	0				0	1	1	
256	53566	0				0	1	3	
128	53899	0				0	1	0	
256	54266	0				0	1	3	
521	54599	0				0	1	0	
0	54966	0				0	1	0	
256	55666	0				0	1	3	
384	55999	0				0	1	0	
256	56366	0				0	1	3	
128	56699	0				0	1	0	
256	57066	0				0	1	3	
384	57399	0				0	1	0	
521	57933	0				0	1	0	
384	58266	0				0	1	0	
0	58799	0	S		C1	0	1	0	
