音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	1033	0				0	1	0	
384	1333	0				0	1	0	
0	1899	0				0	1	0	
128	2433	0				0	1	0	
128	2733	0				0	1	0	
128	3033	0				0	1	0	
521	3766	0				0	1	0	
256	4166	0				0	1	3	
256	4766	0				0	1	0	
256	5066	0				0	1	0	
521	5633	0				0	1	0	
521	6466	0				0	1	0	
0	6899	0				0	1	0	
256	7633	0				0	1	0	
384	8466	0				0	1	5	
128	8733	0				0	1	5	
384	9033	0				0	1	5	
128	9333	0				0	1	5	
256	11033	0				0	1	0	
384	11599	0				0	1	0	
0	12166	0				0	1	0	
0	12466	0				0	1	4	
384	12899	0				0	1	0	
256	13333	0				0	1	3	
521	13899	0				0	1	0	
521	14166	0				0	1	0	
256	14733	0				0	1	0	
256	15033	0				0	1	0	
521	15599	0				0	1	0	
128	16033	0				0	1	0	
128	16466	0				0	1	5	
384	16766	0				0	1	5	
128	17033	0				0	1	5	
384	17333	0				0	1	5	
128	17599	0				0	1	5	
128	18166	0				0	1	1	
256	18466	0				0	1	3	
384	19033	0				0	1	0	
128	19599	0				0	1	5	
384	19866	0				0	1	5	
128	20166	0				0	1	5	
384	20466	0				0	1	5	
128	20733	0				0	1	5	
256	21333	0				0	1	0	
0	21899	0				0	1	0	
256	22166	0				0	1	3	
256	22466	0				0	1	0	
256	22766	0				0	1	0	
256	23033	0				0	1	3	
0	23866	0				0	1	0	
0	24299	0				0	1	0	
256	24733	0				0	1	3	
0	25299	0				0	1	1	
521	25866	0				0	1	0	
521	26433	0				0	1	0	
521	26733	0				0	1	0	
521	27299	0				0	1	0	
256	27599	0				0	1	3	
256	27899	0				0	1	0	
128	28199	0				0	1	5	
384	28466	0				0	1	5	
128	28766	0				0	1	5	
384	29033	0				0	1	5	
128	29333	0				0	1	5	
384	29899	0				0	1	5	
128	30166	0				0	1	5	
384	30466	0				0	1	5	
128	30733	0				0	1	5	
384	31033	0				0	1	5	
128	31299	0				0	1	5	
521	31766	0				0	1	0	
256	32166	0				0	1	3	
384	32733	0				0	1	0	
384	32999	0				0	1	0	
256	33433	0				0	1	0	
384	33866	0				0	1	0	
384	34133	0				0	1	0	
256	34433	0				0	1	3	
128	34999	0				0	1	0	
128	35299	0				0	1	0	
256	35566	0				0	1	3	
0	36733	0				0	1	0	
521	37299	0				0	1	0	
521	37599	0				0	1	0	
384	37899	0				0	1	5	
128	38466	0				0	1	5	
384	38733	0				0	1	5	
128	39033	0				0	1	5	
384	39299	0				0	1	5	
128	39599	0				0	1	5	
521	40166	0				0	1	0	
256	40766	0				0	1	3	
128	41333	0				0	1	5	
384	41599	0				0	1	5	
128	41899	0				0	1	5	
384	42166	0				0	1	5	
128	42466	0				0	1	5	
521	43033	0	S		C2	0	1	0	
256	43599	0				0	1	3	
256	43899	0				0	1	0	
256	44199	0				0	1	0	
128	44766	0				0	1	0	
521	45299	0				0	1	0	
521	45599	0				0	1	0	
256	45899	0				0	1	3	
521	46633	0				0	1	0	
384	47299	0				0	1	0	
384	47599	0				0	1	0	
0	48166	0				0	1	0	
384	48733	0				0	1	0	
384	49033	0				0	1	4	
256	49466	0				0	1	3	
0	49899	0				0	1	0	
521	50466	0				0	1	0	
521	50766	0				0	1	0	
521	51066	0				0	1	0	
521	51599	0				0	1	0	
521	51866	0				0	1	0	
0	52733	0				0	1	0	
0	53333	0				0	1	0	
0	53599	0				0	1	0	
0	54166	0				0	1	0	
256	54733	0				0	1	0	
256	55033	0				0	1	0	
256	55466	0				0	1	0	
521	55866	0				0	1	0	
128	56199	0				0	1	0	
128	56733	0				0	1	0	
0	57333	0				0	1	0	
256	58033	0				0	1	0	
256	58599	0				0	1	3	
256	59033	0				0	1	0	
521	59599	0				0	1	0	
256	60166	0				0	1	0	
256	61866	0				0	1	1	
521	62466	0				0	1	0	
0	63299	0				0	1	0	
0	63599	0				0	1	0	
256	64166	0				0	1	3	
128	64733	0				0	1	0	
0	65299	0				0	1	0	
128	65866	0				0	1	0	
384	66299	0				0	1	0	
0	66899	0				0	1	0	
128	67266	0				0	1	0	
0	67599	0				0	1	0	
521	68166	0				0	1	0	
521	68433	0				0	1	0	
521	68733	0				0	1	0	
384	69166	0				0	1	0	
256	69566	0				0	1	3	
384	70466	0				0	1	0	
0	70999	0				0	1	0	
521	71766	0				0	1	0	
256	72433	0				0	1	0	
521	73299	0				0	1	0	
128	73899	0				0	1	0	
128	74466	0				0	1	0	
384	74899	0				0	1	0	
384	75199	0				0	1	0	
521	75766	0				0	1	0	
521	76033	0				0	1	0	
128	76433	0				0	1	0	
256	76799	0				0	1	0	
0	77599	0				0	1	0	
0	78033	0				0	1	0	
384	78466	0				0	1	5	
128	78733	0				0	1	5	
384	79033	0				0	1	5	
128	79299	0				0	1	5	
521	79766	0				0	1	0	
256	80166	0				0	1	3	
384	80766	0				0	1	5	
128	81033	0				0	1	5	
384	81299	0				0	1	5	
128	81599	0				0	1	5	
256	82166	0				0	1	0	
256	82433	0				0	1	3	
128	82999	0				0	1	0	
256	84166	0				0	1	0	
128	84599	0				0	1	0	
521	85466	0				0	1	0	
0	85899	0				0	1	0	
521	86466	0	S		C3	0	1	0	
521	86766	0				0	1	0	
521	87033	0				0	1	0	
521	87566	0				0	1	0	
384	88466	0				0	1	0	
521	88899	0				0	1	0	
256	89299	0				0	1	0	
521	89899	0				0	1	0	
384	90466	0				0	1	0	
128	90899	0				0	1	0	
256	91299	0				0	1	3	
256	91599	0				0	1	1	
0	92033	0				0	1	0	
0	92333	0				0	1	0	
0	93033	0				0	1	0	
0	93299	0				0	1	0	
521	94166	0				0	1	1	
521	94466	0				0	1	0	
0	95033	0				0	1	0	
384	95599	0				0	1	5	
128	95866	0				0	1	5	
384	96166	0				0	1	5	
128	96433	0				0	1	5	
384	97033	0				0	1	5	
128	97333	0				0	1	5	
384	97599	0				0	1	5	
128	97899	0				0	1	5	
521	98466	0				0	1	0	
128	98766	0				0	1	5	
384	99033	0				0	1	5	
128	99299	0				0	1	5	
384	99599	0				0	1	5	
128	99866	0				0	1	5	
384	100333	0				0	1	0	
521	100733	0				0	1	0	
384	101199	0				0	1	0	
521	101566	0				0	1	0	
521	101899	0				0	1	0	
384	102466	0				0	1	5	
128	102733	0				0	1	5	
384	103033	0				0	1	5	
128	103333	0				0	1	5	
521	103866	0				0	1	0	
521	104166	0				0	1	0	
256	104466	0				0	1	3	
256	104766	0				0	1	0	
128	105033	0				0	1	5	
384	105599	0				0	1	5	
128	105899	0				0	1	5	
384	106199	0				0	1	5	
128	106466	0				0	1	5	
384	106766	0				0	1	5	
128	107333	0				0	1	5	
384	107599	0				0	1	5	
128	108199	0				0	1	5	
0	108633	0				0	1	0	
384	109033	0				0	1	0	
384	109333	0				0	1	0	
256	109599	0				0	1	3	
256	109899	0				0	1	0	
256	110466	0				0	1	3	
521	111033	0				0	1	0	
0	111599	0				0	1	0	
0	111899	0				0	1	0	
0	112199	0				0	1	0	
256	112766	0				0	1	3	
0	113199	0				0	1	0	
256	113599	0				0	1	3	
256	113899	0				0	1	0	
256	114166	0				0	1	3	
256	114466	0				0	1	0	
0	115033	0				0	1	0	
0	115299	0				0	1	0	
256	115733	0				0	1	3	
384	116166	0				0	1	0	
256	116733	0				0	1	3	
256	117033	0				0	1	0	
521	117499	0				0	1	0	
256	117866	0				0	1	3	
256	118733	0				0	1	0	
256	119033	0				0	1	0	
384	119599	0				0	1	0	
384	119899	0				0	1	0	
384	120199	0				0	1	0	
521	120766	0				0	1	0	
521	121033	0				0	1	0	
521	121333	0				0	1	0	
256	121899	0				0	1	3	
128	122333	0				0	1	0	
256	122733	0				0	1	3	
256	123033	0				0	1	0	
256	123299	0				0	1	0	
256	123599	0				0	1	3	
384	124133	0				0	1	0	
384	124433	0				0	1	0	
256	124866	0				0	1	3	
521	125299	0				0	1	0	
521	125566	0				0	1	0	
256	125866	0				0	1	3	
128	126166	0				0	1	5	
384	126466	0				0	1	5	
128	126733	0				0	1	5	
384	127033	0				0	1	5	
128	128166	0				0	1	5	
0	129599	0				0	1	0	
0	129899	0				0	1	0	
521	130433	0				0	1	0	
521	130733	0				0	1	0	
128	131266	0				0	1	0	
128	131566	0				0	1	0	
256	132166	0				0	1	3	
256	132733	0				0	1	0	
0	133299	0				0	1	0	
0	133599	0				0	1	0	
0	133866	0				0	1	0	
128	134433	0				0	1	0	
384	135033	0				0	1	0	
256	135766	0				0	1	0	
384	136133	0				0	1	0	
256	136733	0				0	1	3	
521	137433	0	S		C1	0	1	0	
