音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
128	1133	0				0	1	0	
128	1433	0				0	1	0	
128	1733	0				0	1	0	
256	2166	0				0	1	3	
0	2799	0				0	1	0	
0	3099	0				0	1	0	
128	3833	0				0	1	0	
256	4466	0				0	1	3	
256	4766	0				0	1	0	
256	5066	0				0	1	0	
256	5499	0				0	1	3	
0	6133	0				0	1	0	
0	6533	0				0	1	0	
0	6966	0				0	1	0	
256	7366	0				0	1	0	
256	7799	0				0	1	3	
384	8199	0				0	1	0	
256	8833	0				0	1	3	
256	9466	0				0	1	3	
256	10299	0				0	1	0	
0	10699	0				0	1	0	
256	11133	0				0	1	3	
256	11733	0				0	1	3	
384	12599	0				0	1	0	
521	13199	0				0	1	0	
256	14033	0				0	1	0	
256	14466	0				0	1	3	
256	14866	0				0	1	3	
256	15699	0				0	1	0	
256	16133	0				0	1	3	
521	16533	0				0	1	0	
256	17366	0				0	1	3	
384	17799	0				0	1	0	
384	18199	0				0	1	0	
256	18833	0				0	1	3	
256	19466	0				0	1	3	
0	19866	0				0	1	0	
256	20699	0				0	1	3	
521	21133	0				0	1	0	
256	21533	0				0	1	4	
256	22166	0				0	1	3	
256	22799	0				0	1	3	
256	23199	0				0	1	0	
128	23633	0				0	1	0	
256	24033	0				0	1	3	
0	24466	0				0	1	0	
128	24866	0				0	1	0	
521	25499	0				0	1	0	
128	25933	0				0	1	1	
256	26333	0				0	1	3	
256	26966	0				0	1	0	
256	27366	0				0	1	3	
256	27799	0				0	1	0	
521	28199	0				0	1	0	
256	28833	0				0	1	3	
256	29466	0				0	1	3	
256	29866	0				0	1	0	
256	30699	0				0	1	3	
128	31133	0				0	1	1	
256	31533	0				0	1	3	
256	31966	0				0	1	0	
256	32366	0				0	1	3	
256	32799	0				0	1	0	
0	33199	0				0	1	0	
256	33833	0				0	1	3	
256	34466	0				0	1	3	
256	34766	0				0	1	0	
256	35499	0				0	1	3	
256	36133	0				0	1	3	
521	36533	0				0	1	0	
128	37366	0				0	1	0	
128	37799	0				0	1	0	
256	38199	0				0	1	3	
256	38633	0	S		C2	0	1	3	
