音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	1066	0				0	1	0	
0	1399	0				0	1	0	
0	1733	0				0	1	0	
256	2066	0				0	1	3	
128	2399	0				0	1	0	
0	2733	0				0	1	0	
0	3066	0				0	1	0	
256	3399	0				0	1	0	
256	3733	0				0	1	3	
384	4066	0				0	1	0	
256	4399	0				0	1	3	
521	4733	0				0	1	0	
256	5233	0				0	1	3	
384	5733	0				0	1	0	
521	6066	0				0	1	0	
256	6399	0				0	1	3	
384	6733	0				0	1	0	
128	7066	0				0	1	0	
256	7399	0				0	1	3	
521	7733	0				0	1	0	
256	8066	0				0	1	3	
256	8399	0				0	1	0	
128	8733	0				0	1	0	
256	9066	0				0	1	3	
0	9399	0				0	1	0	
256	9733	0				0	1	3	
521	10066	0				0	1	0	
0	10733	0				0	1	0	
521	11233	0				0	1	0	
256	11733	0				0	1	3	
521	12233	0				0	1	0	
256	12733	0				0	1	3	
0	13066	0				0	1	0	
521	13399	0				0	1	0	
128	13899	0				0	1	0	
256	14399	0				0	1	3	
256	14899	0				0	1	0	
256	15399	0				0	1	3	
256	15733	0				0	1	0	
256	16566	0				0	1	3	
256	17066	0				0	1	3	
256	17566	0				0	1	3	
256	18066	0				0	1	3	
256	18399	0				0	1	3	
256	18733	0				0	1	3	
256	19166	0				0	1	3	
0	20766	0				0	1	0	
256	21399	0				0	1	3	
0	21899	0				0	1	0	
521	22399	0				0	1	0	
256	23066	0				0	1	3	
256	24066	0				0	1	0	
0	24399	0				0	1	0	
256	25066	0				0	1	0	
256	25733	0				0	1	3	
521	26099	0				0	1	0	
256	26433	0				0	1	3	
256	26733	0				0	1	0	
521	27233	0				0	1	0	
128	27733	0				0	1	0	
256	28266	0				0	1	3	
521	28766	0				0	1	0	
256	29399	0				0	1	3	
0	29933	0				0	1	0	
256	30933	0				0	1	3	
128	31433	0				0	1	0	
384	31766	0				0	1	0	
384	32066	0				0	1	0	
0	32566	0				0	1	0	
521	33066	0				0	1	0	
256	33733	0				0	1	3	
256	34099	0				0	1	0	
128	34733	0				0	1	0	
521	35566	0				0	1	0	
256	36399	0				0	1	3	
521	36766	0				0	1	0	
384	37099	0				0	1	0	
256	37399	0				0	1	3	
0	37899	0				0	1	0	
0	38399	0				0	1	0	
256	38933	0				0	1	3	
256	39433	0				0	1	0	
521	40066	0				0	1	0	
384	40399	0				0	1	0	
0	40899	0				0	1	0	
521	41599	0	S		C2	0	1	0	
256	42066	0				0	1	3	
0	42433	0				0	1	0	
