音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	1799	0				0	1	0	
256	2233	0				0	1	0	
256	2666	0				0	1	3	
256	3066	0				0	1	0	
256	3499	0				0	1	3	
128	3933	0				0	1	0	
256	4366	0				0	1	3	
384	4799	0				0	1	0	
521	5233	0				0	1	0	
384	6066	0				0	1	0	
256	6499	0				0	1	3	
128	6933	0				0	1	0	
256	7366	0				0	1	3	
256	7799	0				0	1	3	
256	8433	0				0	1	3	
0	9099	0				0	1	0	
256	9499	0				0	1	3	
521	9933	0				0	1	0	
0	10366	0				0	1	0	
521	10799	0				0	1	0	
256	11233	0				0	1	3	
384	11666	0				0	1	0	
256	12066	0				0	1	0	
256	12933	0				0	1	3	
256	13366	0				0	1	3	
521	14233	0				0	1	0	
256	14866	0				0	1	3	
0	15299	0				0	1	0	
0	15733	0				0	1	1	
256	16366	0				0	1	3	
384	16799	0				0	1	0	
256	17233	0				0	1	0	
256	18066	0				0	1	3	
384	18499	0				0	1	0	
256	18933	0				0	1	3	
128	19366	0				0	1	0	
256	19999	0				0	1	3	
384	20866	0				0	1	0	
256	21499	0				0	1	3	
256	21933	0				0	1	0	
256	22366	0				0	1	3	
128	22799	0				0	1	0	
256	23233	0				0	1	3	
384	23666	0				0	1	0	
521	24066	0				0	1	0	
256	24933	0				0	1	3	
128	25366	0				0	1	0	
384	25799	0				0	1	0	
128	26233	0				0	1	0	
256	26666	0				0	1	3	
0	27066	0				0	1	0	
256	27499	0				0	1	3	
0	27933	0				0	1	0	
256	28799	0				0	1	3	
384	29233	0				0	1	0	
256	30066	0				0	1	3	
0	30499	0				0	1	0	
256	30933	0				0	1	3	
0	31366	0				0	1	0	
256	31799	0				0	1	3	
0	32233	0				0	1	0	
256	32633	0				0	1	3	
256	33299	0				0	1	3	
128	33933	0	S		C2	0	1	0	
256	34566	0				0	1	3	
256	35233	0				0	1	3	
521	35633	0				0	1	0	
256	36066	0				0	1	3	
256	36499	0				0	1	0	
384	36933	0				0	1	0	
256	37366	0				0	1	3	
256	37999	0				0	1	3	
384	38333	0				0	1	0	
256	38666	0				0	1	3	
0	39066	0				0	1	0	
256	39499	0				0	1	3	
521	39833	0				0	1	0	
256	40366	0				0	1	3	
128	40799	0				0	1	0	
384	41433	0				0	1	0	
256	42066	0				0	1	3	
0	42933	0				0	1	0	
521	43366	0				0	1	0	
256	43799	0				0	1	3	
384	44233	0				0	1	0	
384	44666	0				0	1	0	
521	45099	0				0	1	0	
256	45499	0				0	1	3	
128	45933	0				0	1	0	
256	46366	0				0	1	3	
128	46799	0				0	1	0	
256	47233	0				0	1	3	
256	47866	0				0	1	3	
521	48299	0				0	1	0	
256	48933	0				0	1	3	
521	49366	0				0	1	0	
256	49799	0				0	1	3	
384	50233	0				0	1	0	
256	50666	0				0	1	3	
256	51299	0				0	1	3	
128	51933	0				0	1	0	
256	52366	0				0	1	3	
0	52799	0				0	1	0	
256	53233	0				0	1	3	
384	53666	0				0	1	0	
256	54066	0				0	1	3	
384	54499	0				0	1	0	
128	55166	0				0	1	0	
256	55799	0				0	1	1	
521	56666	0				0	1	0	
256	57499	0				0	1	3	
521	57933	0				0	1	0	
256	58366	0				0	1	3	
128	58799	0				0	1	0	
256	59233	0				0	1	3	
256	59633	0				0	1	0	
521	60066	0				0	1	0	
256	60933	0				0	1	3	
256	61366	0				0	1	0	
256	61999	0				0	1	3	
256	62633	0				0	1	3	
256	63299	0				0	1	3	
384	63933	0				0	1	0	
256	64366	0				0	1	3	
521	64799	0				0	1	0	
256	65233	0				0	1	0	
0	65766	0				0	1	0	
256	66066	0				0	1	3	
256	66499	0				0	1	0	
256	66933	0				0	1	3	
128	67366	0				0	1	0	
256	67999	0				0	1	3	
256	68866	0	S		C3	0	1	0	
256	69499	0				0	1	3	
256	69933	0				0	1	3	
384	70799	0				0	1	0	
256	71666	0				0	1	3	
128	72099	0				0	1	0	
521	72499	0				0	1	0	
256	72933	0				0	1	3	
384	73366	0				0	1	0	
256	73799	0				0	1	3	
256	74233	0				0	1	0	
256	74866	0				0	1	3	
256	75499	0				0	1	0	
384	75933	0				0	1	0	
256	76366	0				0	1	3	
128	76799	0				0	1	0	
256	77233	0				0	1	3	
0	77666	0				0	1	4	
256	78499	0				0	1	3	
128	78933	0				0	1	0	
256	79366	0				0	1	1	
256	79799	0				0	1	3	
0	80233	0				0	1	0	
256	80666	0				0	1	3	
384	81299	0				0	1	0	
521	81933	0				0	1	0	
256	82366	0				0	1	3	
128	82799	0				0	1	1	
384	83433	0				0	1	0	
256	83866	0				0	1	3	
256	84933	0				0	1	3	
0	85366	0				0	1	0	
521	85799	0				0	1	0	
128	86333	0				0	1	0	
256	86633	0				0	1	3	
384	87066	0				0	1	0	
256	87499	0				0	1	3	
128	87833	0				0	1	0	
256	88366	0				0	1	3	
521	88799	0				0	1	0	
384	89433	0				0	1	0	
256	90066	0				0	1	3	
128	90499	0				0	1	0	
256	90933	0				0	1	3	
0	91366	0				0	1	0	
128	91799	0				0	1	0	
256	92233	0				0	1	3	
256	92866	0				0	1	3	
384	93499	0				0	1	0	
256	93933	0				0	1	0	
256	94366	0				0	1	3	
256	95233	0				0	1	3	
128	95633	0				0	1	0	
256	96299	0				0	1	3	
256	96933	0				0	1	3	
521	97799	0				0	1	0	
256	98666	0				0	1	3	
128	99066	0				0	1	0	
256	99499	0				0	1	3	
384	99933	0				0	1	4	
256	100366	0				0	1	3	
384	100799	0				0	1	0	
384	101233	0				0	1	0	
384	102066	0				0	1	0	
256	102733	0				0	1	3	
128	103366	0				0	1	0	
256	103799	0				0	1	3	
0	104233	0				0	1	0	
384	104633	0				0	1	0	
256	105499	0				0	1	3	
128	105933	0				0	1	0	
256	106366	0				0	1	3	
128	106799	0				0	1	0	
256	107233	0				0	1	3	
0	107633	0				0	1	1	
256	108066	0				0	1	3	
256	108933	0				0	1	3	
256	109366	0				0	1	0	
128	109999	0				0	1	0	
256	110666	0	S		C1	0	1	0	
