音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
256	1133	0				0	1	0	
0	1833	0				0	1	0	
256	2533	0				0	1	3	
384	3233	0				0	1	0	
256	3933	0				0	1	3	
384	4633	0				0	1	0	
256	5299	0				0	1	3	
0	5666	0				0	1	1	
256	6033	0				0	1	0	
256	6699	0				0	1	3	
521	7399	0				0	1	0	
256	8099	0				0	1	3	
0	8799	0				0	1	0	
256	9499	0				0	1	3	
0	10199	0				0	1	0	
521	10566	0				0	1	1	
256	10899	0				0	1	3	
384	11599	0				0	1	0	
256	12299	0				0	1	3	
256	12599	0				0	1	0	
521	12999	0				0	1	0	
256	13699	0				0	1	3	
384	14399	0				0	1	0	
0	14733	0				0	1	0	
256	15066	0				0	1	3	
0	15399	0				0	1	0	
384	15766	0				0	1	0	
256	16499	0				0	1	3	
256	16799	0				0	1	0	
0	17166	0				0	1	0	
256	17866	0				0	1	3	
256	18166	0				0	1	0	
128	18566	0				0	1	0	
256	19266	0				0	1	3	
521	19966	0				0	1	0	
256	20666	0				0	1	3	
0	21366	0				0	1	0	
384	21766	0				0	1	0	
256	22066	0				0	1	3	
384	22733	0				0	1	0	
256	23466	0				0	1	3	
256	23766	0				0	1	0	
521	24166	0				0	1	0	
256	24833	0				0	1	3	
256	25199	0				0	1	4	
256	25533	0				0	1	3	
128	25899	0				0	1	0	
256	26233	0				0	1	3	
256	26566	0				0	1	0	
521	26933	0				0	1	0	
256	27633	0				0	1	3	
256	27966	0				0	1	0	
128	28333	0				0	1	0	
256	29033	0				0	1	3	
521	29366	0				0	1	0	
521	29733	0				0	1	0	
256	30433	0				0	1	3	
521	30766	0				0	1	0	
256	31133	0				0	1	3	
0	31799	0				0	1	0	
256	32299	0				0	1	0	
256	33933	0				0	1	3	
256	34266	0				0	1	0	
256	34599	0				0	1	3	
521	34933	0				0	1	0	
256	35299	0				0	1	3	
256	35666	0				0	1	0	
256	35999	0				0	1	3	
521	36366	0				0	1	0	
128	36699	0				0	1	0	
256	37399	0				0	1	3	
0	37733	0				0	1	0	
128	38099	0				0	1	0	
256	38799	0				0	1	3	
128	39133	0				0	1	0	
256	39499	0				0	1	3	
256	39833	0				0	1	0	
256	40199	0				0	1	3	
256	40899	0				0	1	0	
521	41233	0				0	1	0	
256	41599	0				0	1	3	
384	41933	0				0	1	0	
0	42299	0				0	1	0	
256	42999	0				0	1	3	
521	43699	0				0	1	0	
256	44033	0				0	1	0	
256	44399	0				0	1	3	
521	44733	0				0	1	0	
256	45066	0				0	1	3	
256	45433	0	S		C2	0	1	0	
256	45766	0				0	1	3	
256	46099	0				0	1	0	
384	46466	0				0	1	0	
256	47166	0				0	1	3	
0	47533	0				0	1	0	
0	47866	0				0	1	0	
256	48566	0				0	1	3	
256	48899	0				0	1	0	
128	49266	0				0	1	0	
256	49966	0				0	1	3	
521	50299	0				0	1	0	
256	50666	0				0	1	3	
521	50999	0				0	1	0	
256	51366	0				0	1	3	
521	51699	0				0	1	0	
256	52066	0				0	1	3	
521	52399	0				0	1	0	
256	52766	0				0	1	3	
256	53099	0				0	1	0	
256	53466	0				0	1	3	
256	54133	0				0	1	0	
128	54633	0				0	1	0	
0	55233	0				0	1	0	
128	56066	0				0	1	0	
256	56933	0				0	1	3	
521	57633	0				0	1	0	
384	57999	0				0	1	0	
256	58333	0				0	1	3	
0	58699	0				0	1	0	
0	59033	0				0	1	0	
256	59733	0				0	1	3	
521	60433	0				0	1	0	
256	61133	0				0	1	3	
521	61466	0				0	1	0	
0	61833	0				0	1	0	
256	62533	0				0	1	3	
384	62866	0				0	1	0	
384	63233	0				0	1	0	
256	63899	0				0	1	3	
521	64266	0				0	1	0	
256	64633	0				0	1	3	
384	64966	0				0	1	0	
256	65299	0				0	1	3	
384	65666	0				0	1	0	
256	65999	0				0	1	0	
256	66699	0				0	1	3	
128	67066	0				0	1	0	
521	67399	0				0	1	0	
256	68099	0				0	1	3	
256	68799	0				0	1	0	
256	69499	0				0	1	3	
384	70199	0				0	1	0	
256	70899	0				0	1	3	
0	71233	0				0	1	0	
256	71599	0				0	1	3	
128	71933	0				0	1	0	
256	72299	0				0	1	3	
384	72633	0				0	1	0	
128	72999	0				0	1	0	
256	73666	0				0	1	3	
256	74033	0				0	1	0	
256	74399	0				0	1	3	
521	74733	0				0	1	1	
256	75066	0				0	1	3	
128	75432	0				0	1	0	
256	75766	0				0	1	0	
256	76466	0				0	1	3	
0	76832	0				0	1	0	
521	77166	0				0	1	0	
256	77866	0				0	1	3	
128	78399	0				0	1	0	
521	80132	0				0	1	0	
384	80499	0				0	1	0	
521	80999	0				0	1	0	
128	82232	0				0	1	1	
