音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
256	1266	0				0	1	0	
128	3366	0				0	1	0	
128	3599	0				0	1	0	
128	4299	0				0	1	5	
384	4766	0				0	1	5	
128	5233	0				0	1	5	
384	5699	0				0	1	5	
128	6133	0				0	1	5	
384	6599	0				0	1	5	
128	6866	0				0	1	5	
521	7399	0				0	1	0	
521	7799	0				0	1	4	
521	8333	0				0	1	0	
521	9199	0				0	1	0	
521	9466	0				0	1	0	
521	9933	0				0	1	0	
128	10633	0				0	1	0	
128	11099	0				0	1	0	
128	12066	0				0	1	1	
128	12733	0				0	1	5	
384	12966	0				0	1	5	
128	13233	0				0	1	5	
384	13433	0				0	1	5	
128	13666	0				0	1	5	
384	14133	0				0	1	5	
128	14366	0				0	1	5	
0	14899	0				0	1	0	
0	15333	0				0	1	0	
0	15599	0				0	1	0	
384	16466	0				0	1	5	
128	16699	0				0	1	5	
384	16966	0				0	1	5	
128	17433	0				0	1	5	
384	18133	0				0	1	0	
384	18366	0				0	1	0	
384	18733	0				0	1	0	
0	19766	0				0	1	0	
256	20699	0				0	1	0	
256	21599	0	S		C3	0	1	0	
384	22799	0				0	1	5	
128	23266	0				0	1	5	
384	23733	0				0	1	5	
128	24199	0				0	1	5	
384	24699	0				0	1	5	
128	25133	0				0	1	5	
384	25599	0				0	1	5	
128	26066	0				0	1	5	
384	26533	0				0	1	5	
128	26999	0				0	1	5	
384	27499	0				0	1	5	
128	27966	0				0	1	5	
384	28433	0				0	1	5	
128	28899	0				0	1	5	
384	29366	0				0	1	5	
128	29833	0				0	1	5	
384	30299	0				0	1	5	
128	30766	0				0	1	5	
384	31233	0				0	1	5	
128	31699	0				0	1	5	
384	31933	0				0	1	5	
128	32166	0				0	1	5	
384	32633	0				0	1	5	
128	33099	0				0	1	5	
384	33566	0				0	1	5	
128	34033	0				0	1	5	
384	34499	0				0	1	5	
128	34999	0				0	1	5	
384	35466	0				0	1	5	
128	35933	0				0	1	5	
384	36399	0				0	1	5	
128	36866	0				0	1	5	
384	37333	0				0	1	5	
128	37799	0				0	1	5	
384	38266	0				0	1	5	
128	38733	0				0	1	5	
384	39199	0				0	1	5	
128	39666	0				0	1	5	
384	40133	0				0	1	5	
128	40599	0				0	1	5	
384	41066	0				0	1	5	
128	41533	0				0	1	5	
384	41999	0				0	1	5	
128	42499	0				0	1	5	
384	42966	0				0	1	5	
128	43433	0				0	1	5	
384	43899	0				0	1	5	
128	44366	0				0	1	5	
384	44833	0				0	1	5	
128	45299	0				0	1	5	
384	45766	0				0	1	5	
128	46233	0				0	1	5	
384	46699	0				0	1	5	
128	46933	0				0	1	5	
384	47166	0				0	1	5	
128	47633	0				0	1	5	
384	48099	0				0	1	5	
128	48566	0				0	1	5	
384	49033	0				0	1	5	
128	49499	0				0	1	5	
384	49999	0				0	1	5	
128	50466	0				0	1	5	
384	50933	0				0	1	5	
128	51399	0				0	1	5	
384	51866	0				0	1	5	
128	52333	0				0	1	5	
128	53099	0				0	1	1	
256	53999	0				0	1	4	
256	54199	0	S			0	1	0	
256	54466	0				0	1	0	
128	55499	0				0	1	0	
384	56099	0				0	1	5	
128	56566	0				0	1	5	
384	56833	0				0	1	5	
128	57033	0				0	1	5	
384	57733	0				0	1	5	
128	57966	0				0	1	5	
384	58233	0				0	1	5	
128	58433	0				0	1	5	
384	58899	0				0	1	5	
128	59366	0				0	1	5	
384	59833	0				0	1	5	
128	60299	0				0	1	5	
0	61499	0				0	1	0	
0	61966	0				0	1	0	
128	63133	0				0	1	0	
128	63699	0				0	1	5	
384	64066	0				0	1	5	
128	64299	0				0	1	5	
384	64766	0				0	1	5	
128	64999	0				0	1	5	
384	65233	0				0	1	5	
128	65466	0				0	1	5	
384	65699	0				0	1	5	
128	65933	0				0	1	5	
384	66166	0				0	1	5	
128	66633	0				0	1	5	
128	67466	0				0	1	5	
384	67799	0				0	1	5	
128	68033	0				0	1	5	
384	68266	0				0	1	5	
128	68499	0				0	1	5	
384	68733	0				0	1	5	
128	69199	0				0	1	5	
256	70133	0				0	1	0	
256	70399	0				0	1	0	
128	70866	0				0	1	5	
384	71333	0				0	1	5	
128	71799	0				0	1	5	
384	72266	0				0	1	5	
128	72499	0				0	1	5	
384	72733	0				0	1	5	
128	72966	0				0	1	5	
384	73199	0				0	1	5	
128	73433	0				0	1	5	
384	73666	0				0	1	5	
128	73899	0				0	1	5	
384	74133	0				0	1	5	
128	74366	0				0	1	5	
384	74599	0				0	1	5	
128	74833	0				0	1	5	
384	75066	0				0	1	5	
128	75299	0				0	1	5	
384	75533	0				0	1	5	
128	75766	0				0	1	5	
384	75999	0				0	1	5	
128	76233	0				0	1	5	
384	76699	0				0	1	5	
128	76933	0				0	1	5	
256	77633	0				0	1	0	
256	77899	0				0	1	0	
256	78366	0				0	1	1	
256	78833	0				0	1	0	
256	79299	0				0	1	4	
256	79766	0				0	1	3	
256	79999	0				0	1	0	
256	80233	0				0	1	0	
256	80466	0				0	1	0	
256	80699	0				0	1	0	
256	80933	0				0	1	0	
256	81166	0				0	1	0	
256	81399	0				0	1	0	
256	81633	0				0	1	1	
256	81866	0				0	1	0	
256	82099	0	S		C1	0	1	0	
