音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	1233	0				0	1	0	
0	1533	0				0	1	0	
128	2299	0				0	1	0	
256	2599	0				0	1	3	
0	2933	0				0	1	0	
256	3233	0				0	1	3	
0	3666	0				0	1	0	
0	3999	0				0	1	0	
256	4433	0				0	1	0	
256	5066	0				0	1	3	
256	5366	0				0	1	0	
256	5666	0				0	1	0	
384	6133	0				0	1	5	
128	6433	0				0	1	5	
384	6899	0				0	1	5	
128	7199	0				0	1	5	
384	7499	0				0	1	5	
128	7799	0				0	1	5	
128	8133	0				0	1	0	
256	8566	0				0	1	3	
521	8899	0				0	1	0	
256	9333	0				0	1	3	
256	9666	0				0	1	0	
256	9966	0				0	1	0	
384	10266	0				0	1	5	
128	10566	0				0	1	5	
384	10866	0				0	1	5	
128	11333	0				0	1	5	
521	11799	0				0	1	0	
521	12099	0				0	1	0	
256	12399	0				0	1	3	
521	12999	0				0	1	0	
256	13333	0				0	1	3	
256	13766	0				0	1	3	
0	14233	0				0	1	0	
0	14533	0				0	1	0	
0	14833	0				0	1	0	
128	15166	0				0	1	0	
256	15466	0				0	1	3	
256	15766	0				0	1	0	
384	16233	0				0	1	0	
128	16999	0				0	1	0	
256	17299	0				0	1	3	
256	17599	0				0	1	0	
256	17899	0				0	1	0	
256	18233	0				0	1	3	
0	18666	0				0	1	0	
256	19733	0				0	1	3	
128	20366	0				0	1	0	
256	20833	0				0	1	3	
256	21133	0				0	1	0	
256	21733	0				0	1	3	
521	22199	0				0	1	0	
521	22499	0				0	1	0	
384	22833	0				0	1	0	
256	23266	0				0	1	3	
256	23566	0				0	1	0	
256	24199	0				0	1	3	
384	24666	0				0	1	0	
256	24966	0				0	1	3	
256	25266	0				0	1	0	
256	25733	0				0	1	3	
128	26033	0				0	1	5	
384	26499	0				0	1	5	
128	26799	0				0	1	5	
384	27099	0				0	1	5	
128	27399	0				0	1	5	
0	27733	0				0	1	0	
384	28166	0				0	1	0	
384	28466	0				0	1	0	
384	28933	0				0	1	0	
256	29233	0				0	1	3	
256	29533	0				0	1	0	
521	29866	0				0	1	0	
521	30166	0				0	1	0	
256	30466	0				0	1	3	
128	30933	0				0	1	0	
128	31233	0				0	1	1	
128	31666	0				0	1	0	
256	31999	0				0	1	3	
256	32299	0				0	1	0	
256	32599	0				0	1	3	
256	33066	0				0	1	3	
256	33366	0				0	1	0	
128	33833	0				0	1	0	
256	34133	0				0	1	3	
256	34433	0				0	1	0	
256	34733	0				0	1	0	
521	35066	0				0	1	0	
256	35366	0				0	1	3	
128	35799	0				0	1	0	
521	36133	0				0	1	0	
256	36899	0				0	1	3	
521	37499	0				0	1	0	
521	37799	0				0	1	0	
256	38266	0				0	1	3	
256	39033	0				0	1	3	
256	39999	0				0	1	0	
256	40266	0				0	1	0	
256	41799	0				0	1	0	
0	42133	0	S		C2	0	1	0	
256	43799	0				0	1	0	
256	44266	0				0	1	3	
256	44566	0				0	1	0	
256	44899	0				0	1	0	
521	45333	0				0	1	0	
256	45633	0				0	1	3	
521	46099	0				0	1	1	
521	46699	0				0	1	0	
0	47333	0				0	1	0	
0	47766	0				0	1	0	
256	48099	0				0	1	0	
256	48533	0				0	1	0	
0	49166	0				0	1	0	
256	49466	0				0	1	3	
256	50066	0				0	1	0	
256	50366	0				0	1	0	
521	51899	0				0	1	0	
256	53733	0				0	1	3	
128	54666	0				0	1	0	
128	54966	0				0	1	0	
521	55433	0				0	1	0	
256	56166	0				0	1	3	
384	56799	0				0	1	0	
128	57399	0				0	1	0	
521	57866	0				0	1	0	
128	58333	0				0	1	0	
128	58633	0				0	1	0	
128	58933	0				0	1	0	
256	59466	0				0	1	0	
0	59899	0				0	1	0	
