音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
128	2166	0				0	1	0	
384	2599	0				0	1	0	
521	4366	0				0	1	0	
256	5233	0				0	1	3	
256	5499	0				0	1	0	
256	6066	0				0	1	3	
256	6366	0				0	1	0	
128	6933	0				0	1	0	
521	7399	0				0	1	0	
521	7733	0				0	1	0	
384	8699	0				0	1	0	
256	9099	0				0	1	3	
256	9533	0				0	1	0	
256	10599	0				0	1	3	
0	11233	0				0	1	0	
521	12099	0				0	1	0	
256	12499	0				0	1	3	
0	12933	0				0	1	0	
521	13366	0				0	1	0	
256	13799	0				0	1	3	
521	14233	0				0	1	0	
521	14633	0				0	1	0	
256	15533	0				0	1	3	
384	16366	0				0	1	0	
256	16766	0				0	1	3	
256	17233	0				0	1	0	
256	17499	0				0	1	0	
256	18933	0				0	1	3	
521	19799	0				0	1	0	
256	20633	0				0	1	0	
256	21133	0				0	1	3	
256	21433	0				0	1	0	
0	21966	0				0	1	1	
256	22799	0				0	1	3	
256	23233	0				0	1	0	
521	23699	0				0	1	0	
521	23999	0				0	1	0	
256	24933	0				0	1	3	
384	25366	0				0	1	0	
256	26099	0				0	1	3	
256	26366	0				0	1	0	
256	26633	0				0	1	3	
521	27499	0				0	1	0	
256	27966	0				0	1	0	
256	28233	0				0	1	0	
256	28799	0				0	1	0	
256	29199	0				0	1	3	
384	29566	0				0	1	0	
256	29899	0				0	1	3	
128	30433	0				0	1	0	
256	30933	0				0	1	3	
256	31399	0				0	1	3	
384	31799	0				0	1	0	
256	32233	0				0	1	3	
384	33099	0				0	1	0	
384	33366	0				0	1	0	
256	35266	0				0	1	3	
128	36366	0				0	1	0	
256	36966	0				0	1	1	
384	37766	0				0	1	0	
384	38199	0				0	1	0	
384	38499	0				0	1	0	
521	39033	0				0	1	0	
384	39533	0				0	1	0	
256	39899	0				0	1	3	
521	41633	0				0	1	0	
0	42066	0				0	1	0	
521	42433	0				0	1	0	
256	42833	0				0	1	3	
256	43799	0				0	1	0	
0	44599	0				0	1	0	
521	44966	0				0	1	0	
256	45399	0				0	1	0	
0	45833	0				0	1	0	
256	46266	0				0	1	3	
256	46666	0				0	1	0	
0	47199	0				0	1	0	
384	47533	0				0	1	0	
521	48099	0	S		C2	0	1	0	
128	48933	0				0	1	0	
384	49799	0				0	1	0	
256	50633	0				0	1	3	
521	51499	0				0	1	0	
521	51766	0				0	1	0	
128	52366	0				0	1	0	
521	53233	0				0	1	0	
256	54066	0				0	1	3	
128	54933	0				0	1	0	
128	55199	0				0	1	0	
0	55799	0				0	1	0	
128	56666	0				0	1	0	
256	57499	0				0	1	3	
128	58366	0				0	1	0	
256	59233	0				0	1	3	
0	60066	0				0	1	0	
0	60366	0				0	1	0	
0	60933	0				0	1	0	
384	61366	0				0	1	0	
128	61799	0				0	1	0	
128	62266	0				0	1	0	
384	63799	0				0	1	0	
256	64266	0				0	1	3	
521	64699	0				0	1	0	
256	65433	0				0	1	3	
256	65999	0				0	1	3	
521	66399	0				0	1	0	
521	66699	0				0	1	0	
384	67099	0				0	1	0	
256	67366	0				0	1	3	
384	68233	0				0	1	0	
256	68499	0				0	1	3	
256	69099	0				0	1	0	
128	69499	0				0	1	0	
128	69799	0				0	1	0	
256	70199	0				0	1	3	
128	70566	0				0	1	0	
128	70833	0				0	1	0	
256	71233	0				0	1	3	
0	71599	0				0	1	0	
0	72066	0				0	1	0	
256	72633	0				0	1	3	
256	72933	0				0	1	0	
256	73366	0				0	1	3	
0	73799	0				0	1	0	
521	74233	0				0	1	0	
256	74966	0				0	1	3	
384	75499	0				0	1	0	
384	75933	0				0	1	0	
256	76366	0				0	1	3	
0	76699	0				0	1	0	
521	77266	0				0	1	0	
0	77599	0				0	1	0	
256	78066	0				0	1	3	
128	78466	0				0	1	0	
384	78833	0				0	1	4	
256	79799	0				0	1	3	
521	80666	0				0	1	0	
256	80966	0				0	1	3	
256	81899	0				0	1	0	
521	82366	0				0	1	0	
521	82866	0				0	1	0	
256	83133	0				0	1	3	
256	84033	0				0	1	3	
128	85433	0				0	1	1	
256	85799	0				0	1	3	
0	86299	0				0	1	0	
384	86666	0				0	1	0	
384	86933	0				0	1	0	
256	87499	0				0	1	0	
256	88366	0				0	1	3	
128	88799	0				0	1	0	
256	89599	0				0	1	0	
256	90199	0				0	1	3	
128	90966	0				0	1	0	
521	91799	0				0	1	0	
521	92633	0				0	1	0	
256	93066	0				0	1	1	
256	93333	0				0	1	3	
128	93899	0				0	1	0	
521	94399	0				0	1	0	
0	94766	0	S		C3	0	1	0	
521	96499	0				0	1	0	
0	96933	0				0	1	0	
256	97299	0				0	1	0	
256	97699	0				0	1	3	
0	98132	0				0	1	0	
521	98833	0				0	1	0	
256	99432	0				0	1	3	
