音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
521	1066	0				0	1	0	
521	1533	0				0	1	0	
128	2033	0				0	1	0	
256	2533	0				0	1	3	
0	3033	0				0	1	0	
0	3533	0				0	1	0	
384	3999	0				0	1	0	
256	4499	0				0	1	3	
128	4999	0				0	1	0	
0	5499	0				0	1	0	
384	5966	0				0	1	0	
128	6466	0				0	1	0	
256	6966	0				0	1	3	
256	7466	0				0	1	0	
256	7933	0				0	1	0	
256	8433	0				0	1	3	
0	8933	0				0	1	0	
256	9433	0				0	1	3	
0	9899	0				0	1	0	
521	10399	0				0	1	0	
256	10899	0				0	1	3	
256	11399	0				0	1	3	
384	11866	0				0	1	0	
256	12366	0				0	1	3	
128	12866	0				0	1	0	
256	13366	0				0	1	3	
128	13833	0				0	1	0	
384	14333	0				0	1	0	
256	14833	0				0	1	3	
128	15333	0				0	1	0	
256	15799	0				0	1	3	
128	16166	0				0	1	0	
256	16499	0				0	1	3	
256	16799	0				0	1	0	
256	17299	0				0	1	3	
128	17766	0				0	1	0	
521	18266	0				0	1	0	
256	18766	0				0	1	3	
521	19266	0				0	1	0	
0	19733	0				0	1	0	
256	20233	0				0	1	0	
256	20733	0				0	1	3	
256	21233	0				0	1	3	
384	21699	0				0	1	0	
0	22199	0				0	1	0	
0	22699	0				0	1	0	
256	23199	0				0	1	3	
0	23699	0				0	1	0	
256	24166	0				0	1	3	
0	24666	0				0	1	0	
0	25166	0				0	1	0	
384	25666	0				0	1	0	
128	26133	0				0	1	0	
384	26633	0				0	1	0	
256	27133	0				0	1	3	
521	27633	0				0	1	0	
256	28099	0				0	1	3	
384	28599	0				0	1	0	
256	29099	0				0	1	3	
256	29599	0				0	1	0	
256	30066	0				0	1	3	
256	30566	0				0	1	0	
256	31066	0				0	1	3	
256	31566	0				0	1	0	
521	32033	0				0	1	0	
256	32533	0				0	1	3	
0	33033	0				0	1	0	
256	33533	0				0	1	3	
521	33999	0				0	1	0	
0	34699	0				0	1	0	
0	34999	0				0	1	0	
521	35499	0				0	1	0	
256	35966	0				0	1	3	
521	36366	0				0	1	0	
384	36966	0				0	1	0	
256	37433	0				0	1	3	
128	37933	0				0	1	0	
521	38433	0				0	1	0	
256	38699	0				0	1	3	
521	39433	0				0	1	0	
256	39899	0				0	1	3	
0	40399	0				0	1	0	
256	40899	0				0	1	3	
256	41866	0				0	1	3	
384	42866	0				0	1	0	
256	43599	0				0	1	3	
384	44833	0				0	1	0	
256	45333	0				0	1	3	
0	45799	0				0	1	0	
256	46166	0				0	1	0	
256	46533	0				0	1	3	
256	46799	0				0	1	0	
256	47299	0				0	1	3	
128	47666	0				0	1	0	
384	48166	0				0	1	0	
256	48533	0				0	1	3	
256	49266	0				0	1	3	
256	49733	0				0	1	4	
256	50233	0				0	1	0	
256	50499	0				0	1	3	
256	51233	0				0	1	3	
384	51699	0				0	1	0	
256	52199	0				0	1	0	
256	52466	0				0	1	3	
256	53199	0				0	1	3	
521	53699	0				0	1	0	
256	54433	0				0	1	3	
256	54733	0				0	1	0	
256	55166	0				0	1	3	
521	55633	0				0	1	1	
128	56366	0				0	1	0	
256	57133	0				0	1	3	
256	57633	0	S		C2	0	1	3	
384	57999	0				0	1	0	
256	58366	0				0	1	3	
384	58733	0				0	1	0	
256	59099	0				0	1	3	
384	59599	0				0	1	0	
0	59966	0				0	1	0	
256	60333	0				0	1	3	
256	61066	0				0	1	3	
0	61566	0				0	1	0	
256	62299	0				0	1	3	
521	62666	0				0	1	0	
256	63033	0				0	1	3	
0	63533	0				0	1	0	
256	64266	0				0	1	3	
521	64633	0				0	1	0	
256	64999	0				0	1	3	
256	65266	0				0	1	0	
0	66466	0				0	1	0	
256	66966	0				0	1	3	
384	67466	0				0	1	0	
384	67933	0				0	1	0	
256	68199	0				0	1	3	
256	68933	0				0	1	3	
128	69433	0				0	1	0	
521	70133	0				0	1	0	
521	70399	0				0	1	0	
256	70899	0				0	1	3	
384	71399	0				0	1	0	
384	71866	0				0	1	0	
521	72366	0				0	1	4	
256	72799	0				0	1	3	
256	73366	0				0	1	3	
256	73966	0				0	1	0	
128	74333	0				0	1	0	
256	74833	0				0	1	3	
521	75333	0				0	1	0	
128	75799	0				0	1	0	
256	76299	0				0	1	3	
521	76666	0				0	1	0	
256	77299	0				0	1	3	
384	77766	0				0	1	0	
256	78266	0				0	1	3	
0	78766	0				0	1	0	
256	79266	0				0	1	3	
0	79733	0				0	1	0	
0	80233	0				0	1	0	
256	80733	0				0	1	3	
256	81233	0				0	1	0	
384	81699	0				0	1	0	
0	82199	0				0	1	0	
256	82699	0				0	1	3	
256	83199	0				0	1	0	
256	83899	0				0	1	3	
0	84666	0				0	1	0	
256	85166	0				0	1	3	
521	85666	0				0	1	0	
256	86133	0				0	1	0	
128	86633	0				0	1	0	
256	87133	0				0	1	3	
0	87633	0				0	1	0	
256	88233	0				0	1	3	
256	88533	0				0	1	0	
256	89099	0				0	1	3	
128	89833	0				0	1	0	
0	90566	0				0	1	0	
256	91066	0				0	1	3	
0	91566	0				0	1	1	
256	92033	0				0	1	3	
256	92533	0				0	1	3	
128	93033	0				0	1	0	
0	93533	0				0	1	0	
384	93999	0				0	1	0	
256	94499	0				0	1	3	
128	94999	0				0	1	0	
256	95733	0				0	1	3	
256	96466	0				0	1	3	
256	96966	0				0	1	3	
384	97466	0				0	1	0	
521	98433	0				0	1	0	
256	98933	0				0	1	3	
384	99599	0				0	1	0	
521	100033	0				0	1	0	
256	100399	0				0	1	3	
128	100899	0				0	1	0	
256	101499	0				0	1	3	
0	102366	0				0	1	0	
256	102866	0				0	1	3	
256	103599	0				0	1	3	
256	104332	0				0	1	0	
0	104832	0				0	1	0	
128	105199	0				0	1	0	
256	105566	0				0	1	3	
521	106299	0				0	1	0	
256	106799	0				0	1	3	
384	107166	0				0	1	0	
256	108099	0				0	1	3	
256	108766	0				0	1	3	
256	109132	0				0	1	0	
256	109499	0				0	1	3	
384	109866	0				0	1	0	
521	110232	0				0	1	0	
256	110732	0				0	1	3	
128	111099	0				0	1	0	
256	111466	0				0	1	3	
0	111832	0				0	1	0	
384	112199	0				0	1	0	
256	112466	0				0	1	3	
0	113432	0				0	1	0	
256	114166	0				0	1	3	
521	114666	0				0	1	0	
256	115399	0				0	1	3	
256	115766	0	S		C3	0	1	0	
0	116132	0				0	1	0	
256	116632	0				0	1	3	
0	117132	0				0	1	0	
128	118099	0				0	1	0	
256	118599	0				0	1	3	
256	119332	0				0	1	3	
0	120066	0				0	1	0	
256	120566	0				0	1	3	
521	121299	0				0	1	0	
256	122032	0				0	1	0	
256	122532	0				0	1	3	
128	122899	0				0	1	0	
256	123266	0				0	1	3	
384	123632	0				0	1	0	
384	123999	0				0	1	0	
256	124499	0				0	1	3	
521	124866	0				0	1	0	
256	125232	0				0	1	3	
521	125966	0				0	1	0	
256	126466	0				0	1	3	
256	127199	0				0	1	3	
0	127566	0				0	1	0	
0	127932	0				0	1	1	
256	128432	0				0	1	3	
256	129166	0				0	1	3	
256	129432	0				0	1	0	
128	130399	0				0	1	0	
256	131132	0				0	1	0	
256	131866	0				0	1	3	
256	132366	0				0	1	3	
384	133099	0				0	1	0	
0	133466	0				0	1	0	
0	133866	0				0	1	0	
256	134332	0				0	1	3	
256	135066	0				0	1	3	
256	135332	0				0	1	0	
256	135799	0				0	1	3	
256	136299	0				0	1	3	
256	136799	0				0	1	3	
256	137532	0				0	1	3	
256	138032	0				0	1	3	
256	138999	0				0	1	3	
256	139266	0				0	1	0	
256	139732	0				0	1	3	
384	140232	0				0	1	0	
521	140599	0				0	1	0	
0	140966	0				0	1	0	
0	141699	0				0	1	0	
256	142199	0				0	1	3	
0	142699	0				0	1	0	
256	143199	0				0	1	3	
0	143699	0				0	1	1	
256	144166	0				0	1	3	
384	144532	0				0	1	0	
128	144899	0				0	1	0	
128	145166	0				0	1	0	
256	145899	0				0	1	3	
128	146866	0				0	1	0	
256	147132	0				0	1	3	
256	147632	0				0	1	0	
256	148099	0				0	1	3	
256	148832	0				0	1	3	
256	149099	0				0	1	0	
521	149566	0				0	1	0	
521	150066	0				0	1	4	
256	150566	0				0	1	3	
128	151066	0				0	1	0	
0	151532	0				0	1	0	
256	152032	0				0	1	3	
256	152766	0				0	1	0	
256	153032	0				0	1	3	
0	153532	0				0	1	0	
256	153999	0				0	1	0	
256	154499	0				0	1	3	
256	154999	0				0	1	3	
256	155966	0				0	1	3	
0	156732	0				0	1	0	
521	157432	0				0	1	1	
256	157932	0				0	1	3	
521	158432	0				0	1	0	
521	158932	0				0	1	0	
521	159899	0				0	1	0	
256	160399	0				0	1	3	
0	160899	0				0	1	0	
256	161399	0				0	1	3	
256	161866	0				0	1	0	
256	162366	0				0	1	3	
256	162632	0				0	1	0	
256	163366	0				0	1	3	
384	163832	0				0	1	0	
128	164832	0				0	1	0	
256	165332	0				0	1	3	
256	165799	0				0	1	3	
256	166799	0				0	1	0	
256	167299	0				0	1	3	
256	167799	0				0	1	0	
256	168532	0				0	1	3	
0	168899	0				0	1	0	
256	169266	0				0	1	3	
0	169732	0				0	1	0	
128	170232	0				0	1	0	
256	170499	0				0	1	3	
256	171232	0				0	1	3	
256	171699	0				0	1	3	
128	172199	0				0	1	0	
256	172699	0				0	1	0	
256	173199	0				0	1	3	
256	173666	0				0	1	0	
0	174166	0				0	1	0	
256	174432	0				0	1	3	
256	175166	0				0	1	3	
384	175666	0				0	1	0	
521	176766	0				0	1	0	
256	177132	0				0	1	3	
0	177599	0				0	1	0	
256	178366	0				0	1	3	
128	178732	0				0	1	0	
256	179099	0				0	1	3	
256	179599	0				0	1	0	
256	180332	0				0	1	3	
384	180699	0				0	1	0	
256	181066	0				0	1	3	
128	181532	0				0	1	0	
384	181932	0				0	1	0	
256	182299	0				0	1	3	
128	182666	0				0	1	0	
256	183032	0				0	1	3	
128	183532	0				0	1	0	
256	183899	0				0	1	0	
256	184266	0				0	1	3	
521	184999	0				0	1	4	
256	185499	0				0	1	3	
0	186499	0				0	1	0	
0	186766	0				0	1	0	
128	187732	0	S		C1	0	1	0	
