音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	1066	0				0	1	0	
256	2166	0				0	1	3	
256	2433	0				0	1	0	
256	2866	0				0	1	3	
128	3266	0				0	1	0	
384	3833	0				0	1	0	
256	4133	0				0	1	3	
128	4666	0				0	1	0	
256	5099	0				0	1	0	
256	5499	0				0	1	3	
128	6066	0				0	1	0	
256	6899	0				0	1	3	
256	7733	0				0	1	3	
128	8299	0				0	1	0	
256	8566	0				0	1	3	
521	9133	0				0	1	0	
256	9533	0				0	1	3	
128	9966	0				0	1	0	
256	10499	0				0	1	3	
256	10966	0				0	1	0	
128	11333	0				0	1	0	
256	11766	0				0	1	3	
384	13166	0				0	1	0	
256	13566	0				0	1	3	
384	14133	0				0	1	0	
0	15233	0				0	1	0	
256	15799	0				0	1	3	
384	16333	0				0	1	0	
521	17466	0				0	1	0	
521	17766	0				0	1	0	
256	18566	0				0	1	3	
256	19399	0				0	1	0	
256	19666	0				0	1	3	
256	19966	0				0	1	0	
256	20799	0				0	1	0	
256	21066	0				0	1	0	
256	21899	0				0	1	3	
521	22299	0				0	1	0	
256	22866	0				0	1	3	
256	23166	0				0	1	0	
128	23866	0				0	1	0	
256	25233	0				0	1	3	
521	26066	0				0	1	0	
128	26899	0				0	1	0	
128	27166	0				0	1	0	
256	27466	0				0	1	3	
521	27999	0				0	1	0	
384	28299	0				0	1	5	
128	28566	0				0	1	5	
384	28833	0				0	1	5	
128	29133	0				0	1	5	
0	29533	0				0	1	0	
256	29966	0				0	1	3	
128	30799	0				0	1	0	
256	31333	0				0	1	0	
128	31733	0				0	1	0	
256	32199	0				0	1	0	
521	33299	0				0	1	0	
521	33566	0				0	1	0	
256	35766	0				0	1	0	
128	36333	0				0	1	0	
128	36633	0				0	1	0	
256	37733	0				0	1	3	
128	38099	0				0	1	0	
521	38433	0				0	1	0	
384	38833	0				0	1	0	
256	39666	0				0	1	0	
256	39966	0				0	1	0	
0	40633	0				0	1	0	
256	41066	0				0	1	3	
256	41366	0				0	1	0	
128	41899	0				0	1	1	
384	42633	0				0	1	0	
128	44099	0				0	1	0	
256	44399	0				0	1	3	
256	44666	0				0	1	0	
384	45099	0				0	1	0	
0	45499	0				0	1	0	
384	46333	0				0	1	0	
256	47733	0	S		C2	0	1	3	
384	48566	0				0	1	0	
256	49233	0				0	1	0	
256	51899	0				0	1	3	
256	52666	0				0	1	0	
256	52999	0				0	1	3	
256	53299	0				0	1	0	
256	53899	0				0	1	3	
128	54733	0				0	1	0	
128	55033	0				0	1	0	
256	56333	0				0	1	3	
128	57533	0				0	1	4	
384	57999	0				0	1	0	
256	58566	0				0	1	3	
256	59333	0				0	1	0	
256	59633	0				0	1	0	
521	60999	0				0	1	0	
521	61399	0				0	1	0	
256	61899	0				0	1	3	
256	62166	0				0	1	0	
256	62566	0				0	1	0	
256	63166	0				0	1	3	
0	64599	0				0	1	0	
384	65066	0				0	1	0	
256	66333	0				0	1	3	
521	66899	0				0	1	0	
256	67466	0				0	1	3	
128	68299	0				0	1	4	
128	68566	0				0	1	0	
256	69699	0				0	1	0	
256	70799	0				0	1	3	
0	71133	0				0	1	0	
521	71599	0				0	1	0	
256	71899	0				0	1	3	
0	72466	0				0	1	4	
384	72733	0				0	1	5	
128	72999	0				0	1	5	
384	73299	0				0	1	5	
128	73566	0				0	1	5	
384	73999	0				0	1	0	
256	74399	0				0	1	3	
128	75233	0				0	1	0	
128	75533	0				0	1	0	
128	75799	0				0	1	0	
384	76633	0				0	1	0	
384	77299	0				0	1	0	
384	78266	0				0	1	0	
384	78566	0				0	1	0	
256	79666	0				0	1	3	
256	81066	0				0	1	3	
256	81366	0				0	1	0	
0	81899	0				0	1	0	
0	82166	0				0	1	0	
384	82533	0				0	1	0	
521	83299	0				0	1	0	
384	84133	0				0	1	0	
384	84633	0				0	1	0	
0	85099	0				0	1	0	
384	85799	0				0	1	0	
256	87299	0				0	1	3	
256	89099	0				0	1	3	
128	89966	0				0	1	0	
256	91066	0				0	1	0	
0	91633	0				0	1	1	
521	92166	0				0	1	0	
521	92999	0				0	1	0	
521	93299	0				0	1	0	
256	93666	0				0	1	3	
256	94699	0				0	1	0	
384	95233	0				0	1	0	
256	96066	0	S		C3	0	1	3	
256	96633	0				0	1	0	
256	96899	0				0	1	0	
256	97466	0				0	1	3	
256	97733	0				0	1	0	
256	98266	0				0	1	3	
521	99133	0				0	1	0	
256	99666	0				0	1	0	
384	100233	0				0	1	0	
256	100499	0				0	1	3	
521	101066	0				0	1	0	
128	101899	0				0	1	0	
128	102466	0				0	1	0	
256	102866	0				0	1	3	
521	103299	0				0	1	1	
521	103566	0				0	1	0	
256	104399	0				0	1	3	
256	104666	0				0	1	0	
256	105099	0				0	1	3	
128	105499	0				0	1	0	
256	105799	0				0	1	3	
256	106199	0				0	1	3	
0	106899	0				0	1	0	
256	107599	0				0	1	3	
256	108433	0				0	1	3	
521	108833	0				0	1	0	
521	109133	0				0	1	0	
0	109533	0				0	1	0	
256	110233	0				0	1	3	
256	110799	0				0	1	3	
384	111599	0				0	1	0	
256	111899	0				0	1	3	
384	112733	0				0	1	0	
384	112999	0				0	1	0	
384	113566	0				0	1	0	
521	114133	0				0	1	0	
256	115233	0				0	1	3	
256	116633	0				0	1	0	
256	116899	0				0	1	0	
384	117199	0				0	1	5	
128	117466	0				0	1	5	
384	117733	0				0	1	5	
128	118433	0				0	1	5	
384	118866	0				0	1	0	
384	119133	0				0	1	0	
256	119399	0				0	1	3	
256	120233	0				0	1	3	
256	121066	0				0	1	0	
256	121899	0				0	1	0	
384	122633	0				0	1	0	
128	124099	0				0	1	0	
256	124399	0				0	1	3	
256	124666	0				0	1	0	
521	125199	0				0	1	0	
521	125499	0				0	1	0	
128	126333	0				0	1	4	
256	126633	0				0	1	3	
521	127733	0				0	1	0	
128	128566	0				0	1	0	
521	129066	0				0	1	0	
521	129533	0				0	1	0	
521	129966	0				0	1	0	
384	130799	0				0	1	0	
256	131599	0				0	1	3	
0	132133	0				0	1	0	
521	132999	0				0	1	0	
256	134399	0				0	1	3	
0	135233	0				0	1	0	
0	135499	0				0	1	1	
384	136066	0				0	1	0	
521	136633	0				0	1	0	
256	137466	0				0	1	0	
521	138199	0				0	1	0	
256	139133	0				0	1	0	
256	139966	0				0	1	0	
256	140233	0				0	1	0	
256	140533	0				0	1	0	
384	141099	0				0	1	0	
256	141933	0				0	1	0	
256	142433	0				0	1	3	
384	142833	0				0	1	0	
128	143333	0				0	1	0	
128	143599	0				0	1	0	
256	144399	0				0	1	3	
256	144666	0				0	1	0	
384	145533	0				0	1	0	
0	146366	0				0	1	0	
0	146866	0				0	1	0	
384	147299	0				0	1	0	
128	147633	0				0	1	0	
521	148033	0				0	1	0	
384	149433	0				0	1	0	
384	149833	0				0	1	0	
384	150133	0				0	1	0	
0	150799	0				0	1	0	
256	151299	0				0	1	3	
0	151766	0				0	1	0	
521	152099	0				0	1	0	
128	152466	0				0	1	0	
256	152899	0				0	1	3	
256	153166	0				0	1	0	
0	153866	0				0	1	0	
521	154566	0	S		C1	0	1	0	
