音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	1133	0				0	1	0	
128	1833	0				0	1	0	
256	2566	0				0	1	3	
128	3266	0				0	1	0	
256	3966	0				0	1	3	
256	4699	0				0	1	0	
128	5033	0				0	1	0	
256	5399	0				0	1	3	
0	6066	0				0	1	0	
128	6766	0				0	1	0	
256	7499	0				0	1	3	
256	8199	0				0	1	3	
128	8533	0				0	1	0	
256	8899	0				0	1	3	
256	9599	0				0	1	3	
0	9966	0				0	1	0	
256	10333	0				0	1	3	
128	10666	0				0	1	0	
256	11033	0				0	1	3	
128	11733	0				0	1	0	
256	12433	0				0	1	3	
0	13133	0				0	1	0	
256	13833	0				0	1	3	
256	14533	0				0	1	0	
256	15266	0				0	1	0	
384	15599	0				0	1	0	
256	15966	0				0	1	3	
521	16333	0				0	1	0	
256	16666	0				0	1	3	
256	17366	0				0	1	0	
256	18066	0				0	1	3	
256	18766	0				0	1	0	
256	19499	0				0	1	0	
384	19833	0				0	1	0	
256	20199	0				0	1	3	
256	20899	0				0	1	3	
384	21599	0				0	1	0	
384	22299	0				0	1	0	
521	23033	0				0	1	0	
256	23733	0				0	1	3	
128	24099	0				0	1	0	
384	24433	0				0	1	0	
256	25133	0				0	1	3	
256	25833	0				0	1	0	
128	26533	0				0	1	0	
256	26899	0				0	1	0	
128	27266	0				0	1	0	
256	27966	0				0	1	3	
0	28666	0				0	1	4	
256	29366	0				0	1	3	
521	29699	0				0	1	0	
384	30066	0				0	1	1	
256	30766	0				0	1	0	
256	31499	0				0	1	0	
256	32199	0				0	1	3	
256	32533	0				0	1	0	
384	32899	0				0	1	0	
256	33599	0				0	1	3	
384	34333	0				0	1	0	
256	35033	0				0	1	0	
0	35399	0				0	1	0	
256	35733	0				0	1	0	
256	36433	0				0	1	3	
384	36766	0				0	1	0	
256	37133	0				0	1	0	
256	37833	0				0	1	3	
128	38199	0				0	1	0	
0	38566	0				0	1	0	
256	39266	0				0	1	3	
128	39966	0				0	1	0	
256	40666	0				0	1	3	
521	40999	0				0	1	0	
0	41366	0				0	1	0	
256	42066	0				0	1	3	
521	42766	0				0	1	0	
256	44199	0				0	1	0	
384	44899	0				0	1	0	
256	45599	0				0	1	3	
384	46299	0				0	1	0	
256	46666	0				0	1	0	
256	47033	0				0	1	3	
256	47366	0				0	1	0	
521	47733	0				0	1	0	
256	48433	0	S		C2	0	1	3	
256	49133	0				0	1	0	
128	49833	0				0	1	0	
521	50199	0				0	1	0	
256	50533	0				0	1	3	
256	51266	0				0	1	3	
521	51599	0				0	1	0	
384	51966	0				0	1	0	
256	52666	0				0	1	3	
0	53033	0				0	1	0	
256	53366	0				0	1	3	
256	54066	0				0	1	0	
521	54399	0				0	1	0	
256	54799	0				0	1	3	
384	55133	0				0	1	0	
521	55499	0				0	1	0	
256	56199	0				0	1	3	
128	56899	0				0	1	0	
384	57599	0				0	1	0	
256	58299	0				0	1	0	
0	58666	0				0	1	0	
256	59033	0				0	1	3	
256	59732	0				0	1	3	
0	60066	0				0	1	0	
256	60432	0				0	1	3	
128	61132	0				0	1	0	
0	61499	0				0	1	0	
256	61832	0				0	1	3	
256	62566	0				0	1	3	
0	63266	0				0	1	0	
256	63966	0				0	1	3	
384	64666	0				0	1	0	
128	65199	0				0	1	0	
0	66499	0				0	1	0	
256	68199	0				0	1	3	
384	68899	0				0	1	0	
256	69599	0				0	1	0	
256	70299	0				0	1	3	
128	70666	0				0	1	0	
256	71032	0				0	1	3	
128	71366	0				0	1	0	
256	71732	0				0	1	3	
384	72432	0				0	1	0	
256	73132	0				0	1	3	
128	73466	0				0	1	0	
128	73832	0				0	1	0	
128	74532	0				0	1	0	
256	75266	0				0	1	3	
384	75599	0				0	1	0	
256	75966	0				0	1	3	
128	76299	0				0	1	0	
0	76666	0				0	1	0	
256	77366	0				0	1	3	
256	78066	0				0	1	1	
0	78799	0				0	1	0	
521	79132	0				0	1	0	
256	79499	0				0	1	3	
128	80199	0				0	1	0	
521	80899	0				0	1	0	
256	81599	0				0	1	3	
384	81966	0				0	1	0	
256	82299	0				0	1	3	
521	82666	0				0	1	0	
521	83032	0				0	1	0	
384	83732	0				0	1	0	
256	84432	0				0	1	3	
256	84766	0				0	1	0	
0	85132	0				0	1	0	
256	85832	0				0	1	3	
0	86532	0				0	1	0	
256	87266	0				0	1	3	
256	87599	0				0	1	0	
256	87966	0				0	1	3	
0	88332	0				0	1	0	
256	88666	0				0	1	3	
0	89366	0				0	1	0	
0	90099	0				0	1	0	
256	90432	0				0	1	3	
256	91499	0				0	1	1	
384	91866	0				0	1	0	
0	92199	0				0	1	0	
521	92899	0				0	1	0	
384	93599	0				0	1	0	
521	94299	0				0	1	0	
0	94666	0				0	1	0	
256	94999	0				0	1	0	
128	95699	0				0	1	0	
256	96432	0				0	1	0	
256	97132	0				0	1	3	
521	97466	0	S		C3	0	1	0	
256	98566	0				0	1	3	
0	99266	0				0	1	0	
256	99966	0				0	1	3	
256	100299	0				0	1	0	
256	100666	0				0	1	3	
384	101032	0				0	1	0	
