音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	3599	0				0	1	0	
521	3966	0				0	1	0	
521	4233	0				0	1	0	
521	4799	0				0	1	0	
256	6833	0				0	1	0	
521	7399	0				0	1	0	
384	7999	0				0	1	0	
256	9799	0				0	1	0	
384	10366	0				0	1	0	
384	10633	0				0	1	0	
0	10966	0				0	1	0	
0	13199	0				0	1	0	
0	13499	0				0	1	0	
128	14166	0				0	1	0	
128	14433	0				0	1	1	
256	15999	0				0	1	3	
128	16799	0				0	1	0	
256	17199	0				0	1	3	
256	17599	0				0	1	0	
128	18199	0				0	1	0	
256	18799	0				0	1	3	
0	19366	0				0	1	0	
0	19633	0				0	1	0	
521	20399	0				0	1	0	
384	20866	0				0	1	0	
256	21999	0				0	1	3	
128	22366	0				0	1	0	
256	23599	0				0	1	3	
256	24599	0				0	1	0	
256	25199	0				0	1	3	
256	25799	0				0	1	0	
256	26199	0				0	1	0	
256	26799	0				0	1	3	
128	27399	0				0	1	0	
256	27799	0				0	1	0	
384	28399	0				0	1	0	
256	29199	0				0	1	3	
256	29799	0				0	1	3	
256	30599	0				0	1	3	
521	31199	0				0	1	0	
256	31799	0				0	1	0	
256	32399	0				0	1	3	
256	33199	0				0	1	3	
384	33799	0				0	1	0	
256	34399	0				0	1	3	
384	34799	0				0	1	0	
256	35599	0				0	1	3	
0	36399	0				0	1	0	
256	36999	0				0	1	3	
0	37599	0				0	1	1	
256	38199	0				0	1	3	
256	38799	0				0	1	3	
256	39599	0				0	1	3	
256	40199	0				0	1	0	
256	40799	0				0	1	3	
256	41199	0				0	1	0	
128	41599	0				0	1	0	
384	42433	0				0	1	0	
256	44233	0				0	1	0	
256	45199	0				0	1	3	
521	45833	0				0	1	0	
128	46466	0				0	1	1	
521	47999	0	S		C2	0	1	0	
256	48799	0				0	1	0	
0	49199	0				0	1	0	
256	49599	0				0	1	0	
384	49999	0				0	1	0	
256	50399	0				0	1	3	
384	50799	0				0	1	0	
128	51199	0				0	1	0	
256	51599	0				0	1	3	
0	51999	0				0	1	0	
256	52599	0				0	1	3	
256	53033	0				0	1	0	
256	54233	0				0	1	0	
256	54799	0				0	1	3	
521	55199	0				0	1	0	
256	55599	0				0	1	3	
256	56199	0				0	1	0	
256	56599	0				0	1	3	
256	56999	0				0	1	3	
256	57599	0				0	1	3	
128	57999	0				0	1	0	
256	58399	0				0	1	3	
256	58799	0				0	1	3	
128	59399	0				0	1	0	
128	59799	0				0	1	0	
256	60199	0				0	1	3	
256	60599	0				0	1	3	
256	61199	0				0	1	0	
384	61599	0				0	1	0	
256	61999	0				0	1	3	
128	62599	0				0	1	0	
256	62999	0				0	1	3	
256	63399	0				0	1	3	
256	63999	0				0	1	3	
384	64799	0				0	1	0	
256	65199	0				0	1	3	
256	65799	0				0	1	0	
256	66199	0				0	1	3	
256	66999	0				0	1	3	
0	67599	0				0	1	0	
521	67999	0				0	1	0	
256	68399	0				0	1	3	
256	68999	0				0	1	0	
521	69599	0				0	1	0	
256	69999	0				0	1	3	
256	70799	0				0	1	3	
256	71599	0				0	1	3	
256	72199	0				0	1	3	
128	72799	0				0	1	0	
256	73199	0				0	1	3	
256	73799	0				0	1	3	
256	74799	0				0	1	3	
0	75399	0				0	1	0	
256	75799	0				0	1	3	
256	76399	0				0	1	3	
0	76799	0				0	1	0	
0	77199	0				0	1	0	
256	77999	0				0	1	3	
256	78599	0				0	1	3	
256	79199	0				0	1	3	
128	79599	0				0	1	0	
128	80399	0				0	1	0	
256	81199	0				0	1	3	
128	81799	0				0	1	0	
256	82399	0				0	1	3	
384	82799	0				0	1	0	
256	83599	0				0	1	3	
256	84399	0				0	1	3	
0	84999	0				0	1	0	
256	85399	0				0	1	3	
0	86199	0				0	1	0	
256	86599	0				0	1	3	
128	86999	0				0	1	0	
256	87599	0				0	1	3	
256	88199	0				0	1	3	
384	88799	0				0	1	0	
256	89199	0				0	1	3	
0	89599	0				0	1	0	
256	89999	0				0	1	0	
256	90799	0				0	1	3	
256	91399	0				0	1	3	
521	91999	0				0	1	0	
256	92399	0				0	1	3	
521	92799	0				0	1	0	
0	93599	0				0	1	0	
128	93999	0				0	1	0	
384	94566	0				0	1	0	
256	95399	0				0	1	0	
