音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
256	1066	0				0	1	0	
256	1366	0				0	1	0	
256	1799	0				0	1	0	
128	2233	0				0	1	0	
521	2966	0				0	1	0	
521	3233	0				0	1	0	
256	4366	0				0	1	0	
256	4633	0				0	1	0	
521	5199	0				0	1	0	
521	5499	0				0	1	0	
384	6366	0				0	1	0	
0	7366	0				0	1	0	
128	7933	0				0	1	0	
384	8666	0				0	1	0	
128	9799	0				0	1	0	
128	10066	0				0	1	0	
128	10499	0				0	1	0	
521	10899	0				0	1	0	
521	11199	0				0	1	0	
128	12066	0				0	1	0	
128	12366	0				0	1	0	
0	12766	0				0	1	0	
384	13199	0				0	1	5	
128	13466	0				0	1	5	
384	13766	0				0	1	5	
128	14066	0				0	1	5	
384	14633	0				0	1	0	
256	15066	0				0	1	0	
384	15499	0				0	1	0	
521	16199	0				0	1	0	
0	16666	0				0	1	0	
256	17366	0				0	1	0	
256	17799	0				0	1	0	
128	18366	0				0	1	0	
128	18666	0				0	1	0	
384	20066	0				0	1	0	
521	20799	0				0	1	0	
384	21233	0				0	1	0	
0	21799	0				0	1	0	
128	22366	0				0	1	0	
256	22933	0				0	1	0	
384	23499	0				0	1	0	
521	24233	0				0	1	0	
256	24633	0				0	1	0	
256	24933	0				0	1	0	
384	25366	0				0	1	0	
0	25799	0				0	1	1	
0	26066	0				0	1	0	
0	26366	0				0	1	0	
521	26933	0				0	1	1	
256	27766	0				0	1	0	
256	28066	0				0	1	3	
256	29199	0				0	1	0	
256	29499	0				0	1	0	
256	29799	0				0	1	0	
128	30366	0				0	1	0	
128	30633	0				0	1	0	
521	31499	0				0	1	0	
521	31766	0				0	1	0	
0	32666	0				0	1	0	
128	33366	0				0	1	0	
256	33766	0				0	1	0	
256	34066	0				0	1	0	
256	34366	0				0	1	0	
521	34933	0				0	1	0	
0	36099	0				0	1	0	
128	37233	0				0	1	0	
256	37899	0	S		C2	0	1	0	
384	38366	0				0	1	0	
384	38633	0				0	1	5	
128	39499	0				0	1	5	
384	39799	0				0	1	5	
128	40066	0				0	1	5	
256	40666	0				0	1	0	
0	41066	0				0	1	0	
256	41799	0				0	1	3	
521	42199	0				0	1	0	
128	42933	0				0	1	0	
256	43499	0				0	1	0	
256	43799	0				0	1	0	
256	44066	0				0	1	3	
256	44633	0				0	1	0	
256	45233	0				0	1	0	
256	46366	0				0	1	3	
0	46933	0				0	1	0	
256	47499	0				0	1	0	
128	47933	0				0	1	0	
256	48366	0				0	1	0	
256	48633	0				0	1	0	
256	48933	0				0	1	0	
0	49799	0				0	1	0	
521	50199	0				0	1	0	
256	50633	0				0	1	0	
256	50933	0				0	1	3	
128	51499	0				0	1	0	
384	52066	0				0	1	0	
0	52499	0				0	1	0	
521	52933	0				0	1	0	
521	53199	0				0	1	0	
256	54366	0				0	1	1	
521	54933	0				0	1	0	
521	55199	0				0	1	0	
521	55499	0				0	1	0	
128	56899	0				0	1	0	
128	57233	0				0	1	5	
384	57499	0				0	1	5	
128	57799	0				0	1	5	
384	58066	0				0	1	5	
128	58366	0				0	1	5	
384	58933	0				0	1	0	
384	59366	0				0	1	0	
384	59799	0				0	1	0	
384	60099	0				0	1	0	
128	60466	0				0	1	0	
128	62066	0				0	1	0	
256	62366	0				0	1	3	
384	62933	0				0	1	0	
0	63499	0				0	1	0	
0	64366	0				0	1	0	
256	64666	0				0	1	3	
384	65233	0				0	1	0	
128	65799	0				0	1	5	
384	66066	0				0	1	5	
128	66366	0				0	1	5	
384	66633	0				0	1	5	
128	66933	0				0	1	5	
0	67499	0				0	1	0	
128	68066	0				0	1	0	
521	68499	0				0	1	0	
384	68933	0				0	1	5	
128	69233	0				0	1	5	
384	69499	0				0	1	5	
128	69799	0				0	1	5	
256	70366	0				0	1	0	
128	70799	0				0	1	0	
256	71233	0				0	1	0	
256	71499	0				0	1	0	
521	72066	0				0	1	0	
384	72633	0				0	1	0	
384	73199	0				0	1	0	
384	73499	0				0	1	0	
384	73799	0				0	1	0	
521	74933	0	S		C3	0	1	0	
384	75933	0				0	1	0	
256	76333	0				0	1	0	
256	76666	0				0	1	0	
521	77499	0				0	1	0	
521	77799	0				0	1	4	
0	78366	0				0	1	0	
0	78633	0				0	1	0	
256	79499	0				0	1	0	
256	80233	0				0	1	1	
384	80666	0				0	1	0	
384	80933	0				0	1	0	
0	81366	0				0	1	0	
384	81799	0				0	1	0	
256	82933	0				0	1	0	
256	83199	0				0	1	0	
0	83633	0				0	1	0	
521	84066	0				0	1	0	
384	85233	0				0	1	0	
384	85499	0				0	1	0	
521	85899	0				0	1	0	
128	86333	0				0	1	0	
128	86599	0				0	1	0	
384	86933	0				0	1	0	
256	87499	0				0	1	0	
256	87766	0				0	1	0	
256	88633	0				0	1	0	
256	88933	0				0	1	0	
521	89366	0				0	1	0	
521	89799	0				0	1	0	
521	90233	0				0	1	0	
384	90966	0				0	1	0	
521	91533	0				0	1	0	
521	91799	0				0	1	0	
521	92099	0				0	1	0	
0	92633	0				0	1	0	
521	93233	0				0	1	0	
521	93499	0				0	1	0	
521	93799	0				0	1	0	
384	94366	0				0	1	0	
384	94633	0				0	1	0	
384	94933	0				0	1	0	
384	95499	0				0	1	0	
384	95933	0				0	1	0	
521	96366	0				0	1	0	
256	96666	0				0	1	3	
0	97033	0				0	1	0	
384	97366	0				0	1	0	
0	97799	0				0	1	0	
0	98066	0				0	1	0	
0	98366	0				0	1	0	
521	98933	0				0	1	0	
256	99266	0				0	1	0	
128	99799	0				0	1	0	
384	100066	0				0	1	5	
128	101233	0				0	1	5	
384	101499	0				0	1	5	
128	101799	0				0	1	5	
521	102366	0				0	1	0	
128	102799	0				0	1	0	
384	103499	0				0	1	0	
0	104066	0				0	1	0	
0	104633	0				0	1	0	
0	105066	0				0	1	0	
521	105499	0				0	1	0	
521	105799	0				0	1	0	
256	106366	0				0	1	0	
0	106933	0				0	1	4	
521	107366	0				0	1	0	
0	107799	0				0	1	0	
0	108066	0				0	1	0	
384	109233	0				0	1	0	
0	109799	0				0	1	0	
0	110066	0				0	1	0	
128	110933	0				0	1	0	
128	111499	0				0	1	0	
0	112733	0				0	1	0	
384	114366	0				0	1	0	
0	114933	0				0	1	0	
521	117233	0				0	1	0	
0	118366	0	S		C1	0	1	0	
