音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
128	1163	0				0	1	0	
128	2388	0				0	1	0	
521	2694	0				0	1	0	
0	4593	0				0	1	0	
521	5696	0				0	1	0	
0	6247	0				0	1	0	
128	7656	0				0	1	0	
384	8115	0				0	1	0	
256	10289	0				0	1	3	
384	10933	0				0	1	0	
256	11239	0				0	1	0	
521	11545	0				0	1	0	
0	12188	0				0	1	0	
128	12494	0				0	1	0	
521	12801	0				0	1	0	
521	13107	0				0	1	0	
0	13413	0				0	1	0	
256	14056	0				0	1	3	
128	14363	0				0	1	0	
256	14669	0				0	1	3	
256	15312	0				0	1	0	
256	15924	0				0	1	3	
0	16874	0				0	1	0	
256	17486	0				0	1	3	
384	18099	0				0	1	0	
384	18436	0				0	1	0	
256	19048	0				0	1	3	
384	19385	0				0	1	0	
384	19661	0				0	1	0	
256	20304	0				0	1	3	
256	20579	0				0	1	0	
521	21468	0				0	1	0	
521	21866	0				0	1	0	
256	22141	0				0	1	3	
384	22509	0				0	1	0	
256	22815	0				0	1	0	
256	23152	0				0	1	3	
521	23458	0				0	1	0	
128	24071	0				0	1	0	
256	24622	0				0	1	0	
256	24959	0				0	1	3	
256	25326	0				0	1	0	
128	25633	0				0	1	0	
256	25969	0				0	1	3	
384	26490	0				0	1	0	
0	26858	0				0	1	0	
256	27164	0				0	1	3	
521	27501	0				0	1	0	
256	28113	0				0	1	3	
128	28450	0				0	1	0	
128	28726	0				0	1	0	
256	29001	0				0	1	3	
256	30012	0				0	1	0	
256	30288	0				0	1	0	
0	30624	0				0	1	4	
256	30931	0				0	1	3	
521	31268	0				0	1	0	
256	32186	0				0	1	3	
521	32493	0				0	1	0	
256	32768	0				0	1	3	
0	33105	0				0	1	0	
0	33718	0				0	1	0	
256	34544	0				0	1	3	
384	35279	0				0	1	0	
0	35616	0				0	1	0	
256	36229	0				0	1	3	
521	36872	0				0	1	0	
256	37148	0				0	1	3	
0	37454	0				0	1	0	
384	37760	0				0	1	0	
0	38097	0				0	1	0	
256	38434	0				0	1	0	
256	38740	0	S		C2	0	1	3	
0	39383	0				0	1	0	
256	39996	0				0	1	3	
0	40302	0				0	1	0	
256	40914	0				0	1	0	
256	41558	0				0	1	0	
128	41864	0				0	1	0	
521	42170	0				0	1	0	
256	42476	0				0	1	3	
0	42783	0				0	1	0	
0	43426	0				0	1	0	
256	44038	0				0	1	0	
0	44344	0				0	1	0	
521	44651	0				0	1	1	
521	45906	0				0	1	0	
521	47162	0				0	1	0	
128	47499	0				0	1	0	
0	48111	0				0	1	0	
384	49061	0				0	1	0	
384	49643	0				0	1	0	
256	50286	0				0	1	3	
