音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	1166	0				0	1	0	
256	2199	0				0	1	3	
256	3266	0				0	1	3	
256	4299	0				0	1	0	
384	4633	0				0	1	0	
256	4966	0				0	1	0	
0	5299	0				0	1	0	
256	5699	0				0	1	3	
256	6266	0				0	1	0	
256	6566	0				0	1	0	
256	7133	0				0	1	0	
521	8133	0				0	1	0	
521	9033	0				0	1	0	
128	9399	0				0	1	0	
256	9966	0				0	1	0	
521	10499	0				0	1	0	
0	10966	0				0	1	0	
521	11533	0				0	1	0	
0	12199	0				0	1	0	
256	12766	0				0	1	3	
256	13333	0				0	1	0	
256	14366	0				0	1	3	
384	14899	0				0	1	0	
256	15233	0				0	1	3	
256	15799	0				0	1	0	
128	16133	0				0	1	0	
128	17199	0				0	1	0	
0	17533	0				0	1	0	
256	17866	0				0	1	0	
256	19133	0				0	1	0	
521	19499	0				0	1	0	
521	19833	0				0	1	0	
256	20199	0				0	1	0	
521	20533	0				0	1	0	
521	20899	0				0	1	0	
128	21266	0				0	1	0	
384	22166	0				0	1	0	
384	22899	0				0	1	0	
384	23199	0				0	1	0	
521	23933	0				0	1	0	
128	25099	0				0	1	0	
384	25433	0				0	1	0	
384	25699	0				0	1	0	
128	26033	0				0	1	0	
256	26766	0				0	1	0	
256	27099	0				0	1	0	
384	27933	0				0	1	0	
521	28499	0				0	1	0	
521	28866	0				0	1	0	
521	29166	0				0	1	0	
521	29699	0				0	1	0	
384	30233	0				0	1	0	
256	30733	0				0	1	0	
128	31066	0				0	1	0	
0	32166	0				0	1	0	
0	32433	0				0	1	0	
0	32733	0				0	1	0	
128	34133	0				0	1	0	
128	34866	0				0	1	0	
521	35299	0				0	1	0	
256	36066	0				0	1	0	
256	36433	0				0	1	0	
0	36766	0				0	1	0	
0	37466	0				0	1	0	
384	37833	0				0	1	1	
384	38166	0				0	1	0	
256	38533	0	S		C2	0	1	0	
0	39099	0				0	1	0	
0	39566	0				0	1	0	
128	40499	0				0	1	0	
384	41199	0				0	1	0	
0	41733	0				0	1	0	
0	42033	0				0	1	0	
0	42766	0				0	1	0	
256	43133	0				0	1	0	
256	43466	0				0	1	0	
0	43833	0				0	1	0	
128	44566	0				0	1	0	
128	44866	0				0	1	0	
384	45233	0				0	1	1	
0	45566	0				0	1	0	
256	46266	0				0	1	0	
256	46633	0				0	1	0	
256	46899	0				0	1	0	
384	47699	0				0	1	0	
384	48299	0				0	1	0	
256	48799	0				0	1	0	
256	49099	0				0	1	0	
384	49699	0				0	1	0	
0	50499	0				0	1	0	
256	50899	0				0	1	0	
0	51233	0				0	1	1	
384	51899	0				0	1	0	
521	52299	0				0	1	4	
0	52999	0				0	1	0	
384	53733	0				0	1	0	
256	54066	0				0	1	0	
256	54433	0				0	1	0	
521	54799	0				0	1	0	
256	55333	0				0	1	0	
384	56166	0				0	1	0	
0	56533	0				0	1	0	
256	56866	0				0	1	3	
256	57233	0				0	1	0	
521	57566	0				0	1	0	
256	58133	0				0	1	0	
256	59366	0				0	1	0	
0	60399	0				0	1	0	
256	60733	0				0	1	0	
256	60999	0				0	1	0	
128	61499	0				0	1	0	
128	61799	0				0	1	0	
384	62199	0				0	1	0	
521	62533	0				0	1	0	
256	62866	0				0	1	0	
384	63233	0				0	1	0	
256	63799	0				0	1	3	
521	64299	0				0	1	0	
521	64633	0				0	1	0	
256	64966	0				0	1	0	
256	65233	0				0	1	0	
0	66299	0				0	1	4	
521	66633	0				0	1	0	
0	67466	0				0	1	0	
256	68399	0				0	1	0	
256	68866	0				0	1	0	
384	69266	0				0	1	0	
128	69899	0				0	1	0	
384	70999	0				0	1	0	
384	71366	0				0	1	0	
256	71699	0				0	1	0	
384	72099	0				0	1	0	
384	72399	0				0	1	0	
0	72766	0				0	1	0	
256	73133	0				0	1	0	
0	73466	0				0	1	0	
0	73833	0				0	1	0	
521	74199	0				0	1	0	
128	74533	0				0	1	0	
128	75599	0				0	1	0	
521	75933	0				0	1	0	
128	76299	0				0	1	0	
128	76599	0				0	1	0	
128	76999	0	S		C3	0	1	0	
0	77366	0				0	1	0	
0	77699	0				0	1	0	
256	79099	0				0	1	3	
256	80166	0				0	1	3	
0	81232	0				0	1	0	
256	81799	0				0	1	0	
256	82666	0				0	1	0	
128	83499	0				0	1	0	
384	83999	0				0	1	0	
256	84432	0				0	1	0	
0	85099	0				0	1	0	
256	85799	0				0	1	3	
384	86132	0				0	1	0	
521	86499	0				0	1	0	
521	86866	0				0	1	0	
521	87232	0				0	1	0	
256	87899	0				0	1	1	
521	88232	0				0	1	0	
521	88499	0				0	1	0	
128	89732	0				0	1	0	
128	90399	0				0	1	0	
256	90766	0				0	1	0	
128	91132	0				0	1	0	
0	91466	0				0	1	0	
0	92166	0				0	1	0	
0	92832	0				0	1	0	
384	93166	0				0	1	0	
384	93566	0				0	1	0	
0	94266	0				0	1	0	
128	94966	0				0	1	0	
128	95232	0				0	1	0	
128	95666	0				0	1	4	
128	96099	0				0	1	1	
0	96766	0				0	1	0	
256	97132	0				0	1	0	
521	97499	0				0	1	0	
256	97832	0				0	1	3	
0	98166	0				0	1	0	
384	98566	0				0	1	0	
128	98899	0				0	1	0	
521	99232	0				0	1	0	
256	99599	0				0	1	0	
256	99932	0				0	1	0	
0	100299	0				0	1	0	
521	100632	0				0	1	0	
521	101366	0				0	1	0	
0	101732	0				0	1	0	
256	102099	0				0	1	0	
256	102399	0				0	1	0	
521	102799	0				0	1	0	
256	103132	0				0	1	0	
521	103466	0				0	1	0	
521	103999	0				0	1	0	
128	104532	0				0	1	0	
521	104899	0				0	1	0	
384	105266	0				0	1	0	
521	105799	0				0	1	0	
256	106366	0				0	1	3	
521	107599	0				0	1	0	
0	113266	0				0	1	0	
256	115599	0				0	1	0	
521	116666	0				0	1	0	
128	118066	0				0	1	0	
256	119432	0				0	1	0	
521	120299	0	S		C1	0	1	0	
