音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
256	2299	0				0	1	0	
256	2833	0				0	1	3	
521	3333	0				0	1	0	
521	3599	0				0	1	0	
256	3866	0				0	1	3	
384	4366	0				0	1	0	
256	4899	0				0	1	3	
384	5666	0				0	1	0	
256	5933	0				0	1	3	
256	6199	0				0	1	0	
256	6466	0				0	1	0	
256	6966	0				0	1	3	
521	7499	0				0	1	0	
256	7999	0				0	1	3	
256	8266	0				0	1	0	
256	8533	0				0	1	0	
256	9033	0				0	1	3	
256	9566	0				0	1	3	
384	10066	0				0	1	0	
384	10333	0				0	1	0	
256	10599	0				0	1	3	
521	11099	0				0	1	4	
128	11633	0				0	1	0	
256	12133	0				0	1	3	
256	12399	0				0	1	0	
256	12666	0				0	1	3	
0	13166	0				0	1	0	
256	13699	0				0	1	0	
256	14199	0				0	1	3	
256	14466	0				0	1	0	
256	14733	0				0	1	3	
256	15233	0				0	1	3	
0	15766	0				0	1	0	
0	16033	0				0	1	0	
384	16533	0				0	1	0	
256	16799	0				0	1	3	
128	17299	0				0	1	0	
384	17833	0				0	1	0	
256	18099	0				0	1	3	
128	18599	0				0	1	0	
256	18866	0				0	1	3	
128	19366	0				0	1	0	
384	19899	0				0	1	0	
256	20166	0				0	1	3	
384	20666	0				0	1	0	
256	20933	0				0	1	3	
256	21199	0				0	1	0	
256	21466	0				0	1	1	
128	21966	0				0	1	0	
256	22233	0				0	1	3	
256	22999	0				0	1	3	
256	23499	0				0	1	3	
384	24033	0				0	1	4	
384	24299	0				0	1	0	
256	24566	0				0	1	3	
256	25066	0				0	1	3	
384	25333	0				0	1	5	
128	25599	0				0	1	5	
384	26099	0				0	1	5	
128	26366	0				0	1	5	
384	26899	0				0	1	0	
256	27666	0				0	1	3	
256	28166	0				0	1	0	
256	28433	0				0	1	3	
256	28699	0				0	1	0	
256	28966	0				0	1	3	
256	29466	0				0	1	0	
256	29733	0				0	1	3	
521	30233	0				0	1	0	
256	30766	0				0	1	3	
256	31266	0				0	1	3	
0	31799	0				0	1	0	
0	32066	0				0	1	0	
521	32566	0				0	1	0	
521	32833	0				0	1	0	
384	33099	0				0	1	5	
128	33866	0				0	1	5	
384	34133	0				0	1	5	
128	34399	0				0	1	5	
521	34899	0				0	1	0	
256	35166	0				0	1	3	
0	37999	0				0	1	0	
