音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	1333	0				0	1	0	
128	1699	0				0	1	0	
521	2333	0				0	1	0	
256	3833	0				0	1	0	
384	4699	0				0	1	0	
384	5299	0				0	1	0	
384	5699	0				0	1	0	
0	6566	0				0	1	0	
0	7066	0				0	1	0	
384	8966	0				0	1	0	
521	9333	0				0	1	0	
256	9699	0				0	1	0	
0	10333	0				0	1	0	
0	11833	0				0	1	0	
521	12699	0				0	1	0	
0	13299	0				0	1	4	
521	13699	0				0	1	0	
521	14566	0				0	1	0	
256	15066	0				0	1	0	
256	16066	0				0	1	3	
256	16333	0				0	1	0	
256	17066	0				0	1	3	
256	17333	0				0	1	0	
256	17833	0				0	1	0	
0	18333	0				0	1	0	
256	19066	0				0	1	3	
521	19566	0				0	1	0	
256	20066	0				0	1	0	
384	20566	0				0	1	0	
256	21066	0				0	1	3	
0	21566	0				0	1	0	
256	21833	0				0	1	3	
256	22333	0				0	1	3	
256	23066	0				0	1	3	
128	23566	0				0	1	0	
256	24066	0				0	1	3	
256	24333	0				0	1	0	
256	25066	0				0	1	3	
256	25333	0				0	1	0	
521	25833	0				0	1	0	
128	26333	0				0	1	0	
256	27066	0				0	1	3	
521	27566	0				0	1	0	
128	28066	0				0	1	0	
521	28566	0				0	1	0	
256	29066	0				0	1	3	
0	29566	0				0	1	0	
256	29833	0				0	1	3	
256	30333	0				0	1	3	
256	31066	0				0	1	3	
521	31566	0				0	1	0	
256	32066	0				0	1	3	
256	32333	0				0	1	0	
256	33066	0				0	1	3	
256	33333	0				0	1	0	
521	33833	0				0	1	0	
256	34333	0				0	1	0	
256	35066	0				0	1	3	
0	35566	0				0	1	0	
128	36066	0				0	1	0	
128	36566	0				0	1	0	
256	37066	0				0	1	3	
384	37566	0				0	1	0	
256	37833	0				0	1	3	
384	38333	0				0	1	0	
256	39066	0				0	1	3	
128	39566	0				0	1	0	
256	40066	0				0	1	3	
256	40333	0				0	1	1	
256	41066	0				0	1	3	
