音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
521	3033	0				0	1	0	
521	3733	0				0	1	0	
384	4866	0				0	1	0	
0	5966	0				0	1	0	
384	6699	0				0	1	0	
256	7966	0				0	1	0	
384	8866	0				0	1	0	
384	9233	0				0	1	0	
128	9599	0				0	1	0	
384	10733	0				0	1	0	
256	12499	0				0	1	0	
0	13633	0				0	1	0	
0	14699	0				0	1	0	
0	15666	0				0	1	0	
384	15999	0				0	1	0	
256	16899	0				0	1	0	
384	17666	0				0	1	0	
521	18366	0				0	1	0	
128	19099	0				0	1	0	
0	20599	0				0	1	0	
128	22433	0				0	1	0	
256	24233	0				0	1	3	
128	24966	0				0	1	1	
384	25333	0				0	1	0	
256	25699	0				0	1	3	
384	26433	0				0	1	0	
256	26799	0				0	1	0	
128	27133	0				0	1	0	
384	27899	0				0	1	0	
521	28266	0				0	1	0	
256	28633	0				0	1	0	
0	29333	0				0	1	4	
521	30099	0				0	1	0	
256	30799	0				0	1	0	
256	31166	0				0	1	0	
521	31533	0				0	1	0	
384	32266	0				0	1	0	
256	32999	0				0	1	3	
384	33699	0				0	1	0	
128	34133	0				0	1	0	
0	34466	0				0	1	0	
128	35199	0				0	1	0	
0	35599	0				0	1	0	
256	35933	0				0	1	3	
384	36666	0				0	1	0	
0	37033	0				0	1	0	
256	37399	0	S		C2	0	1	3	
0	38133	0				0	1	0	
256	38866	0				0	1	3	
0	39599	0				0	1	0	
384	39966	0				0	1	0	
256	40333	0				0	1	3	
0	41033	0				0	1	0	
256	41799	0				0	1	3	
128	42899	0				0	1	0	
384	43266	0				0	1	0	
128	43999	0				0	1	0	
0	44733	0				0	1	0	
521	45433	0				0	1	0	
521	46166	0				0	1	0	
0	46533	0				0	1	0	
128	46899	0				0	1	0	
128	47266	0				0	1	0	
256	47633	0				0	1	0	
256	48366	0				0	1	3	
384	48733	0				0	1	0	
521	49299	0				0	1	0	
256	49833	0				0	1	3	
256	50566	0				0	1	3	
256	51299	0				0	1	0	
256	51666	0				0	1	3	
256	52399	0				0	1	0	
256	52766	0				0	1	3	
0	53133	0				0	1	0	
256	53499	0				0	1	3	
256	54233	0				0	1	0	
384	54599	0				0	1	1	
256	55666	0				0	1	3	
256	56066	0				0	1	0	
256	56433	0				0	1	3	
384	57133	0				0	1	4	
256	57533	0				0	1	3	
521	57866	0				0	1	0	
256	58599	0				0	1	3	
128	59366	0				0	1	0	
256	60066	0				0	1	3	
0	60466	0				0	1	0	
384	60833	0				0	1	0	
256	61533	0				0	1	3	
384	61933	0				0	1	0	
256	62266	0				0	1	3	
256	62999	0				0	1	3	
256	63366	0				0	1	0	
128	64433	0				0	1	0	
256	65199	0				0	1	3	
256	65933	0				0	1	0	
384	66299	0				0	1	0	
384	66666	0				0	1	0	
256	67399	0				0	1	3	
256	68133	0				0	1	0	
0	68866	0				0	1	0	
256	69233	0				0	1	3	
0	69566	0				0	1	0	
128	69933	0				0	1	0	
256	70299	0				0	1	3	
521	70666	0				0	1	0	
128	71066	0				0	1	0	
521	71766	0				0	1	0	
0	72166	0				0	1	0	
128	72699	0				0	1	0	
256	73233	0				0	1	3	
128	73999	0				0	1	4	
521	74699	0				0	1	0	
256	75066	0				0	1	3	
256	75433	0				0	1	1	
0	75799	0	S		C3	0	1	0	
256	76166	0				0	1	3	
521	76533	0				0	1	0	
256	76899	0				0	1	3	
0	77633	0				0	1	0	
384	77999	0				0	1	0	
256	79099	0				0	1	3	
521	79833	0				0	1	0	
128	80566	0				0	1	0	
256	80933	0				0	1	3	
384	81299	0				0	1	0	
521	82033	0				0	1	0	
256	82766	0				0	1	3	
521	83499	0				0	1	1	
256	83866	0				0	1	3	
256	84233	0				0	1	0	
256	84966	0				0	1	3	
521	85333	0				0	1	0	
256	85699	0				0	1	3	
256	86799	0				0	1	0	
256	87166	0				0	1	0	
256	87866	0				0	1	3	
0	88633	0				0	1	0	
256	89333	0				0	1	3	
0	89699	0				0	1	0	
128	90099	0				0	1	0	
256	90799	0				0	1	3	
128	91533	0				0	1	0	
384	92266	0				0	1	0	
256	92633	0				0	1	3	
0	92999	0				0	1	0	
256	93699	0				0	1	3	
256	94466	0				0	1	0	
384	95199	0				0	1	0	
384	97033	0				0	1	0	
521	97399	0				0	1	0	
521	98533	0				0	1	0	
521	99599	0				0	1	0	
521	100333	0				0	1	0	
521	101599	0				0	1	0	
128	103266	0				0	1	0	
0	104366	0				0	1	0	
0	106133	0				0	1	0	
521	106699	0				0	1	0	
256	107266	0				0	1	0	
128	108366	0				0	1	0	
256	109133	0				0	1	0	
128	110599	0				0	1	1	
0	111299	0				0	1	0	
128	112033	0				0	1	0	
0	112599	0				0	1	0	
128	114266	0				0	1	0	
521	115699	0				0	1	0	
384	116099	0				0	1	0	
0	117932	0	S		C1	0	1	0	
