音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
256	1599	0				0	1	0	
256	1999	0				0	1	3	
256	2299	0				0	1	0	
256	2566	0				0	1	0	
521	3166	0				0	1	1	
384	3633	0				0	1	0	
384	3899	0				0	1	0	
256	4333	0				0	1	3	
0	4866	0				0	1	0	
256	5433	0				0	1	3	
256	5999	0				0	1	0	
0	6566	0				0	1	0	
256	7133	0				0	1	3	
384	7733	0				0	1	0	
384	8033	0				0	1	0	
384	8299	0				0	1	0	
0	8866	0				0	1	0	
0	9133	0				0	1	0	
256	9433	0				0	1	3	
256	9999	0				0	1	0	
0	10566	0				0	1	0	
256	11133	0				0	1	0	
256	11733	0				0	1	3	
0	12299	0				0	1	0	
256	12866	0				0	1	3	
0	13433	0				0	1	0	
0	13733	0				0	1	0	
256	13999	0				0	1	3	
0	14566	0				0	1	0	
384	15133	0				0	1	0	
0	15699	0				0	1	1	
256	16299	0				0	1	3	
0	16866	0				0	1	0	
256	17433	0				0	1	3	
0	17999	0				0	1	0	
0	18299	0				0	1	0	
0	18566	0				0	1	0	
128	19133	0				0	1	5	
384	19433	0				0	1	5	
128	19733	0				0	1	5	
384	20299	0				0	1	5	
128	20866	0				0	1	5	
128	21433	0				0	1	0	
256	21999	0				0	1	0	
256	23133	0				0	1	3	
256	23433	0				0	1	0	
384	23733	0				0	1	5	
128	24299	0				0	1	5	
384	24566	0				0	1	5	
128	24866	0				0	1	5	
256	25433	0				0	1	0	
0	25999	0				0	1	0	
0	26566	0				0	1	0	
0	26866	0				0	1	0	
0	27133	0				0	1	0	
256	27699	0				0	1	3	
256	27999	0				0	1	0	
128	28299	0				0	1	5	
384	28599	0				0	1	5	
128	28866	0				0	1	5	
384	29133	0				0	1	5	
128	29433	0				0	1	5	
384	29733	0				0	1	5	
128	29999	0				0	1	5	
0	30566	0				0	1	0	
0	30866	0				0	1	0	
256	31433	0				0	1	3	
256	31733	0				0	1	0	
256	32299	0				0	1	0	
256	32866	0				0	1	3	
0	33299	0				0	1	0	
256	33999	0				0	1	3	
256	34299	0				0	1	0	
256	34566	0				0	1	3	
384	35133	0				0	1	0	
0	35566	0				0	1	0	
256	35999	0				0	1	3	
256	36299	0				0	1	0	
384	36866	0				0	1	5	
128	37133	0				0	1	5	
384	37433	0				0	1	5	
128	37999	0				0	1	5	
0	38566	0				0	1	0	
256	39133	0				0	1	3	
384	39733	0				0	1	0	
256	40299	0				0	1	3	
521	40866	0				0	1	4	
256	41433	0				0	1	3	
521	41999	0				0	1	0	
0	43233	0				0	1	0	
256	44766	0				0	1	3	
