音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
128	1102	0				0	1	0	
256	1531	0				0	1	0	
128	1929	0				0	1	0	
128	2756	0				0	1	0	
256	3154	0				0	1	0	
384	3613	0				0	1	0	
128	3981	0				0	1	1	
128	4409	0				0	1	0	
521	4808	0				0	1	0	
128	5236	0				0	1	0	
256	5635	0				0	1	0	
384	6033	0				0	1	0	
0	6461	0				0	1	0	
521	6890	0				0	1	0	
128	7686	0				0	1	0	
256	8115	0				0	1	0	
256	8513	0				0	1	3	
256	8942	0				0	1	0	
521	9738	0				0	1	0	
128	10167	0				0	1	0	
256	10810	0				0	1	0	
384	11423	0				0	1	0	
256	12617	0				0	1	0	
256	13444	0				0	1	3	
0	13873	0				0	1	0	
384	14271	0				0	1	0	
521	15925	0				0	1	0	
384	16323	0				0	1	0	
256	16721	0				0	1	3	
0	17149	0				0	1	0	
256	17548	0				0	1	0	
256	18405	0				0	1	0	
521	18773	0				0	1	0	
384	19201	0				0	1	0	
0	19600	0				0	1	0	
0	20059	0				0	1	0	
384	20426	0				0	1	0	
256	20825	0				0	1	0	
384	21253	0				0	1	0	
521	21651	0				0	1	0	
256	22141	0				0	1	0	
384	22478	0				0	1	0	
0	22876	0				0	1	0	
0	23918	0				0	1	0	
521	25755	0				0	1	0	
256	26184	0				0	1	0	
256	26613	0				0	1	0	
384	27409	0				0	1	0	
256	28083	0				0	1	0	
521	28634	0				0	1	0	
384	28971	0				0	1	0	
384	29461	0				0	1	0	
0	29889	0				0	1	0	
0	30686	0				0	1	0	
256	31145	0				0	1	3	
128	32064	0				0	1	0	
0	32799	0				0	1	0	
0	33197	0				0	1	0	
256	35249	0				0	1	4	
256	35616	0				0	1	0	
128	36443	0				0	1	0	
128	37270	0				0	1	0	
384	38924	0				0	1	0	
0	39383	0				0	1	0	
0	39781	0				0	1	0	
256	41098	0				0	1	3	
521	41496	0				0	1	0	
256	42139	0				0	1	0	
128	42660	0				0	1	0	
521	43028	0				0	1	0	
521	43854	0				0	1	0	
128	44651	0				0	1	0	
256	44957	0				0	1	3	
128	45661	0				0	1	0	
128	48418	0				0	1	0	
128	48785	0				0	1	0	
384	49520	0				0	1	0	
0	50837	0				0	1	0	
0	52062	0				0	1	4	
384	52920	0				0	1	0	
256	54053	0				0	1	3	
521	54543	0	S		C2	0	1	0	
128	55829	0				0	1	0	
521	56196	0				0	1	0	
384	57452	0				0	1	0	
384	58218	0				0	1	0	
521	59075	0				0	1	0	
0	59565	0				0	1	0	
0	59994	0				0	1	0	
256	60668	0				0	1	3	
384	61127	0				0	1	0	
521	61923	0				0	1	0	
256	62413	0				0	1	0	
384	62750	0				0	1	0	
256	64006	0				0	1	0	
384	64802	0				0	1	0	
384	65261	0				0	1	0	
256	65751	0				0	1	3	
256	66058	0				0	1	0	
256	66517	0				0	1	0	
384	67129	0				0	1	0	
0	68508	0				0	1	0	
384	69334	0				0	1	0	
521	70988	0				0	1	0	
256	71356	0				0	1	3	
384	71999	0				0	1	0	
384	72428	0				0	1	0	
128	75092	0				0	1	0	
256	75459	0				0	1	3	
0	75919	0				0	1	0	
384	76317	0				0	1	0	
521	77818	0				0	1	0	
0	78369	0				0	1	0	
128	78798	0				0	1	0	
128	79226	0				0	1	4	
128	80237	0				0	1	0	
384	80849	0				0	1	0	
256	81431	0				0	1	0	
0	81860	0				0	1	0	
256	82473	0				0	1	3	
256	84953	0				0	1	3	
0	85780	0				0	1	0	
384	86362	0				0	1	0	
128	86852	0				0	1	1	
0	87434	0				0	1	0	
384	88261	0				0	1	0	
128	88659	0				0	1	0	
256	89057	0				0	1	0	
256	90129	0				0	1	0	
384	91017	0				0	1	0	
0	91538	0				0	1	0	
256	91936	0				0	1	3	
521	93038	0				0	1	0	
128	93681	0				0	1	0	
521	94355	0				0	1	0	
128	95121	0				0	1	0	
256	95519	0				0	1	3	
521	95917	0				0	1	0	
256	96958	0				0	1	0	
384	98091	0				0	1	0	
384	98459	0				0	1	0	
384	98980	0				0	1	0	
256	101828	0				0	1	3	
0	103022	0				0	1	0	
521	103451	0				0	1	0	
256	105105	0				0	1	0	
256	105503	0				0	1	3	
0	106238	0				0	1	0	
0	106666	0				0	1	0	
128	107156	0	S		C3	0	1	0	
384	108779	0				0	1	1	
0	112087	0				0	1	0	
0	113281	0				0	1	0	
256	113588	0				0	1	3	
128	114353	0				0	1	0	
0	115027	0				0	1	0	
128	115425	0				0	1	0	
128	115701	0				0	1	0	
384	116129	0				0	1	0	
256	116681	0				0	1	3	
521	117906	0				0	1	0	
128	118334	0				0	1	0	
256	118733	0				0	1	3	
0	119559	0				0	1	0	
128	119958	0				0	1	0	
521	120386	0				0	1	0	
0	120785	0				0	1	0	
128	121213	0				0	1	0	
521	121611	0				0	1	0	
256	122040	0				0	1	0	
256	122836	0				0	1	0	
256	123235	0				0	1	3	
521	123694	0				0	1	0	
256	124490	0				0	1	3	
128	124888	0				0	1	0	
256	125317	0				0	1	3	
521	126144	0				0	1	0	
256	126542	0				0	1	3	
384	126940	0				0	1	0	
256	127767	0				0	1	3	
256	128196	0				0	1	0	
0	128594	0				0	1	0	
256	128961	0				0	1	3	
521	129604	0				0	1	0	
256	130156	0				0	1	0	
0	130615	0				0	1	1	
521	131074	0				0	1	0	
521	131473	0				0	1	0	
256	132116	0				0	1	3	
384	132698	0				0	1	0	
256	133126	0				0	1	0	
256	134351	0				0	1	3	
256	135178	0				0	1	3	
384	135607	0				0	1	0	
256	135913	0				0	1	3	
0	136281	0				0	1	0	
384	137230	0				0	1	0	
128	137628	0				0	1	0	
0	138057	0				0	1	0	
256	138914	0				0	1	3	
521	139680	0				0	1	0	
521	140538	0				0	1	0	
256	141763	0				0	1	3	
0	142130	0				0	1	0	
256	142988	0				0	1	3	
384	144213	0				0	1	0	
521	144672	0				0	1	0	
256	145039	0				0	1	0	
256	145591	0				0	1	0	
0	146295	0				0	1	0	
521	146693	0				0	1	0	
521	147306	0				0	1	0	
256	148316	0				0	1	3	
128	148684	0				0	1	0	
521	149143	0				0	1	0	
128	149541	0				0	1	0	
128	150368	0				0	1	0	
