音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
128	1533	0				0	1	0	
128	1833	0				0	1	0	
256	2699	0				0	1	0	
0	3199	0				0	1	0	
521	3866	0				0	1	0	
256	7999	0				0	1	0	
256	9299	0				0	1	3	
0	9766	0				0	1	0	
0	10533	0				0	1	0	
0	10833	0				0	1	0	
521	11433	0				0	1	0	
256	11699	0				0	1	3	
0	12033	0				0	1	0	
0	12299	0				0	1	0	
521	12633	0				0	1	0	
256	12933	0				0	1	3	
256	13533	0				0	1	0	
256	13833	0				0	1	0	
384	14133	0				0	1	5	
128	14433	0				0	1	5	
384	14699	0				0	1	5	
128	15299	0				0	1	5	
256	15633	0				0	1	0	
256	16233	0				0	1	0	
256	16533	0				0	1	0	
256	17133	0				0	1	3	
256	17399	0				0	1	0	
256	17699	0				0	1	3	
256	18166	0				0	1	0	
128	18633	0				0	1	0	
256	18933	0				0	1	3	
256	19233	0				0	1	0	
256	19499	0				0	1	0	
128	20133	0				0	1	0	
256	21333	0				0	1	3	
128	21633	0				0	1	5	
384	21933	0				0	1	5	
128	22233	0				0	1	5	
384	22533	0				0	1	5	
128	22833	0				0	1	5	
256	23433	0				0	1	0	
256	23733	0				0	1	3	
256	24333	0				0	1	0	
256	24933	0				0	1	3	
256	25233	0				0	1	0	
256	25833	0				0	1	0	
256	26133	0				0	1	0	
0	26733	0				0	1	0	
256	27333	0				0	1	3	
0	28533	0				0	1	0	
256	28833	0				0	1	3	
256	29133	0				0	1	0	
256	29733	0				0	1	3	
256	30466	0				0	1	0	
256	30899	0				0	1	3	
0	31533	0				0	1	0	
0	31833	0				0	1	0	
256	32099	0				0	1	3	
256	32566	0				0	1	0	
256	32866	0				0	1	0	
256	33299	0				0	1	3	
384	34799	0				0	1	0	
0	35266	0				0	1	0	
256	35733	0				0	1	3	
384	36299	0				0	1	0	
256	36633	0				0	1	0	
256	36933	0	S		C2	0	1	3	
256	37199	0				0	1	0	
128	37666	0				0	1	0	
256	38099	0				0	1	3	
256	38433	0				0	1	0	
256	38733	0				0	1	0	
384	39333	0				0	1	0	
521	39766	0				0	1	0	
521	40066	0				0	1	0	
256	40499	0				0	1	3	
0	41133	0				0	1	0	
0	41433	0				0	1	0	
256	41733	0				0	1	3	
521	42166	0				0	1	0	
521	42466	0				0	1	0	
256	42899	0				0	1	3	
384	43233	0				0	1	0	
256	43533	0				0	1	3	
256	44433	0				0	1	0	
384	44866	0				0	1	0	
256	45333	0				0	1	3	
128	45933	0				0	1	4	
256	46533	0				0	1	3	
256	46833	0				0	1	0	
521	47266	0				0	1	0	
256	47733	0				0	1	3	
256	48033	0				0	1	0	
384	48899	0				0	1	0	
256	49233	0				0	1	0	
256	49833	0				0	1	3	
256	50133	0				0	1	0	
128	50699	0				0	1	0	
384	51033	0				0	1	0	
256	51299	0				0	1	3	
128	51766	0				0	1	0	
256	52499	0				0	1	3	
256	52799	0				0	1	0	
256	53099	0				0	1	0	
256	53699	0				0	1	3	
128	54033	0				0	1	0	
256	54633	0				0	1	3	
256	54899	0				0	1	0	
384	55533	0				0	1	5	
128	55799	0				0	1	5	
384	56133	0				0	1	5	
128	56433	0				0	1	5	
0	57033	0				0	1	0	
256	57299	0				0	1	3	
256	57599	0				0	1	0	
256	57933	0				0	1	0	
0	58533	0				0	1	0	
0	58833	0				0	1	0	
521	59266	0				0	1	0	
256	59732	0				0	1	3	
521	60299	0				0	1	0	
384	60632	0				0	1	0	
256	60932	0				0	1	3	
256	61232	0				0	1	0	
256	61832	0				0	1	0	
256	62099	0				0	1	3	
128	62432	0				0	1	0	
128	62732	0				0	1	0	
256	63332	0				0	1	3	
256	63632	0				0	1	0	
0	64232	0				0	1	0	
256	64532	0				0	1	3	
521	65132	0				0	1	0	
256	65732	0				0	1	3	
256	66032	0				0	1	0	
256	66932	0				0	1	3	
256	67199	0				0	1	0	
521	67532	0				0	1	0	
384	68132	0				0	1	0	
384	68399	0				0	1	0	
384	69299	0				0	1	0	
384	69899	0				0	1	0	
256	70399	0				0	1	0	
256	71132	0				0	1	0	
256	71699	0				0	1	0	
256	72332	0				0	1	3	
384	72899	0				0	1	0	
384	73199	0				0	1	0	
384	73499	0	S		C3	0	1	0	
384	74132	0				0	1	0	
256	74732	0				0	1	3	
384	75599	0				0	1	0	
256	76532	0				0	1	3	
128	77099	0				0	1	0	
384	77732	0				0	1	0	
521	78466	0				0	1	0	
256	78899	0				0	1	3	
128	79532	0				0	1	0	
128	79832	0				0	1	0	
256	80099	0				0	1	3	
0	80566	0				0	1	0	
0	80866	0				0	1	0	
256	81299	0				0	1	3	
384	82799	0				0	1	0	
128	83266	0				0	1	0	
256	83699	0				0	1	3	
128	84299	0				0	1	1	
256	84632	0				0	1	0	
256	84932	0				0	1	3	
256	85199	0				0	1	0	
256	85666	0				0	1	0	
256	86099	0				0	1	3	
128	86732	0				0	1	0	
0	87332	0				0	1	0	
256	87766	0				0	1	3	
256	88066	0				0	1	0	
256	88499	0				0	1	3	
521	89132	0				0	1	1	
521	89432	0				0	1	0	
256	89732	0				0	1	3	
521	90166	0				0	1	0	
521	90466	0				0	1	0	
256	90932	0				0	1	3	
256	91232	0				0	1	0	
256	91532	0				0	1	3	
128	92866	0				0	1	0	
256	93332	0				0	1	3	
0	93932	0				0	1	0	
256	94532	0				0	1	3	
256	94832	0				0	1	0	
384	95266	0				0	1	0	
256	95732	0				0	1	3	
384	96032	0				0	1	5	
128	96299	0				0	1	5	
384	96932	0				0	1	5	
128	97232	0				0	1	5	
384	97666	0				0	1	0	
256	98099	0				0	1	3	
384	98732	0				0	1	0	
384	99032	0				0	1	1	
256	99332	0				0	1	3	
0	99766	0				0	1	0	
0	100066	0				0	1	0	
256	100499	0				0	1	3	
384	100832	0				0	1	0	
384	101132	0				0	1	0	
256	101566	0				0	1	3	
0	101999	0				0	1	0	
256	102466	0				0	1	0	
256	102932	0				0	1	3	
384	103499	0				0	1	0	
256	104132	0				0	1	3	
256	104399	0				0	1	0	
128	104866	0				0	1	0	
256	105299	0				0	1	3	
521	105932	0				0	1	0	
521	106532	0				0	1	0	
256	106966	0				0	1	3	
256	107266	0				0	1	0	
256	107699	0				0	1	3	
521	108332	0				0	1	0	
521	108632	0				0	1	0	
256	108932	0				0	1	3	
384	109366	0				0	1	0	
384	109666	0				0	1	0	
256	110132	0				0	1	3	
521	110732	0				0	1	0	
128	112066	0				0	1	0	
256	112532	0				0	1	3	
521	113132	0				0	1	0	
256	113732	0				0	1	3	
256	114032	0				0	1	0	
128	114466	0				0	1	0	
256	114932	0				0	1	3	
256	115232	0				0	1	1	
384	116966	0				0	1	0	
128	117332	0				0	1	0	
384	117699	0	S		C1	0	1	0	
