音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	2233	0				0	1	0	
256	2733	0				0	1	0	
521	3666	0				0	1	0	
256	4633	0				0	1	3	
0	5566	0				0	1	0	
256	6533	0				0	1	3	
128	7499	0				0	1	0	
256	8433	0				0	1	3	
0	9399	0				0	1	0	
0	10333	0				0	1	0	
256	11299	0				0	1	3	
256	12233	0				0	1	0	
256	13199	0				0	1	3	
384	14133	0				0	1	0	
256	15099	0				0	1	3	
521	16066	0				0	1	0	
521	16999	0				0	1	0	
256	17466	0				0	1	0	
256	17966	0				0	1	3	
521	18433	0				0	1	0	
521	18933	0				0	1	0	
256	19399	0				0	1	3	
521	19866	0				0	1	0	
521	20333	0				0	1	0	
256	20833	0				0	1	3	
384	21299	0				0	1	0	
256	21766	0				0	1	3	
384	22233	0				0	1	0	
256	22733	0				0	1	3	
128	23199	0				0	1	0	
128	24166	0				0	1	0	
256	24633	0				0	1	3	
128	25099	0				0	1	0	
384	25566	0				0	1	0	
128	26066	0				0	1	0	
256	26533	0				0	1	3	
521	26999	0				0	1	0	
256	27466	0				0	1	3	
521	27966	0				0	1	1	
256	28433	0				0	1	3	
0	28899	0				0	1	0	
256	29399	0				0	1	3	
0	29866	0				0	1	0	
256	30333	0				0	1	3	
521	30833	0				0	1	0	
256	31299	0				0	1	3	
384	31766	0				0	1	0	
256	32266	0				0	1	0	
128	32733	0				0	1	0	
256	33199	0				0	1	0	
128	34166	0				0	1	0	
0	34633	0				0	1	0	
256	35099	0				0	1	0	
256	36066	0				0	1	0	
521	36533	0				0	1	0	
256	36999	0				0	1	0	
128	37499	0				0	1	0	
521	37966	0				0	1	0	
0	38433	0				0	1	0	
256	39399	0				0	1	0	
0	39866	0				0	1	0	
128	41299	0				0	1	0	
521	41766	0				0	1	0	
256	42733	0				0	1	0	
256	43199	0				0	1	0	
256	43566	0				0	1	0	
521	43933	0				0	1	0	
128	44399	0				0	1	0	
0	44866	0				0	1	0	
256	46533	0				0	1	3	
256	47266	0				0	1	3	
256	47966	0	S		C2	0	1	3	
0	48433	0				0	1	0	
0	48699	0				0	1	0	
256	49399	0				0	1	3	
128	49866	0				0	1	0	
256	50599	0				0	1	0	
256	51299	0				0	1	3	
0	51666	0				0	1	0	
256	52499	0				0	1	3	
0	53199	0				0	1	0	
384	53666	0				0	1	0	
256	54166	0				0	1	3	
384	55233	0				0	1	0	
256	56066	0				0	1	3	
256	57966	0				0	1	3	
256	58933	0				0	1	3	
521	59399	0				0	1	0	
256	59866	0				0	1	3	
256	60366	0				0	1	0	
256	60833	0				0	1	3	
256	61533	0				0	1	1	
256	61899	0				0	1	3	
384	62366	0				0	1	1	
0	62733	0				0	1	0	
128	63199	0				0	1	0	
256	63933	0				0	1	3	
256	64633	0				0	1	3	
256	65099	0				0	1	0	
256	66066	0				0	1	3	
0	66533	0				0	1	0	
256	67966	0				0	1	3	
256	68433	0				0	1	3	
256	69399	0				0	1	3	
256	70233	0				0	1	3	
0	70599	0				0	1	0	
256	71299	0				0	1	3	
384	71766	0				0	1	0	
256	72733	0				0	1	3	
256	73433	0				0	1	3	
256	74399	0				0	1	3	
256	74999	0				0	1	3	
521	75599	0				0	1	0	
256	76066	0				0	1	3	
384	76566	0				0	1	0	
0	76899	0				0	1	0	
256	77266	0				0	1	0	
384	77733	0				0	1	0	
521	78233	0				0	1	0	
256	78933	0				0	1	0	
521	79399	0				0	1	0	
384	79899	0				0	1	0	
0	80399	0				0	1	0	
256	80833	0				0	1	0	
384	81333	0				0	1	0	
256	81799	0				0	1	3	
384	82266	0				0	1	0	
0	82733	0				0	1	0	
384	83233	0				0	1	0	
0	83699	0				0	1	0	
256	84166	0				0	1	3	
256	84499	0				0	1	0	
256	84866	0				0	1	3	
256	85133	0				0	1	0	
256	85599	0				0	1	3	
256	86066	0				0	1	0	
128	86566	0				0	1	0	
128	87033	0				0	1	0	
384	87499	0				0	1	0	
128	87999	0				0	1	0	
256	88466	0				0	1	3	
521	88933	0				0	1	0	
521	89399	0				0	1	0	
256	89899	0				0	1	0	
384	90399	0				0	1	0	
256	90833	0				0	1	3	
521	91333	0				0	1	0	
256	91799	0				0	1	3	
256	92266	0				0	1	0	
128	92733	0				0	1	0	
521	93666	0				0	1	0	
256	94166	0				0	1	3	
0	94633	0				0	1	0	
256	95099	0				0	1	3	
521	95599	0				0	1	0	
256	96066	0	S		C3	0	1	3	
128	96533	0				0	1	0	
256	96999	0				0	1	3	
128	97499	0				0	1	0	
256	97966	0				0	1	3	
521	98433	0				0	1	0	
384	98899	0				0	1	0	
0	99399	0				0	1	0	
256	99866	0				0	1	3	
521	100466	0				0	1	0	
256	100833	0				0	1	3	
256	101299	0				0	1	0	
521	101766	0				0	1	0	
256	102733	0				0	1	3	
521	103199	0				0	1	0	
128	103666	0				0	1	0	
256	104166	0				0	1	0	
256	104633	0				0	1	3	
0	105099	0				0	1	0	
256	105566	0				0	1	0	
521	106066	0				0	1	1	
256	106533	0				0	1	3	
256	106999	0				0	1	0	
384	107499	0				0	1	0	
256	107966	0				0	1	3	
128	108433	0				0	1	4	
521	108899	0				0	1	0	
128	109233	0				0	1	0	
256	109866	0				0	1	0	
0	110366	0				0	1	0	
128	111299	0				0	1	0	
256	111766	0				0	1	0	
256	112266	0				0	1	0	
521	113199	0				0	1	0	
384	114166	0				0	1	0	
0	114633	0				0	1	0	
384	115099	0				0	1	0	
0	116066	0				0	1	0	
384	116533	0				0	1	0	
521	116999	0				0	1	0	
128	117966	0				0	1	0	
384	118433	0				0	1	0	
384	119399	0				0	1	0	
384	119866	0				0	1	0	
384	120133	0				0	1	0	
256	120599	0				0	1	0	
128	121299	0				0	1	4	
256	122033	0				0	1	0	
256	122966	0				0	1	3	
521	123666	0				0	1	0	
128	124166	0				0	1	0	
256	124633	0				0	1	3	
521	125599	0				0	1	0	
