音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
128	3133	0				0	1	0	
256	5066	0				0	1	0	
384	6533	0				0	1	0	
256	8966	0				0	1	3	
384	9999	0				0	1	0	
256	10966	0				0	1	3	
256	12033	0				0	1	0	
256	12966	0				0	1	3	
128	13933	0				0	1	0	
256	14933	0				0	1	3	
256	15899	0				0	1	3	
256	16866	0				0	1	3	
256	17866	0				0	1	3	
256	18133	0				0	1	0	
256	18799	0				0	1	3	
128	19299	0				0	1	0	
128	19799	0				0	1	0	
128	20199	0				0	1	0	
256	20799	0				0	1	3	
521	21766	0				0	1	0	
256	22266	0				0	1	3	
256	22766	0				0	1	0	
256	23233	0				0	1	3	
0	23733	0				0	1	0	
256	24733	0				0	1	3	
0	25233	0				0	1	0	
256	25733	0				0	1	3	
256	25999	0				0	1	0	
256	27199	0				0	1	3	
128	27699	0				0	1	0	
384	28233	0				0	1	0	
256	28666	0				0	1	3	
256	29199	0				0	1	0	
256	29666	0				0	1	3	
128	30166	0				0	1	0	
256	30666	0				0	1	3	
521	31133	0				0	1	0	
0	31599	0				0	1	0	
256	32633	0				0	1	3	
0	33133	0				0	1	0	
256	33633	0				0	1	3	
256	34566	0				0	1	3	
128	35066	0				0	1	0	
256	35566	0				0	1	3	
128	35933	0				0	1	0	
256	36566	0				0	1	3	
0	37566	0				0	1	0	
256	38033	0				0	1	3	
128	38499	0				0	1	0	
384	39033	0				0	1	0	
256	39499	0				0	1	3	
0	39966	0				0	1	0	
256	40499	0				0	1	3	
256	40999	0				0	1	0	
256	41499	0				0	1	3	
256	42466	0				0	1	3	
384	42933	0				0	1	0	
256	43433	0				0	1	0	
256	44433	0				0	1	3	
0	45399	0				0	1	0	
256	45899	0				0	1	3	
384	46399	0				0	1	0	
256	46866	0				0	1	3	
128	47366	0				0	1	0	
256	47899	0				0	1	0	
256	48366	0				0	1	3	
256	49366	0				0	1	0	
256	49666	0				0	1	0	
256	50333	0				0	1	3	
384	50799	0				0	1	0	
128	51299	0	S		C2	0	1	0	
128	51999	0				0	1	0	
256	52299	0				0	1	3	
256	53266	0				0	1	3	
256	53799	0				0	1	0	
256	54266	0				0	1	3	
521	54733	0				0	1	0	
521	55233	0				0	1	0	
256	56199	0				0	1	3	
128	57199	0				0	1	0	
256	58199	0				0	1	3	
0	58699	0				0	1	0	
521	59166	0				0	1	0	
256	60166	0				0	1	3	
384	61166	0				0	1	0	
256	61633	0				0	1	0	
256	62133	0				0	1	3	
384	62599	0				0	1	0	
256	63099	0				0	1	3	
0	63599	0				0	1	0	
256	64099	0				0	1	3	
0	65099	0				0	1	0	
256	65599	0				0	1	0	
256	66066	0				0	1	3	
384	67566	0				0	1	0	
256	68033	0				0	1	3	
256	68533	0				0	1	0	
256	69033	0				0	1	3	
256	69499	0				0	1	0	
256	69966	0				0	1	3	
384	70466	0				0	1	1	
256	70966	0				0	1	3	
521	71466	0				0	1	0	
0	71966	0				0	1	0	
256	72966	0				0	1	3	
521	73466	0				0	1	0	
256	73933	0				0	1	3	
521	74933	0				0	1	4	
256	75899	0				0	1	3	
384	76399	0				0	1	0	
256	76899	0				0	1	3	
256	77366	0				0	1	0	
256	77866	0				0	1	3	
521	78333	0				0	1	0	
256	78866	0				0	1	0	
128	79399	0				0	1	0	
256	79799	0				0	1	3	
256	80799	0				0	1	0	
0	81299	0				0	1	0	
128	81799	0				0	1	0	
256	82299	0				0	1	3	
256	82766	0				0	1	0	
128	83266	0				0	1	0	
256	83766	0				0	1	3	
521	84266	0				0	1	0	
384	84766	0				0	1	0	
0	85266	0				0	1	0	
256	85733	0				0	1	3	
521	86199	0				0	1	4	
256	86699	0				0	1	3	
0	87233	0				0	1	0	
256	87699	0				0	1	3	
384	88633	0				0	1	0	
0	89233	0				0	1	0	
256	89633	0				0	1	0	
256	90133	0				0	1	3	
521	90633	0				0	1	0	
256	91166	0				0	1	0	
256	91633	0				0	1	3	
128	92133	0				0	1	1	
384	92599	0				0	1	1	
0	93099	0				0	1	0	
384	93599	0				0	1	0	
256	94066	0				0	1	3	
0	94533	0				0	1	0	
256	95099	0				0	1	0	
256	95566	0				0	1	3	
0	96166	0				0	1	0	
256	96533	0				0	1	3	
521	97033	0				0	1	0	
256	97533	0				0	1	3	
128	98033	0				0	1	0	
384	98533	0				0	1	0	
256	99499	0				0	1	3	
0	99999	0				0	1	0	
128	100499	0				0	1	0	
384	100966	0				0	1	0	
256	101466	0				0	1	3	
256	101966	0				0	1	0	
128	102833	0	S		C3	0	1	0	
384	104133	0				0	1	0	
256	104399	0				0	1	3	
0	104966	0				0	1	0	
0	105433	0				0	1	0	
256	106333	0				0	1	3	
128	107366	0				0	1	0	
256	107833	0				0	1	3	
128	108299	0				0	1	0	
256	109333	0				0	1	3	
256	110299	0				0	1	3	
521	110633	0				0	1	0	
128	111299	0				0	1	0	
256	111799	0				0	1	3	
256	112266	0				0	1	0	
256	113299	0				0	1	3	
521	113766	0				0	1	0	
0	114799	0				0	1	0	
256	115233	0				0	1	3	
256	115733	0				0	1	0	
384	116199	0				0	1	0	
521	116733	0				0	1	0	
256	117233	0				0	1	3	
256	118166	0				0	1	0	
128	118499	0				0	1	0	
256	119166	0				0	1	0	
256	119666	0				0	1	3	
521	120132	0				0	1	0	
384	120666	0				0	1	0	
256	121132	0				0	1	3	
256	121632	0				0	1	0	
521	122132	0				0	1	0	
128	122632	0				0	1	0	
384	123099	0				0	1	0	
256	123566	0				0	1	3	
0	124066	0				0	1	0	
0	124466	0				0	1	0	
256	125066	0				0	1	3	
521	125532	0				0	1	0	
521	126032	0				0	1	0	
256	127032	0				0	1	3	
256	127532	0				0	1	3	
521	127999	0				0	1	0	
256	128499	0				0	1	0	
256	128966	0				0	1	3	
384	129966	0				0	1	0	
256	130499	0				0	1	0	
256	130966	0				0	1	3	
256	131466	0				0	1	0	
0	131966	0				0	1	0	
256	132932	0				0	1	3	
384	133432	0				0	1	0	
256	133932	0				0	1	3	
128	134432	0				0	1	1	
256	135399	0				0	1	3	
128	135899	0				0	1	0	
256	136866	0				0	1	3	
0	137366	0				0	1	0	
521	137832	0				0	1	0	
256	138866	0				0	1	3	
384	139332	0				0	1	0	
0	139832	0				0	1	0	
256	140299	0				0	1	0	
256	140799	0				0	1	3	
384	141766	0				0	1	0	
0	142266	0				0	1	0	
256	142766	0				0	1	3	
128	143266	0				0	1	0	
256	143732	0				0	1	3	
521	144766	0				0	1	0	
256	145732	0				0	1	3	
256	146032	0				0	1	0	
256	146699	0				0	1	0	
256	147199	0				0	1	3	
256	147699	0				0	1	0	
256	148699	0				0	1	3	
0	149666	0				0	1	0	
384	150166	0				0	1	0	
0	150632	0				0	1	0	
256	151132	0				0	1	3	
0	151632	0				0	1	0	
384	152099	0				0	1	0	
256	152632	0				0	1	3	
384	153032	0				0	1	0	
256	153599	0				0	1	3	
256	153899	0				0	1	0	
256	154599	0				0	1	3	
384	155066	0				0	1	0	
521	155566	0				0	1	0	
256	156566	0				0	1	3	
0	157032	0				0	1	0	
128	157532	0				0	1	0	
521	158032	0				0	1	0	
256	158499	0				0	1	3	
384	159032	0				0	1	0	
128	159499	0				0	1	0	
256	160466	0				0	1	3	
256	160999	0				0	1	0	
256	161466	0				0	1	3	
256	161799	0				0	1	0	
256	162466	0				0	1	3	
384	162932	0				0	1	0	
128	163432	0				0	1	0	
256	164432	0				0	1	3	
128	165399	0				0	1	0	
384	165899	0				0	1	0	
256	166366	0				0	1	3	
521	166899	0	S		C1	0	1	0	
