音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	1633	0				0	1	0	
256	1966	0				0	1	0	
256	2266	0				0	1	0	
256	2933	0				0	1	3	
384	3266	0				0	1	0	
256	3566	0				0	1	3	
128	4199	0				0	1	0	
521	4533	0				0	1	0	
256	4866	0				0	1	3	
256	5499	0				0	1	0	
256	5833	0				0	1	3	
256	6133	0				0	1	0	
384	6799	0				0	1	0	
384	7133	0				0	1	0	
384	7433	0				0	1	0	
256	8733	0				0	1	3	
521	9066	0				0	1	4	
256	9366	0				0	1	3	
256	9699	0				0	1	0	
256	10033	0				0	1	3	
128	10999	0				0	1	0	
128	11833	0				0	1	0	
521	12299	0				0	1	0	
521	13033	0				0	1	0	
521	13399	0				0	1	0	
128	13899	0				0	1	0	
0	14699	0				0	1	0	
256	15166	0				0	1	0	
128	15666	0				0	1	4	
128	16166	0				0	1	0	
521	16799	0				0	1	0	
521	17099	0				0	1	0	
0	17466	0				0	1	0	
128	18133	0				0	1	0	
384	19066	0				0	1	0	
256	20333	0				0	1	0	
0	20833	0				0	1	0	
256	21333	0				0	1	3	
128	21966	0				0	1	0	
0	22633	0				0	1	0	
0	23299	0				0	1	0	
521	23733	0				0	1	0	
128	24233	0				0	1	0	
256	25499	0				0	1	3	
256	25999	0				0	1	0	
521	26466	0				0	1	0	
256	26799	0				0	1	0	
0	27433	0				0	1	0	
0	28099	0				0	1	0	
521	28566	0				0	1	0	
521	29066	0	S		C2	0	1	0	
521	29366	0				0	1	0	
256	29699	0				0	1	0	
256	29999	0				0	1	0	
384	30666	0				0	1	0	
128	31166	0				0	1	0	
0	31633	0				0	1	0	
0	32299	0				0	1	0	
128	33166	0				0	1	0	
0	33666	0				0	1	0	
0	34233	0				0	1	0	
0	34533	0				0	1	0	
0	35199	0				0	1	0	
256	35833	0				0	1	3	
128	36466	0				0	1	0	
256	36799	0				0	1	3	
128	37133	0				0	1	0	
128	37433	0				0	1	0	
0	37766	0				0	1	0	
256	38099	0				0	1	0	
256	38399	0				0	1	0	
384	38766	0				0	1	0	
256	39066	0				0	1	3	
128	39399	0				0	1	0	
256	39699	0				0	1	3	
0	40666	0				0	1	0	
256	40999	0				0	1	3	
256	41499	0				0	1	0	
256	41966	0				0	1	3	
256	42266	0				0	1	0	
521	42599	0				0	1	0	
256	42933	0				0	1	0	
384	43266	0				0	1	0	
521	44199	0				0	1	0	
128	44533	0				0	1	0	
256	44866	0				0	1	3	
128	45199	0				0	1	0	
128	45499	0				0	1	0	
256	45833	0				0	1	3	
384	46466	0				0	1	0	
384	46766	0				0	1	1	
384	47066	0				0	1	0	
256	47433	0				0	1	0	
521	49366	0				0	1	1	
521	49999	0				0	1	0	
0	50999	0				0	1	0	
0	51666	0				0	1	0	
384	52266	0				0	1	0	
0	52599	0				0	1	0	
256	52932	0				0	1	0	
256	53566	0				0	1	0	
256	54866	0				0	1	3	
384	55499	0				0	1	0	
521	56166	0				0	1	0	
256	56799	0				0	1	3	
256	57466	0				0	1	0	
256	57766	0				0	1	0	
256	58066	0	S		C3	0	1	0	
521	58399	0				0	1	0	
128	58732	0				0	1	0	
0	59066	0				0	1	0	
521	59699	0				0	1	0	
0	60032	0				0	1	0	
384	60366	0				0	1	1	
521	60999	0				0	1	0	
521	61299	0				0	1	0	
256	61632	0				0	1	3	
521	62266	0				0	1	0	
128	62599	0				0	1	0	
384	62932	0				0	1	0	
128	64199	0				0	1	0	
0	65032	0				0	1	0	
256	65499	0				0	1	3	
256	66166	0				0	1	0	
256	66466	0				0	1	0	
256	66799	0				0	1	3	
256	67766	0				0	1	3	
256	68099	0				0	1	0	
256	69066	0				0	1	3	
256	69366	0				0	1	0	
256	69666	0				0	1	0	
521	70032	0				0	1	0	
521	70366	0				0	1	0	
521	70666	0				0	1	0	
384	71632	0				0	1	0	
256	71966	0				0	1	3	
384	72299	0				0	1	0	
384	72599	0				0	1	0	
128	72932	0				0	1	0	
128	73232	0				0	1	0	
256	73899	0				0	1	3	
384	74532	0				0	1	0	
0	75332	0				0	1	1	
256	75832	0				0	1	3	
256	76466	0				0	1	0	
128	76799	0				0	1	0	
128	77432	0				0	1	0	
384	78066	0				0	1	0	
256	78399	0				0	1	3	
384	79066	0				0	1	0	
384	79366	0				0	1	0	
256	79699	0				0	1	3	
384	80032	0				0	1	0	
128	80366	0				0	1	1	
128	80666	0				0	1	0	
256	80999	0				0	1	3	
384	81632	0				0	1	0	
521	81966	0				0	1	0	
256	82266	0				0	1	3	
128	82599	0				0	1	0	
256	82932	0				0	1	3	
256	83266	0				0	1	0	
256	83566	0				0	1	0	
128	84199	0				0	1	0	
256	84532	0				0	1	0	
256	84866	0				0	1	3	
256	85499	0				0	1	0	
0	85832	0				0	1	0	
256	86166	0				0	1	3	
256	86799	0				0	1	0	
521	87132	0				0	1	0	
256	87432	0				0	1	3	
128	87766	0				0	1	0	
521	88232	0	S		C1	0	1	0	
