音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	5933	0				0	1	0	
0	9133	0				0	1	0	
521	10399	0				0	1	0	
256	11666	0				0	1	0	
384	13166	0				0	1	0	
256	14466	0				0	1	0	
384	15733	0				0	1	0	
384	16799	0				0	1	0	
128	17433	0				0	1	0	
128	18699	0				0	1	0	
0	19333	0				0	1	0	
384	20199	0				0	1	0	
384	21899	0				0	1	0	
256	24666	0				0	1	0	
384	25499	0				0	1	0	
0	25933	0				0	1	0	
128	26566	0				0	1	0	
256	27199	0				0	1	0	
521	28066	0				0	1	0	
521	28499	0				0	1	0	
256	29333	0				0	1	0	
256	30833	0				0	1	4	
128	32333	0				0	1	0	
128	32733	0				0	1	0	
521	33166	0				0	1	0	
384	33599	0				0	1	0	
256	34233	0				0	1	0	
0	34866	0				0	1	0	
384	36133	0				0	1	0	
0	37433	0				0	1	0	
521	38066	0				0	1	0	
521	38699	0				0	1	0	
384	39133	0				0	1	0	
384	39766	0				0	1	0	
0	40399	0				0	1	0	
256	41266	0				0	1	0	
384	41899	0				0	1	0	
256	42533	0				0	1	0	
521	42966	0				0	1	0	
128	43799	0				0	1	0	
0	44233	0				0	1	0	
128	45733	0				0	1	0	
521	46133	0				0	1	0	
128	47433	0				0	1	0	
384	48066	0				0	1	0	
256	48699	0				0	1	0	
521	49966	0				0	1	0	
256	50833	0				0	1	0	
384	51899	0				0	1	0	
384	52533	0				0	1	0	
256	53166	0				0	1	0	
128	53799	0				0	1	0	
521	54433	0	S		C2	0	1	0	
521	54866	0				0	1	0	
521	55299	0				0	1	0	
128	55933	0				0	1	0	
256	56366	0				0	1	0	
128	56999	0				0	1	0	
0	57633	0				0	1	0	
384	58499	0				0	1	0	
256	58899	0				0	1	0	
256	60166	0				0	1	0	
521	60833	0				0	1	0	
256	61466	0				0	1	0	
128	62766	0				0	1	0	
521	63599	0				0	1	0	
256	63999	0				0	1	0	
521	64666	0				0	1	0	
0	65299	0				0	1	0	
128	71266	0				0	1	0	
0	71899	0				0	1	0	
0	72766	0				0	1	0	
256	73599	0				0	1	0	
128	75299	0				0	1	0	
128	78266	0				0	1	0	
128	78699	0				0	1	0	
0	80833	0				0	1	0	
384	81466	0				0	1	0	
256	82133	0				0	1	0	
128	83399	0				0	1	0	
0	87633	0				0	1	0	
521	88899	0				0	1	0	
128	89533	0				0	1	0	
256	92333	0				0	1	0	
521	92966	0				0	1	0	
521	93599	0				0	1	0	
256	94233	0				0	1	0	
521	94866	0				0	1	0	
384	95733	0				0	1	0	
384	96133	0				0	1	0	
0	96799	0				0	1	0	
128	97433	0				0	1	0	
0	98266	0				0	1	0	
384	98699	0				0	1	0	
256	99333	0				0	1	0	
256	99966	0				0	1	0	
384	100399	0				0	1	0	
128	100833	0				0	1	0	
521	101266	0				0	1	4	
384	101899	0				0	1	0	
128	102533	0				0	1	0	
0	103366	0				0	1	0	
384	103799	0				0	1	0	
256	104433	0				0	1	0	
256	105099	0				0	1	0	
521	105933	0				0	1	0	
384	106366	0				0	1	0	
521	106999	0				0	1	0	
128	107633	0				0	1	0	
384	108933	0	S		C3	0	1	0	
384	109566	0				0	1	0	
256	110199	0				0	1	0	
521	110599	0				0	1	0	
384	111033	0				0	1	0	
0	111466	0				0	1	0	
128	112099	0				0	1	1	
384	112533	0				0	1	0	
0	113033	0				0	1	0	
256	113799	0				0	1	0	
384	114433	0				0	1	0	
0	114866	0				0	1	0	
256	115299	0				0	1	3	
128	115933	0				0	1	0	
128	116566	0				0	1	0	
384	116999	0				0	1	0	
128	117433	0				0	1	0	
521	118499	0				0	1	0	
256	119099	0				0	1	0	
128	120399	0				0	1	0	
521	121266	0				0	1	0	
256	122133	0				0	1	0	
0	122733	0				0	1	0	
384	123599	0				0	1	0	
0	124233	0				0	1	0	
256	124866	0				0	1	1	
256	125333	0				0	1	3	
384	126166	0				0	1	0	
128	128299	0				0	1	0	
521	128699	0				0	1	0	
384	129133	0				0	1	0	
0	129499	0				0	1	0	
0	129799	0				0	1	0	
384	130199	0				0	1	0	
256	130633	0				0	1	0	
256	130899	0				0	1	0	
384	131266	0				0	1	0	
384	131899	0				0	1	0	
521	133166	0				0	1	0	
0	133799	0				0	1	0	
0	134233	0				0	1	0	
384	135099	0				0	1	0	
0	135699	0				0	1	0	
128	136366	0				0	1	0	
0	136999	0				0	1	0	
384	137433	0				0	1	0	
0	137866	0				0	1	0	
0	138266	0				0	1	0	
256	138699	0				0	1	0	
0	140833	0				0	1	0	
521	141466	0				0	1	0	
384	142099	0				0	1	0	
128	142566	0				0	1	0	
0	142933	0				0	1	0	
384	143399	0				0	1	0	
384	144666	0				0	1	0	
0	145299	0				0	1	0	
128	145933	0				0	1	0	
256	146299	0				0	1	3	
256	146799	0				0	1	0	
256	147199	0				0	1	0	
128	148266	0				0	1	1	
0	149133	0				0	1	0	
384	149766	0				0	1	0	
256	151066	0				0	1	0	
256	151433	0				0	1	0	
256	151699	0				0	1	0	
0	152733	0				0	1	1	
0	153166	0				0	1	0	
256	153599	0				0	1	0	
128	154866	0				0	1	0	
128	155499	0				0	1	0	
0	155933	0				0	1	0	
521	162166	0				0	1	0	
521	163699	0				0	1	0	
0	165266	0				0	1	0	
521	166366	0				0	1	0	
384	167933	0				0	1	0	
521	169266	0				0	1	0	
384	169933	0				0	1	0	
256	170899	0	S		C1	0	1	0	
