音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
128	1133	0				0	1	0	
521	1633	0				0	1	0	
256	2133	0				0	1	3	
384	2633	0				0	1	0	
256	3133	0				0	1	0	
128	3633	0				0	1	0	
128	4133	0				0	1	0	
256	4633	0				0	1	3	
384	5133	0				0	1	0	
0	5633	0				0	1	0	
256	6133	0				0	1	3	
256	6633	0				0	1	0	
256	7133	0				0	1	0	
256	7633	0				0	1	3	
256	8133	0				0	1	0	
256	8633	0				0	1	3	
256	9366	0				0	1	3	
256	9633	0				0	1	0	
256	10133	0				0	1	3	
256	10866	0				0	1	3	
256	11366	0				0	1	3	
0	11866	0				0	1	0	
256	12133	0				0	1	3	
256	12499	0				0	1	0	
384	14133	0				0	1	0	
256	14499	0				0	1	3	
256	14999	0				0	1	3	
521	15633	0				0	1	0	
128	16133	0				0	1	0	
256	16633	0				0	1	3	
128	17366	0				0	1	0	
256	17633	0				0	1	3	
521	18133	0				0	1	0	
256	18633	0				0	1	3	
256	18899	0				0	1	0	
128	19366	0				0	1	0	
256	19633	0				0	1	3	
384	20133	0				0	1	1	
256	20633	0				0	1	3	
128	21366	0				0	1	0	
256	21633	0				0	1	3	
384	22133	0				0	1	0	
256	22633	0				0	1	3	
128	23366	0				0	1	0	
256	23633	0				0	1	3	
128	24133	0				0	1	0	
256	24633	0				0	1	3	
0	25366	0				0	1	0	
256	25633	0				0	1	3	
128	26133	0				0	1	0	
256	26633	0				0	1	3	
384	27366	0				0	1	0	
256	27633	0				0	1	3	
521	28133	0				0	1	0	
256	28633	0				0	1	3	
521	29366	0				0	1	1	
256	29633	0				0	1	3	
0	30866	0				0	1	0	
256	31366	0				0	1	3	
384	31766	0				0	1	0	
256	32133	0				0	1	0	
256	32633	0				0	1	3	
384	33366	0				0	1	0	
256	33633	0				0	1	3	
384	34366	0				0	1	0	
256	34633	0				0	1	3	
521	35366	0				0	1	0	
256	35633	0				0	1	3	
0	36366	0				0	1	0	
256	36633	0				0	1	3	
521	37366	0				0	1	0	
256	37633	0				0	1	3	
0	38366	0				0	1	0	
256	38633	0				0	1	3	
