音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
521	1166	0				0	1	0	
0	1966	0				0	1	0	
256	2499	0				0	1	0	
0	3266	0				0	1	0	
521	4599	0				0	1	0	
0	5399	0				0	1	1	
384	6199	0				0	1	0	
384	6733	0				0	1	0	
521	8833	0				0	1	0	
256	9633	0				0	1	0	
384	10433	0				0	1	0	
521	10966	0				0	1	0	
128	11766	0				0	1	0	
521	12333	0				0	1	4	
521	12599	0				0	1	0	
521	13099	0				0	1	0	
521	13366	0				0	1	0	
256	13899	0				0	1	0	
384	15233	0				0	1	0	
256	15633	0				0	1	0	
256	15999	0				0	1	0	
384	16833	0				0	1	0	
256	17366	0				0	1	0	
0	17733	0				0	1	0	
384	18133	0				0	1	0	
128	18933	0				0	1	0	
128	19199	0				0	1	0	
128	19466	0				0	1	0	
128	19866	0				0	1	0	
256	20266	0				0	1	0	
384	20799	0				0	1	1	
384	21066	0				0	1	0	
384	21599	0				0	1	0	
384	22333	0				0	1	0	
0	23199	0				0	1	0	
256	23699	0				0	1	0	
0	24133	0				0	1	0	
256	24499	0				0	1	0	
384	25866	0				0	1	0	
521	26599	0				0	1	0	
256	27133	0				0	1	1	
521	28766	0				0	1	0	
521	29033	0				0	1	0	
384	29566	0	S		C2	0	1	0	
384	30099	0				0	1	0	
256	30866	0				0	1	0	
384	31433	0				0	1	0	
384	31699	0				0	1	0	
256	32166	0				0	1	0	
256	34333	0				0	1	3	
256	34733	0				0	1	0	
384	35133	0				0	1	0	
256	35966	0				0	1	3	
521	36466	0				0	1	0	
521	37232	0				0	1	0	
0	37832	0				0	1	0	
0	38599	0				0	1	0	
128	39332	0				0	1	0	
256	40166	0				0	1	0	
256	40432	0				0	1	0	
256	40732	0				0	1	0	
521	42299	0				0	1	0	
256	42832	0				0	1	0	
0	43366	0				0	1	0	
0	43632	0				0	1	0	
0	44466	0				0	1	0	
0	45032	0				0	1	0	
256	45732	0				0	1	0	
128	46532	0				0	1	0	
384	47066	0				0	1	0	
256	47832	0				0	1	0	
0	48432	0				0	1	0	
256	49199	0				0	1	0	
384	49999	0				0	1	0	
128	51332	0				0	1	0	
521	53199	0				0	1	0	
384	55566	0				0	1	0	
128	56932	0				0	1	0	
0	58266	0				0	1	0	
256	59299	0	S		C3	0	1	0	
384	61399	0				0	1	4	
128	61966	0				0	1	0	
384	62732	0				0	1	0	
521	64066	0				0	1	0	
256	65399	0				0	1	0	
256	65666	0				0	1	0	
0	66199	0				0	1	0	
128	66966	0				0	1	0	
256	69366	0				0	1	3	
384	70432	0				0	1	1	
521	70832	0				0	1	0	
256	71232	0				0	1	0	
256	72032	0				0	1	0	
256	72565	0				0	1	0	
521	73365	0				0	1	0	
521	74165	0				0	1	4	
0	74699	0				0	1	0	
384	75099	0				0	1	0	
384	75499	0				0	1	0	
0	76299	0				0	1	0	
256	76865	0				0	1	0	
384	77599	0				0	1	0	
384	78432	0				0	1	0	
256	78965	0				0	1	3	
0	79732	0				0	1	0	
0	80532	0				0	1	0	
384	81065	0				0	1	0	
384	81832	0				0	1	0	
256	82665	0				0	1	3	
384	83199	0				0	1	0	
521	83965	0				0	1	0	
521	84765	0				0	1	4	
128	85332	0				0	1	0	
521	85732	0				0	1	0	
384	86099	0				0	1	0	
0	86899	0				0	1	0	
256	87432	0				0	1	3	
384	87999	0				0	1	0	
256	88532	0				0	1	0	
128	89032	0				0	1	0	
384	89565	0				0	1	0	
521	90099	0				0	1	0	
521	90365	0				0	1	0	
521	90632	0				0	1	0	
0	91165	0				0	1	0	
384	91699	0				0	1	0	
384	92265	0				0	1	1	
256	92765	0				0	1	0	
384	93265	0				0	1	0	
256	93799	0	S		C1	0	1	0	
