音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
0	1033	0				0	1	0	
0	1399	0	S		C2	0	1	0	
384	2099	0				0	1	5	
128	2233	0				0	1	5	
384	2599	0				0	1	5	
128	2966	0				0	1	5	
384	3333	0				0	1	5	
128	3666	0				0	1	5	
384	4166	0				0	1	5	
128	4633	0				0	1	5	
384	5099	0				0	1	5	
128	5366	0				0	1	5	
384	5599	0				0	1	5	
128	5833	0				0	1	5	
384	6066	0				0	1	5	
128	6566	0				0	1	5	
384	7499	0				0	1	5	
128	7999	0				0	1	5	
384	8466	0				0	1	5	
128	8966	0				0	1	5	
384	9199	0				0	1	5	
128	9433	0				0	1	5	
384	9666	0				0	1	5	
128	9933	0				0	1	5	
128	10633	0				0	1	4	
384	11366	0				0	1	5	
128	11599	0				0	1	5	
384	11833	0				0	1	5	
128	12333	0				0	1	5	
384	12799	0				0	1	5	
128	13033	0				0	1	5	
384	13266	0				0	1	5	
128	13766	0				0	1	5	
384	14466	0				0	1	5	
128	14833	0				0	1	5	
384	15199	0				0	1	5	
128	15666	0				0	1	5	
128	16399	0				0	1	5	
384	16633	0				0	1	5	
128	16866	0				0	1	5	
384	17099	0				0	1	5	
128	17599	0				0	1	5	
128	18299	0				0	1	5	
384	18666	0				0	1	5	
128	19033	0				0	1	5	
384	19499	0				0	1	5	
128	19999	0				0	1	5	
384	20233	0				0	1	5	
128	20466	0				0	1	5	
384	20966	0				0	1	5	
128	21199	0				0	1	5	
384	21433	0				0	1	5	
128	21933	0				0	1	5	
384	22166	0				0	1	5	
128	22399	0				0	1	5	
384	22633	0				0	1	5	
128	22866	0				0	1	5	
384	23366	0				0	1	5	
128	23833	0				0	1	5	
384	24299	0				0	1	5	
128	24566	0				0	1	5	
384	24799	0				0	1	5	
128	25033	0				0	1	5	
384	25266	0				0	1	5	
128	25766	0				0	1	5	
384	25999	0				0	1	5	
128	26233	0				0	1	5	
384	26466	0				0	1	5	
128	26733	0				0	1	5	
384	26966	0				0	1	5	
128	27199	0				0	1	5	
384	27666	0				0	1	5	
128	28166	0				0	1	5	
384	28399	0				0	1	5	
128	28633	0				0	1	5	
384	28866	0				0	1	5	
128	29099	0				0	1	5	
384	29599	0				0	1	5	
128	29833	0				0	1	5	
384	30066	0				0	1	5	
128	30566	0				0	1	5	
384	30799	0				0	1	5	
128	31033	0				0	1	5	
384	31533	0				0	1	5	
128	31999	0				0	1	5	
384	32466	0				0	1	5	
128	32966	0				0	1	5	
128	33666	0				0	1	5	
384	33899	0				0	1	5	
128	34399	0				0	1	5	
384	34866	0				0	1	5	
128	35366	0				0	1	5	
384	35833	0				0	1	5	
128	36299	0				0	1	5	
384	36799	0				0	1	5	
128	37033	0				0	1	5	
384	37266	0				0	1	5	
128	37766	0				0	1	5	
384	38233	0				0	1	5	
128	38466	0				0	1	5	
128	39199	0				0	1	5	
384	39666	0				0	1	5	
128	40166	0				0	1	5	
384	40633	0				0	1	5	
128	40866	0				0	1	5	
384	41099	0				0	1	5	
128	41366	0				0	1	5	
384	41599	0				0	1	5	
128	41833	0				0	1	5	
384	42066	0				0	1	5	
128	42333	0				0	1	5	
384	42566	0				0	1	5	
128	43033	0				0	1	5	
0	43766	0				0	1	0	
0	43999	0				0	1	0	
384	44966	0				0	1	0	
384	45199	0	S		C3	0	1	0	
384	45433	0				0	1	1	
128	46166	0				0	1	5	
384	46399	0				0	1	5	
128	46866	0				0	1	5	
384	47366	0				0	1	5	
128	47833	0				0	1	5	
128	48799	0				0	1	5	
384	49266	0				0	1	5	
128	49533	0				0	1	5	
384	49766	0				0	1	5	
128	49999	0				0	1	5	
384	50233	0				0	1	5	
128	50699	0				0	1	5	
384	51199	0				0	1	5	
128	51666	0				0	1	5	
384	51933	0				0	1	5	
128	52266	0				0	1	5	
384	52399	0				0	1	5	
128	52633	0				0	1	5	
384	53599	0				0	1	5	
128	53833	0				0	1	5	
384	54233	0				0	1	5	
128	54566	0				0	1	5	
384	54933	0				0	1	5	
128	55033	0				0	1	5	
384	55999	0				0	1	0	
0	57066	0				0	1	0	
0	57433	0				0	1	0	
0	57699	0				0	1	0	
256	58399	0				0	1	0	
256	58766	0				0	1	0	
256	58866	0				0	1	0	
0	60099	0				0	1	0	
128	60799	0				0	1	5	
384	61266	0				0	1	5	
128	61766	0				0	1	5	
384	61866	0				0	1	5	
128	62233	0				0	1	5	
384	62833	0				0	1	0	
384	63199	0				0	1	0	
256	63933	0				0	1	0	
256	64399	0				0	1	0	
0	65133	0				0	1	0	
0	65599	0				0	1	1	
0	66066	0				0	1	0	
384	66799	0				0	1	5	
128	67033	0				0	1	5	
384	67266	0				0	1	5	
128	67766	0				0	1	5	
384	67999	0				0	1	5	
128	68233	0				0	1	5	
384	68733	0				0	1	5	
128	69199	0				0	1	5	
384	69666	0				0	1	5	
128	69899	0				0	1	5	
384	70399	0				0	1	5	
128	70633	0				0	1	5	
384	70866	0				0	1	5	
128	71133	0				0	1	5	
384	71599	0				0	1	5	
128	71833	0				0	1	5	
384	72066	0				0	1	5	
128	72566	0				0	1	5	
384	72799	0				0	1	5	
128	73033	0				0	1	5	
128	73766	0				0	1	0	
384	74466	0				0	1	1	
384	74966	0				0	1	0	
384	75433	0				0	1	0	
384	75899	0				0	1	0	
384	76399	0				0	1	0	
384	76633	0				0	1	0	
384	76866	0				0	1	0	
384	77366	0				0	1	0	
384	77599	0				0	1	0	
384	77833	0				0	1	0	
384	78333	0				0	1	0	
384	78566	0				0	1	1	
384	78799	0				0	1	0	
384	79299	0	S		C1	0	1	0	
