音轨（1左2右）	开始时间	结束时间	道具	触发条件	触发事件	音效0是第一个	音量0-0.7的值可两位小数	0是打击点	音效点需要播的音效名字
Line	StartTime	EndTime	Item	Condition	Action	SoundEffects	Volume	IsHit	Gunbolt
384	1366	0				0	1	0	
384	1633	0				0	1	0	
384	1899	0				0	1	0	
128	2399	0				0	1	0	
128	2666	0				0	1	0	
384	3033	0				0	1	0	
128	3433	0				0	1	0	
128	3699	0				0	1	0	
128	3966	0				0	1	0	
256	4466	0				0	1	0	
256	4733	0				0	1	0	
256	5133	0				0	1	0	
128	5499	0				0	1	0	
128	5766	0				0	1	0	
128	6033	0				0	1	0	
384	6533	0				0	1	0	
384	6799	0				0	1	0	
256	7199	0				0	1	0	
0	7566	0				0	1	0	
0	7833	0				0	1	0	
0	8099	0				0	1	0	
521	8599	0				0	1	0	
521	8866	0				0	1	0	
384	9266	0				0	1	0	
128	9633	0				0	1	0	
128	9899	0				0	1	0	
128	10166	0				0	1	0	
0	10666	0				0	1	0	
0	10933	0				0	1	0	
256	11333	0				0	1	0	
128	11699	0				0	1	0	
128	11966	0				0	1	0	
128	12233	0				0	1	0	
521	12733	0				0	1	0	
521	12999	0				0	1	0	
521	13399	0				0	1	0	
128	13766	0				0	1	0	
128	14033	0				0	1	0	
128	14299	0				0	1	0	
0	14799	0				0	1	0	
0	15066	0				0	1	0	
0	15333	0				0	1	0	
256	16099	0				0	1	0	
128	16599	0				0	1	0	
128	16866	0				0	1	0	
128	17133	0				0	1	0	
128	17533	0				0	1	0	
521	17899	0				0	1	0	
521	18199	0				0	1	0	
384	18933	0				0	1	0	
384	19199	0				0	1	0	
0	19599	0				0	1	4	
256	19999	0				0	1	0	
0	20499	0				0	1	0	
0	20766	0				0	1	0	
0	21033	0				0	1	0	
256	22066	0				0	1	0	
0	22566	0				0	1	0	
256	23099	0				0	1	0	
521	24133	0				0	1	0	
521	24399	0				0	1	0	
0	24899	0				0	1	0	
0	25166	0				0	1	0	
521	25799	0				0	1	0	
0	26199	0				0	1	0	
384	26699	0				0	1	5	
128	26966	0				0	1	5	
384	27233	0				0	1	5	
128	27499	0				0	1	5	
256	28266	0				0	1	0	
256	28533	0				0	1	0	
256	29299	0				0	1	1	
256	29566	0				0	1	1	
521	29933	0				0	1	0	
128	30333	0				0	1	0	
128	30599	0				0	1	0	
128	31099	0				0	1	0	
128	31366	0				0	1	0	
128	31633	0				0	1	0	
256	32399	0				0	1	0	
256	32666	0				0	1	0	
384	33166	0				0	1	0	
256	35266	0				0	1	0	
256	35766	0				0	1	3	
0	36299	0				0	1	0	
256	36799	0				0	1	3	
256	37066	0				0	1	0	
256	37333	0				0	1	0	
256	37833	0				0	1	3	
384	38599	0				0	1	0	
384	38866	0				0	1	0	
384	39133	0				0	1	0	
256	39399	0				0	1	3	
128	39899	0				0	1	0	
0	40466	0				0	1	0	
256	40933	0				0	1	3	
256	41199	0				0	1	1	
