音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	538	1038	0		0
1	1101	1038	0	0		0
3	1101	1205	0	0		0
2	1101	1372	0	0		0
3	1101	1538	0	0		0
4	1101	1705	0	0		0
2	1101	1872	0	0		0
1	1101	2038	0	0		0
3	1101	2205	0	0		0
2	1101	2372	0	0		0
3	1101	2538	0	0		0
4	1101	2705	0	0		0
2	1101	2872	0	0		0
1	1101	3038	0	0		0
3	1101	3205	0	0		0
2	1101	3372	0	0		0
3	1101	3538	0	0		0
1	1101	3705	0	0		0
3	1101	3872	0	0		0
2	1101	4038	0	0		0
4	1101	4205	0	0		0
3	1101	4372	0	0		0
2	1101	4538	0	0		0
3	1101	4705	0	0		0
2	1101	4872	0	0		0
1	1101	5038	0	0		0
2	1101	5205	0	0		0
4	1101	5372	0	0		0
3	1101	5538	0	0		0
2	1101	5705	0	0		0
3	1101	5872	0	0		0
1	1101	6038	0	0		0
3	1101	6205	0	0		0
2	1101	6372	0	0		0
3	1101	6538	0	0		0
2	1101	6705	0	0		0
4	1101	6872	0	0		0
1	1101	7038	0	0		0
2	1101	7205	0	0		0
3	1101	7372	0	0		0
4	1101	7538	0	0		0
3	1101	7705	0	0		0
2	1101	7872	0	0		0
1	1101	8038	0	0		0
3	1101	8205	0	0		0
4	1101	8372	0	0		0
2	1101	8538	0	0		0
1	1101	8705	0	0		0
3	1101	8872	0	0		0
2	1101	9038	0	0		0
4	1101	9205	0	0		0
3	1101	9372	0	0		0
1	1101	9538	0	0		0
3	1101	9705	0	0		0
2	1101	9872	0	0		0
1	1101	10038	0	0		0
2	1101	10205	0	0		0
3	1101	10372	0	0		0
4	1101	10538	0	0		0
3	1101	10705	0	0		0
2	1101	10872	0	0		0
3	1101	11038	0	0		0
1	1101	11205	0	0		0
3	1101	11372	0	0		0
2	1101	11538	0	0		0
4	1101	11705	0	0		0
3	1101	11872	0	0		0
1	1101	12038	0	0		0
2	1101	12205	0	0		0
1	1101	12372	0	0		0
3	1101	12538	0	0		0
4	1101	12705	0	0		0
3	1101	12872	0	0		0
4	1201	13038	14038	0		0
3	1201	14038	15038	0		0
1	1101	15038	0	0		0
2	1101	15205	0	0		0
1	1101	15372	0	0		0
2	1101	15538	0	0		0
3	1101	15705	0	0		0
4	1101	15872	0	0		0
3	1101	16038	0	0		0
2	1101	16205	0	0		0
3	1101	16372	0	0		0
1	1101	16538	0	0		0
3	1101	16705	0	0		0
2	1101	16872	0	0		0
3	1101	17038	0	0		0
4	1101	17205	0	0		0
3	1101	17372	0	0		0
2	1101	17538	0	0		0
3	1101	17705	0	0		0
4	1101	17872	0	0		0
3	1101	18038	0	0		0
1	1101	18205	0	0		0
2	1101	18372	0	0		0
1	1101	18538	0	0		0
3	1101	18705	0	0		0
2	1101	18872	0	0		0
1	1101	19038	0	0		0
3	1101	19205	0	0		0
2	1101	19372	0	0		0
4	1101	19538	0	0		0
3	1101	19705	0	0		0
2	1101	19872	0	0		0
1	1101	20038	0	0		0
3	1101	20205	0	0		0
2	1101	20372	0	0		0
3	1101	20538	0	0		0
4	1101	20705	0	0		0
3	1101	20872	0	0		0
2	1101	21038	0	0		0
1	1101	21205	0	0		0
3	1101	21372	0	0		0
2	1101	21538	0	0		0
3	1101	21705	0	0		0
2	1101	21872	0	0		0
4	1101	22038	0	0		0
2	1101	22205	0	0		0
1	1101	22372	0	0		0
3	1101	22538	0	0		0
2	1101	22705	0	0		0
4	1101	22872	0	0		0
3	1101	23038	0	0		0
1	1101	23038	0	0		0
2	1101	23205	0	0		0
3	1101	23372	0	0		0
2	1101	23538	0	0		0
4	1101	23705	0	0		0
3	1101	23872	0	0		0
2	1101	24038	0	0		0
3	1101	24205	0	0		0
1	1101	24372	0	0		0
3	1101	24538	0	0		0
2	1101	24705	0	0		0
3	1101	24872	0	0		0
