音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	548	1249	0		0
3	1201	1249	3497	0		0
1	1201	3497	5303	0		0
2	1201	5303	5966	0		0
3	1101	5966	0	0		0
2	1101	6445	0	0		0
1	1201	6888	9320	0		0
2	1201	9320	9946	0		0
3	1101	9946	0	0		0
4	1101	10462	0	0		0
3	1201	10942	11752	0		0
1	1201	11752	13227	0		0
2	1201	13227	14001	0		0
3	1101	14001	0	0		0
4	1101	14553	0	0		0
3	1101	15106	0	0		0
2	1201	15770	18571	0		0
4	1201	15770	18571	0		0
1	1201	18571	19455	0		0
2	1101	19455	0	0		0
3	1101	19897	0	0		0
2	1101	20376	0	0		0
4	1101	20745	0	0		0
2	1101	21114	0	0		0
1	1101	21445	0	0	2	0
3	1101	21445	0	0	2	0
2	1101	21851	0	0		0
1	1101	22219	0	0		0
2	1101	22625	0	0		0
4	1101	22625	0	0		0
3	1101	23030	0	0		0
1	1201	23546	24173	0		0
4	1201	24173	25905	0		0
2	1201	25905	27158	0		0
1	1201	27158	28079	0		0
2	1101	28079	0	0		0
3	1101	28595	0	0		0
2	1101	29001	0	0		0
4	1101	29443	0	0		0
3	1101	29811	0	0		0
2	1101	30143	0	0		0
4	1101	30143	0	0		0
3	1101	30475	0	0		0
2	1101	30917	0	0		0
1	1101	31322	0	0		0
3	1101	31322	0	0		0
2	1101	31765	0	0		0
3	1201	32244	32944	0		0
4	1201	32944	34860	0		0
3	1201	34860	35782	0		0
1	1201	34860	35782	0		0
2	1201	35782	36814	0		0
4	1201	35782	36814	0		0
1	1101	36814	0	0	3	0
3	1101	36814	0	0	3	0
2	1101	37440	0	0		0
3	1201	37956	38767	0		0
2	1201	38767	41310	0		0
4	1201	38767	41310	0		0
3	1201	41310	43116	0		0
2	1201	43116	43890	0		0
1	1101	43890	0	0		0
2	1101	44443	0	0		0
1	1201	45106	48055	0		0
3	1201	45106	48055	0		0
2	1201	48055	48681	0		0
3	1101	48681	0	0		0
4	1101	49123	0	0		0
3	1201	49750	51961	0		0
1	1201	49750	51961	0		0
2	1201	51961	53878	0		0
4	1201	51961	53878	0		0
1	1201	53878	54688	0		0
2	1101	54688	0	0		0
3	1201	55204	55942	0		0
2	1201	55942	58190	0		0
4	1201	58190	59774	0		0
3	1101	59774	0	0		0
2	1101	60254	0	0		0
1	1101	60770	0	0		0
2	1201	61507	62539	0	1	0
3	1201	62539	64713	0		0
4	1201	64713	65561	0		0
3	1201	65561	66482	0		0
2	1101	66482	0	0		0
1	1101	67109	0	0		0
2	1201	67772	69394	0		0
4	1201	67772	69394	0		0
3	1201	69394	71236	0		0
