音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	1398	0	0		0
3	1101	1898	0	0		0
2	1101	2398	0	0		0
4	1101	2648	0	0		0
2	1201	2898	3398	0		0
1	1101	3398	0	0		0
4	1101	3898	0	0		0
1	1101	4398	0	0		0
4	1101	4648	0	0		0
1	1201	4898	5398	0		0
4	1101	5398	0	0		0
2	1101	5398	0	0		0
3	1101	5898	0	0		0
2	1101	6398	0	0		0
3	1101	6898	0	0		0
1	1101	7398	0	0		0
3	1101	7648	0	0		0
2	1101	7898	0	0		0
1	1101	8148	0	0		0
3	1201	8398	8898	0		0
4	1101	8898	0	0		0
2	1101	8898	0	0		0
3	1101	9398	0	0		0
1	1101	9398	0	0		0
2	1101	9898	0	0		0
4	1101	10398	0	0		0
3	1101	10648	0	0		0
4	1101	10898	0	0		0
1	1101	11398	0	0		0
3	1101	11398	0	0		0
2	1101	11898	0	0		0
1	1101	12398	0	0		0
2	1101	12648	0	0		0
1	1101	12898	0	0		0
2	1101	13398	0	0		0
4	1101	13398	0	0		0
3	1101	13898	0	0		0
4	1101	14398	0	0		0
3	1101	14648	0	0		0
4	1101	14898	0	0		0
3	1101	15148	0	0		0
4	1201	15398	15898	0		0
3	1201	15898	16398	0		0
2	1201	16398	16898	0		0
1	1201	16898	17398	0		0
2	1101	17398	0	0	2	0
4	1101	17398	0	0	2	0
3	1101	17898	0	0		0
2	1201	18398	18898	0		0
1	1201	18898	19398	0		0
4	1101	19398	0	0		0
3	1101	19648	0	0		0
4	1101	19898	0	0		0
3	1101	20148	0	0		0
2	1201	20398	20898	0		0
1	1201	20898	21398	0		0
2	1101	21398	0	0		0
4	1101	21398	0	0		0
3	1101	21898	0	0		0
2	1101	22398	0	0		0
4	1101	22648	0	0		0
2	1101	22898	0	0		0
3	1101	23148	0	0		0
2	1201	23398	23898	0		0
1	1201	23898	24398	0		0
2	1201	24398	24898	0		0
1	1101	24898	0	0		0
3	1101	24898	0	0		0
2	1201	25398	26398	0		0
3	1201	26398	27398	0		0
1	1201	27398	28398	0		0
4	1201	28398	29398	0		0
1	1201	29398	29898	0		0
2	1201	29898	30398	0		0
3	1201	30398	30898	0		0
4	1201	30898	31398	0		0
1	1101	31398	0	0		0
3	1101	31398	0	0		0
2	1101	31648	0	0		0
1	1101	31898	0	0		0
2	1101	32148	0	0		0
3	1201	32398	32898	0		0
2	1201	32898	33398	0		0
1	1101	33398	0	0	3	0
3	1101	33398	0	0	3	0
2	1201	33898	34398	0		0
4	1101	34398	0	0		0
3	1101	34648	0	0		0
4	1101	34898	0	0		0
1	1101	35398	0	0		0
3	1101	35398	0	0		0
2	1201	35898	36398	0		0
1	1101	36398	0	0		0
2	1101	36648	0	0		0
1	1101	36898	0	0		0
2	1101	37398	0	0		0
4	1101	37398	0	0		0
3	1101	37898	0	0		0
2	1101	38398	0	0		0
4	1101	38648	0	0		0
2	1101	38898	0	0		0
4	1101	39148	0	0		0
2	1201	39398	39898	0		0
3	1201	39898	40398	0		0
1	1201	40398	40898	0		0
4	1101	40898	0	0		0
3	1101	41398	0	0	1	0
1	1101	41398	0	0	1	0
2	1101	41898	0	0		0
4	1101	42398	0	0		0
3	1101	42648	0	0		0
4	1201	42898	43398	0		0
1	1101	43398	0	0		0
3	1101	43648	0	0		0
1	1101	43898	0	0		0
3	1101	44148	0	0		0
1	1101	44398	0	0		0
3	1101	44648	0	0		0
1	1101	44898	0	0		0
2	1101	45398	0	0		0
4	1101	45398	0	0		0
3	1101	45898	0	0		0
2	1101	46398	0	0		0
4	1101	46648	0	0		0
2	1101	46898	0	0		0
1	1101	47398	0	0		0
2	1101	47648	0	0		0
4	1101	47898	0	0		0
3	1101	48148	0	0		0
1	1201	48398	48898	0		0
4	1201	48898	49398	0		0
1	1101	49398	0	0	2	0
3	1101	49398	0	0	2	0
4	1201	49898	50398	0		0
3	1101	50398	0	0		0
2	1101	50648	0	0		0
1	1201	50898	51398	0		0
2	1101	51398	0	0		0
4	1101	51648	0	0		0
2	1101	51898	0	0		0
4	1101	52148	0	0		0
3	1101	52398	0	0		0
2	1101	52648	0	0		0
1	1201	52898	53398	0		0
2	1101	53398	0	0		0
4	1101	53398	0	0		0
3	1101	53898	0	0		0
2	1101	54148	0	0		0
3	1101	54398	0	0		0
2	1101	54648	0	0		0
3	1101	54898	0	0		0
2	1101	55148	0	0		0
1	1101	55398	0	0		0
4	1101	55648	0	0		0
1	1101	55898	0	0		0
4	1101	56148	0	0		0
1	1201	56398	56898	0		0
4	1201	56898	57398	0		0
1	1101	57398	0	0		0
3	1101	57398	0	0		0
2	1101	57898	0	0		0
4	1101	58398	0	0		0
3	1101	58648	0	0		0
4	1101	58898	0	0		0
1	1201	59398	59898	0		0
2	1201	59898	60398	0		0
4	1101	60398	0	0		0
3	1101	60648	0	0		0
4	1201	60898	61398	0		0
1	1101	61398	0	0		0
3	1101	61398	0	0		0
2	1101	61898	0	0		0
1	1101	62398	0	0		0
3	1101	62648	0	0		0
1	1101	62898	0	0		0
3	1101	63148	0	0		0
4	1101	63398	0	0		0
3	1101	63648	0	0		0
2	1101	63898	0	0		0
1	1101	64148	0	0		0
2	1201	64398	65398	0		0
1	1101	65398	0	0	3	0
3	1101	65398	0	0	3	0
2	1101	65898	0	0		0
4	1101	66398	0	0		0
3	1101	66648	0	0		0
4	1101	66898	0	0		0
2	1101	67398	0	0		0
1	1101	67648	0	0		0
4	1101	67898	0	0		0
3	1101	68148	0	0		0
1	1101	68398	0	0		0
4	1101	68648	0	0		0
2	1201	68898	69398	0		0
1	1101	69398	0	0		0
3	1101	69398	0	0		0
2	1101	69898	0	0		0
4	1101	70398	0	0		0
1	1101	70648	0	0		0
4	1201	70898	71398	0		0
2	1101	71398	0	0		0
3	1101	71648	0	0		0
2	1101	71898	0	0		0
1	1101	72148	0	0		0
4	1201	72398	72898	0		0
1	1201	72898	73398	0		0
2	1101	73398	0	0		0
4	1101	73398	0	0		0
3	1101	73898	0	0		0
2	1101	74398	0	0		0
3	1101	74648	0	0		0
1	1201	74898	75398	0		0
4	1101	75398	0	0		0
2	1101	75648	0	0		0
4	1101	75898	0	0		0
2	1101	76148	0	0		0
4	1101	76398	0	0		0
2	1101	76648	0	0		0
4	1101	76898	0	0		0
1	1101	77398	0	0		0
3	1101	77398	0	0		0
2	1101	77898	0	0		0
4	1101	78398	0	0		0
1	1101	78648	0	0		0
4	1201	78898	79398	0		0
1	1101	79398	0	0		0
3	1101	79648	0	0		0
1	1101	79898	0	0		0
3	1101	80148	0	0		0
1	1101	80398	0	0		0
2	1101	80898	0	0		0
