音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	564	0	0		0
4	1101	876	0	0		0
3	1101	1189	0	0		0
2	1101	1397	0	0		0
3	1101	1710	0	0		0
2	1101	2022	0	0		0
1	1101	2230	0	0		0
3	1101	2543	0	0		0
2	1101	2855	0	0		0
3	1201	3064	3897	0		0
4	1101	3897	0	0		0
3	1101	4105	0	0		0
4	1101	4314	0	0		0
1	1201	4522	4939	0		0
2	1101	4939	0	0		0
3	1101	5147	0	0		0
4	1201	5355	5772	0		0
3	1101	5772	0	0		0
1	1101	5980	0	0		0
3	1101	6189	0	0		0
2	1101	6397	0	0		0
4	1201	6605	7230	0		0
1	1101	7230	0	0	2	0
3	1101	7439	0	0		0
2	1201	7647	8064	0		0
4	1101	8064	0	0		0
3	1101	8272	0	0		0
4	1201	8480	8897	0		0
3	1201	8897	9314	0		0
1	1101	9314	0	0		0
4	1201	9522	10564	0		0
2	1101	10564	0	0		0
3	1101	10772	0	0		0
1	1101	10980	0	0		0
2	1201	11189	11605	0		0
4	1101	11605	0	0		0
1	1101	11814	0	0		0
3	1201	12022	12647	0		0
2	1101	12647	0	0		0
1	1201	12855	13897	0		0
4	1101	13897	0	0		0
3	1101	14105	0	0		0
4	1101	14314	0	0		0
2	1201	14522	14939	0		0
4	1201	14939	15355	0		0
3	1101	15355	0	0		0
2	1101	15564	0	0		0
1	1101	15772	0	0		0
3	1101	15980	0	0		0
2	1201	16189	16605	0		0
4	1201	16605	17230	0		0
1	1101	17230	0	0		0
3	1101	17439	0	0		0
2	1201	17647	18064	0		0
4	1101	18064	0	0		0
3	1101	18272	0	0		0
4	1201	18480	18897	0		0
2	1101	18897	0	0		0
3	1101	19105	0	0		0
1	1101	19314	0	0		0
2	1101	19522	0	0		0
3	1201	19730	20147	0		0
4	1201	20147	20564	0		0
1	1101	20564	0	0	3	0
4	1101	20772	0	0		0
2	1201	20980	21397	0		0
1	1101	21397	0	0		0
3	1101	21605	0	0		0
2	1201	21814	22230	0		0
4	1201	22230	22647	0		0
1	1101	22647	0	0		0
3	1201	22855	23897	0		0
2	1101	23897	0	0		0
1	1101	24105	0	0		0
2	1101	24314	0	0		0
4	1201	24522	24939	0		0
2	1101	24939	0	0		0
3	1101	25147	0	0		0
2	1201	25355	25980	0		0
1	1101	25980	0	0		0
3	1201	26189	27230	0		0
4	1101	27230	0	0		0
2	1101	27543	0	0		0
4	1101	27751	0	0		0
1	1101	28064	0	0		0
2	1101	28376	0	0		0
4	1101	28585	0	0		0
2	1101	28897	0	0		0
4	1101	29210	0	0		0
3	1101	29522	0	0		0
2	1101	29730	0	0		0
1	1201	29939	30564	0		0
