音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	510	0	0		0
2	1101	935	0	0		0
3	1101	1183	0	0		0
1	1101	1183	0	0		0
2	1101	1607	0	0		0
1	1101	1784	0	0		0
3	1101	2173	0	0		0
4	1101	2350	0	0		0
1	1101	2668	0	0		0
3	1101	2881	0	0		0
2	1101	3447	0	0		0
4	1101	3447	0	0		0
1	1101	4048	0	0		0
2	1101	4402	0	0		0
3	1201	4650	5251	0		0
2	1101	5251	0	0		0
4	1101	5251	0	0		0
3	1101	5852	0	0		0
1	1101	6242	0	0		0
2	1201	6454	7055	0		0
3	1101	7055	0	0		0
1	1101	7055	0	0		0
2	1101	7692	0	0		0
3	1101	8046	0	0		0
4	1101	8258	0	0		0
1	1101	8576	0	0		0
2	1101	8789	0	0		0
3	1101	9107	0	0		0
4	1101	9319	0	0		0
2	1101	9638	0	0		0
3	1101	9850	0	0		0
2	1101	10416	0	0		0
4	1101	10416	0	0		0
3	1101	10982	0	0		0
4	1101	11230	0	0		0
1	1201	11477	12043	0		0
2	1201	12043	12574	0		0
3	1201	12574	13140	0		0
4	1201	13140	14378	0		0
3	1101	14378	0	0		0
2	1101	14767	0	0		0
1	1101	14980	0	0	2	0
3	1101	14980	0	0	2	0
2	1101	15333	0	0		0
4	1101	15510	0	0		0
1	1101	15900	0	0		0
3	1101	16076	0	0		0
1	1101	16430	0	0		0
2	1101	16607	0	0		0
1	1101	17173	0	0		0
3	1101	17173	0	0		0
2	1101	17775	0	0		0
4	1101	18164	0	0		0
3	1101	18341	0	0		0
2	1101	18907	0	0		0
4	1101	18907	0	0		0
3	1101	19508	0	0		0
1	1101	19862	0	0		0
2	1101	20074	0	0		0
3	1101	20675	0	0		0
1	1101	20675	0	0		0
2	1101	21277	0	0		0
3	1101	21737	0	0		0
4	1101	21914	0	0		0
1	1101	22338	0	0		0
2	1101	22515	0	0		0
4	1101	22869	0	0		0
3	1101	23046	0	0		0
2	1101	23541	0	0		0
4	1101	24107	0	0		0
3	1101	24638	0	0		0
4	1101	24885	0	0		0
2	1201	25168	25699	0		0
1	1201	25699	26194	0		0
3	1201	26194	26796	0		0
2	1201	26796	28034	0		0
3	1101	28034	0	0		0
1	1101	28246	0	0		0
4	1201	28529	29166	0	3	0
2	1201	29166	29697	0		0
3	1201	29697	30298	0		0
2	1201	30298	30864	0		0
3	1101	30864	0	0		0
1	1101	30864	0	0		0
2	1201	31430	31996	0		0
4	1101	31996	0	0		0
3	1101	32527	0	0		0
2	1101	33164	0	0		0
4	1101	33164	0	0		0
3	1101	33517	0	0		0
1	1101	33765	0	0		0
2	1101	34367	0	0		0
4	1101	35003	0	0		0
3	1101	35428	0	0		0
2	1101	35640	0	0	1	0
4	1101	35640	0	0	1	0
1	1101	36029	0	0		0
4	1101	36242	0	0		0
3	1101	36595	0	0		0
2	1101	36808	0	0		0
4	1101	36808	0	0		0
1	1101	37197	0	0		0
3	1101	37374	0	0		0
2	1101	37940	0	0		0
3	1101	38506	0	0		0
4	1101	38930	0	0		0
2	1101	39142	0	0		0
3	1101	39673	0	0		0
1	1101	39673	0	0		0
2	1101	40310	0	0		0
3	1101	40699	0	0		0
4	1201	40911	42114	0		0
