音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
3	1101	378	0	0		0
2	1101	806	0	0		0
4	1101	1235	0	0		0
1	1101	1664	0	0		0
3	1101	1664	0	0		0
2	1101	2092	0	0		0
3	1101	2521	0	0		0
4	1101	2949	0	0		0
1	1101	3378	0	0		0
3	1101	3378	0	0		0
2	1101	3806	0	0		0
3	1101	4235	0	0		0
2	1101	4664	0	0		0
3	1201	5092	5949	0		0
2	1201	5949	6806	0		0
1	1101	6806	0	0		0
3	1101	6806	0	0		0
2	1101	7235	0	0		0
3	1101	7449	0	0		0
4	1101	7664	0	0		0
2	1101	8092	0	0		0
3	1101	8306	0	0		0
2	1101	8521	0	0		0
4	1201	8949	9806	0		0
1	1101	9806	0	0		0
3	1101	9806	0	0		0
2	1101	10021	0	0		0
3	1101	10235	0	0		0
2	1101	10449	0	0		0
3	1101	10664	0	0		0
2	1101	11092	0	0		0
1	1101	11306	0	0		0
3	1101	11521	0	0		0
1	1101	11735	0	0		0
3	1101	11949	0	0		0
2	1101	12378	0	0		0
4	1201	12806	13664	0		0
2	1101	13664	0	0		0
3	1101	14092	0	0		0
1	1101	14092	0	0		0
2	1101	14521	0	0		0
3	1101	14949	0	0		0
1	1101	15164	0	0		0
3	1101	15378	0	0		0
2	1101	15806	0	0		0
4	1101	15806	0	0		0
3	1101	16021	0	0		0
4	1101	16235	0	0		0
3	1101	16449	0	0		0
1	1101	16664	0	0		0
3	1101	16878	0	0		0
1	1201	17092	17521	0		0
2	1201	17521	17949	0		0
4	1201	17949	18378	0		0
3	1201	18378	18806	0		0
2	1101	18806	0	0		0
1	1101	19235	0	0		0
3	1101	19235	0	0		0
2	1101	19664	0	0		0
4	1101	19664	0	0		0
1	1101	20092	0	0		0
3	1101	20092	0	0		0
2	1101	20521	0	0	2	0
4	1101	20521	0	0	2	0
3	1101	20735	0	0		0
2	1101	20949	0	0		0
3	1101	21164	0	0		0
4	1101	21378	0	0		0
3	1101	21592	0	0		0
4	1101	21806	0	0		0
3	1101	22021	0	0		0
2	1201	22235	23092	0		0
4	1101	23092	0	0		0
1	1101	23949	0	0		0
