音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	431	0	0		0
4	1101	665	0	0		0
3	1101	900	0	0		0
2	1101	1369	0	0		0
3	1101	1837	0	0		0
1	1101	1837	0	0		0
2	1101	2306	0	0		0
3	1101	2540	0	0		0
2	1101	2775	0	0		0
4	1101	3244	0	0		0
3	1101	3478	0	0		0
4	1101	3712	0	0		0
2	1101	3712	0	0		0
1	1201	4181	4650	0		0
2	1201	4650	5119	0		0
3	1201	5119	5587	0		0
4	1201	5587	6056	0		0
1	1201	6056	6525	0		0
4	1201	6525	6994	0		0
2	1201	6994	7462	0		0
3	1201	7462	7931	0		0
1	1101	7931	0	0		0
2	1101	8165	0	0		0
3	1101	8400	0	0		0
4	1101	8869	0	0		0
3	1101	9337	0	0		0
1	1101	9337	0	0		0
2	1101	9806	0	0		0
4	1101	10040	0	0		0
2	1101	10275	0	0		0
4	1101	10744	0	0		0
3	1101	10978	0	0		0
4	1101	11212	0	0		0
1	1201	11681	12150	0		0
2	1201	12150	12619	0		0
4	1201	12619	13087	0		0
3	1201	13087	13556	0		0
1	1101	13556	0	0		0
4	1101	13790	0	0		0
1	1101	14025	0	0		0
4	1101	14259	0	0		0
1	1101	14494	0	0		0
4	1101	14728	0	0		0
1	1101	14962	0	0	2	0
3	1101	14962	0	0	2	0
2	1101	15431	0	0		0
3	1101	15665	0	0		0
2	1101	15900	0	0		0
4	1101	15900	0	0		0
3	1101	16369	0	0		0
2	1101	16837	0	0		0
4	1101	16837	0	0		0
3	1101	17306	0	0		0
2	1101	17540	0	0		0
4	1101	17775	0	0		0
3	1101	18244	0	0		0
2	1101	18478	0	0		0
1	1101	18712	0	0		0
3	1101	18712	0	0		0
4	1101	19181	0	0		0
3	1101	19415	0	0		0
4	1101	19650	0	0		0
3	1101	19884	0	0		0
4	1101	20119	0	0		0
3	1101	20353	0	0		0
4	1101	20587	0	0		0
2	1101	20587	0	0		0
1	1101	21056	0	0		0
3	1101	21290	0	0		0
1	1101	21525	0	0		0
3	1101	21759	0	0		0
1	1101	21994	0	0		0
3	1101	22228	0	0		0
2	1101	22462	0	0		0
4	1101	22462	0	0		0
3	1101	22931	0	0		0
4	1101	23165	0	0		0
3	1201	23400	23869	0		0
1	1201	23869	24337	0		0
3	1201	24337	24806	0		0
4	1101	24806	0	0		0
1	1101	25040	0	0		0
4	1101	25275	0	0		0
1	1101	25744	0	0		0
4	1101	25978	0	0		0
1	1101	26212	0	0		0
4	1201	26681	27150	0		0
3	1201	27150	27619	0		0
1	1101	27619	0	0		0
3	1101	27853	0	0		0
2	1101	28087	0	0		0
1	1201	28556	29025	0		0
2	1201	29025	29494	0		0
4	1101	29494	0	0		0
3	1101	29728	0	0		0
4	1101	29962	0	0	3	0
2	1101	29962	0	0	3	0
3	1101	30431	0	0		0
2	1101	30665	0	0		0
1	1101	30900	0	0		0
3	1101	30900	0	0		0
2	1101	31369	0	0		0
3	1101	31837	0	0		0
1	1101	31837	0	0		0
2	1101	32306	0	0		0
3	1101	32540	0	0		0
2	1101	32775	0	0		0
4	1101	33244	0	0		0
3	1101	33478	0	0		0
1	1101	33478	0	0		0
2	1101	33712	0	0		0
1	1101	34181	0	0		0
2	1101	34415	0	0		0
3	1101	34650	0	0		0
4	1101	34884	0	0		0
3	1101	35119	0	0		0
2	1101	35353	0	0		0
1	1101	35587	0	0		0
4	1201	36056	36525	0		0
3	1201	36525	36994	0		0
2	1201	36994	37462	0		0
1	1101	37462	0	0		0
3	1101	37462	0	0		0
2	1101	37931	0	0		0
3	1101	38165	0	0		0
2	1101	38400	0	0		0
3	1101	38869	0	0		0
2	1101	39337	0	0		0
4	1101	39337	0	0		0
3	1101	39806	0	0		0
2	1101	40040	0	0		0
3	1101	40275	0	0		0
1	1101	40744	0	0		0
2	1101	40978	0	0		0
1	1101	41212	0	0		0
4	1101	41681	0	0		0
1	1101	41915	0	0		0
4	1101	42150	0	0		0
1	1101	42384	0	0		0
4	1201	42619	43087	0		0
3	1201	43087	43556	0		0
1	1101	43556	0	0		0
4	1101	43790	0	0		0
1	1101	44025	0	0		0
4	1101	44259	0	0		0
3	1201	44494	44962	0		0
2	1101	44962	0	0	1	0
4	1101	44962	0	0	1	0
3	1201	45431	45900	0		0
2	1201	45900	46369	0		0
3	1201	46369	46837	0		0
2	1201	46837	47306	0		0
4	1101	47306	0	0		0
3	1101	47540	0	0		0
4	1101	47775	0	0		0
2	1101	47775	0	0		0
1	1101	48244	0	0		0
3	1101	48244	0	0		0
2	1101	48478	0	0		0
1	1101	48712	0	0		0
3	1101	48712	0	0		0
4	1101	49181	0	0		0
1	1101	49415	0	0		0
4	1101	49650	0	0		0
1	1101	49884	0	0		0
4	1101	50119	0	0		0
1	1101	50353	0	0		0
4	1101	50587	0	0		0
2	1101	51056	0	0		0
3	1101	51290	0	0		0
2	1101	51525	0	0		0
3	1101	51759	0	0		0
2	1101	51994	0	0		0
3	1101	52228	0	0		0
1	1201	52462	53400	0		0
4	1201	53400	54337	0		0
2	1201	54337	55275	0		0
3	1201	55275	56212	0		0
2	1201	56212	58087	0		0
4	1201	56212	58087	0		0
3	1101	59025	0	0		0
2	1101	59259	0	0		0
3	1101	59494	0	0		0
2	1101	59728	0	0		0
1	1101	59962	0	0	2	0
3	1101	59962	0	0	2	0
2	1101	60431	0	0		0
3	1101	60665	0	0		0
2	1201	60900	61369	0		0
4	1201	61369	61837	0		0
3	1201	61837	62306	0		0
2	1101	62306	0	0		0
4	1101	62306	0	0		0
3	1101	62540	0	0		0
2	1201	62775	63244	0		0
3	1101	63244	0	0		0
1	1101	63478	0	0		0
2	1101	63712	0	0		0
4	1201	64181	64650	0		0
3	1201	64650	65119	0		0
2	1101	65119	0	0		0
1	1101	65353	0	0		0
2	1101	65587	0	0		0
1	1201	66056	66525	0		0
2	1201	66525	66994	0		0
4	1101	66994	0	0		0
3	1101	67228	0	0		0
4	1201	67462	68400	0		0
3	1201	68400	69337	0		0
2	1201	69337	70275	0		0
1	1201	70275	71212	0		0
4	1101	71212	0	0		0
2	1101	71447	0	0		0
4	1101	71681	0	0		0
2	1101	71915	0	0		0
4	1101	72150	0	0		0
2	1101	72384	0	0		0
4	1101	72619	0	0		0
2	1101	72853	0	0		0
1	1201	73087	74025	0		0
3	1201	73087	74025	0		0
4	1101	74025	0	0		0
3	1101	74259	0	0		0
2	1101	74494	0	0		0
1	1201	74728	75900	0		0
