音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	186	644	0		0
3	1101	644	0	0		0
2	1101	873	0	0		0
4	1101	1102	0	0		0
3	1101	1331	0	0		0
4	1101	1560	0	0		0
2	1101	1789	0	0		0
3	1101	2018	0	0		0
1	1101	2247	0	0		0
4	1101	2476	0	0		0
2	1101	2705	0	0		0
1	1101	2934	0	0		0
3	1101	3163	0	0		0
2	1101	3392	0	0		0
4	1101	3621	0	0		0
3	1101	3850	0	0		0
2	1101	4079	0	0		0
1	1101	4308	0	0		0
3	1101	4537	0	0		0
4	1101	4766	0	0		0
2	1101	4995	0	0		0
3	1101	5224	0	0		0
1	1101	5453	0	0		0
2	1101	5682	0	0		0
1	1101	5911	0	0		0
2	1201	6140	6827	0		0
3	1101	6827	0	0		0
4	1101	7056	0	0		0
3	1201	7285	7772	0		0
1	1101	7772	0	0		0
3	1101	8001	0	0		0
2	1101	8230	0	0		0
3	1101	8459	0	0		0
1	1101	8688	0	0		0
3	1101	8917	0	0		0
2	1101	9146	0	0		0
4	1101	9375	0	0		0
3	1101	9604	0	0		0
2	1101	9833	0	0		0
3	1101	10062	0	0		0
1	1101	10291	0	0		0
3	1101	10520	0	0		0
2	1101	10749	0	0		0
4	1101	10978	0	0		0
3	1101	11207	0	0		0
2	1101	11436	0	0		0
1	1101	11665	0	0		0
3	1101	11894	0	0		0
2	1101	12123	0	0		0
3	1101	12352	0	0		0
2	1101	12581	0	0		0
3	1101	12810	0	0		0
1	1101	13039	0	0		0
2	1101	13268	0	0		0
3	1201	13497	14241	0		0
2	1101	14241	0	0		0
3	1101	14499	0	0		0
2	1201	14728	15186	0		0
1	1101	15186	0	0		0
2	1101	15415	0	0		0
3	1101	15644	0	0		0
2	1101	15873	0	0		0
4	1101	16102	0	0		0
3	1101	16331	0	0		0
2	1101	16560	0	0		0
3	1101	16789	0	0		0
1	1101	17018	0	0		0
3	1101	17247	0	0		0
2	1101	17476	0	0		0
