音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1201	319	919	0		0
2	1101	919	0	0		0
4	1101	1219	0	0		0
3	1201	1519	2119	0		0
1	1201	2119	2719	0		0
2	1201	2719	3319	0		0
4	1101	3319	0	0		0
3	1101	3619	0	0		0
1	1201	3919	4519	0		0
2	1201	4519	5119	0		0
4	1201	5119	5719	0		0
3	1101	5719	0	0		0
2	1101	6019	0	0		0
3	1201	6319	6919	0		0
4	1201	6919	7519	0		0
1	1201	7519	8119	0		0
2	1101	8119	0	0		0
3	1101	8419	0	0		0
4	1201	8719	9319	0		0
3	1201	9319	9919	0		0
1	1201	9919	10519	0		0
2	1101	10519	0	0		0
4	1101	10819	0	0		0
3	1201	11119	11719	0		0
1	1201	11719	12319	0		0
4	1201	12319	12919	0		0
3	1101	12919	0	0		0
2	1101	13219	0	0		0
1	1201	13519	14119	0		0
4	1201	14119	14719	0		0
2	1201	14719	15319	0		0
3	1101	15319	0	0		0
2	1101	15619	0	0		0
1	1201	15919	16519	0		0
4	1201	16519	17119	0		0
1	1201	17119	17719	0		0
4	1101	17719	0	0		0
3	1101	18019	0	0		0
2	1101	18319	0	0		0
1	1201	18619	19519	0		0
3	1201	18619	19519	0		0
2	1201	19519	20119	0	2	0
4	1201	19519	20119	0	2	0
3	1101	20119	0	0		0
2	1101	20419	0	0		0
3	1201	20719	21319	0		0
1	1101	21319	0	0		0
2	1101	21619	0	0		0
4	1101	21919	0	0		0
3	1101	22219	0	0		0
2	1101	22519	0	0		0
3	1101	22819	0	0		0
1	1201	23119	23719	0		0
2	1201	23719	24319	0		0
4	1201	24319	25219	0		0
1	1101	25219	0	0		0
3	1201	25519	26419	0		0
2	1101	26419	0	0		0
3	1101	26719	0	0		0
1	1101	27019	0	0		0
3	1101	27319	0	0		0
4	1101	27619	0	0		0
3	1101	27919	0	0		0
2	1101	28219	0	0		0
3	1101	28519	0	0		0
1	1101	28819	0	0		0
2	1201	29119	30019	0		0
4	1201	29119	30019	0		0
3	1101	30019	0	0		0
1	1201	30319	31219	0		0
2	1101	31219	0	0		0
4	1101	31519	0	0		0
3	1101	31819	0	0		0
2	1101	32119	0	0		0
3	1101	32419	0	0		0
1	1101	32719	0	0		0
3	1101	33019	0	0		0
2	1101	33319	0	0		0
4	1101	33619	0	0		0
3	1201	33919	34819	0		0
1	1101	34819	0	0		0
2	1201	35119	36019	0		0
3	1101	36019	0	0		0
4	1201	36319	36919	0		0
3	1101	36919	0	0		0
1	1101	37219	0	0		0
2	1101	37519	0	0		0
4	1101	37819	0	0		0
2	1201	38119	38719	0		0
4	1201	38719	39319	0	3	0
3	1201	39319	39919	0		0
2	1201	39919	40519	0		0
1	1101	40519	0	0		0
3	1101	40819	0	0		0
2	1201	41119	41719	0		0
3	1201	41719	42319	0		0
4	1101	42319	0	0		0
3	1101	42619	0	0		0
1	1101	42919	0	0		0
3	1101	43219	0	0		0
2	1201	43519	44119	0		0
3	1201	44119	44719	0		0
4	1201	44719	45319	0		0
1	1201	45319	45919	0		0
2	1101	45919	0	0		0
3	1201	46219	46819	0		0
2	1201	46819	47419	0		0
4	1101	47419	0	0		0
3	1101	47719	0	0		0
4	1101	48019	0	0		0
2	1201	48319	48919	0		0
1	1201	48919	49519	0		0
2	1201	49519	50119	0		0
4	1101	50119	0	0		0
3	1101	50419	0	0		0
4	1201	50719	51319	0		0
3	1201	51319	51919	0		0
4	1101	51919	0	0		0
2	1101	52219	0	0		0
3	1101	52519	0	0		0
1	1101	52819	0	0		0
2	1101	53119	0	0		0
1	1101	53419	0	0		0
3	1101	53719	0	0		0
4	1101	54019	0	0		0
2	1101	54319	0	0		0
3	1101	54619	0	0		0
2	1101	54919	0	0		0
3	1101	55219	0	0		0
1	1101	55519	0	0		0
3	1101	55819	0	0		0
2	1101	56119	0	0		0
4	1101	56419	0	0		0
3	1101	56719	0	0		0
1	1101	57019	0	0		0
2	1201	57319	57919	0		0
4	1201	57319	57919	0		0
1	1201	57919	58519	0	1	0
3	1201	57919	58519	0	1	0
4	1201	58519	59119	0		0
3	1201	59119	59719	0		0
1	1101	59719	0	0		0
3	1201	60019	60919	0		0
2	1101	60919	0	0		0
4	1101	61219	0	0		0
2	1101	61519	0	0		0
3	1101	61819	0	0		0
2	1101	62119	0	0		0
1	1101	62419	0	0		0
3	1201	62719	63319	0		0
4	1101	63319	0	0		0
3	1201	63619	64219	0		0
2	1201	64219	64819	0		0
1	1101	64819	0	0		0
3	1201	65119	66019	0		0
2	1101	66019	0	0		0
4	1201	66319	67519	0		0
1	1201	67519	68119	0		0
3	1201	67519	68119	0		0
2	1201	68119	68719	0		0
4	1201	68719	69319	0		0
3	1101	69319	0	0		0
2	1201	69619	70219	0		0
1	1101	70219	0	0		0
4	1201	70519	71119	0		0
1	1101	71119	0	0		0
3	1101	71419	0	0		0
2	1101	71719	0	0		0
4	1101	72019	0	0		0
3	1201	72319	72919	0		0
2	1101	72919	0	0		0
1	1201	73219	73819	0		0
4	1201	73819	74719	0		0
2	1201	74719	75619	0		0
1	1101	75619	0	0		0
3	1201	75919	76519	0		0
2	1101	76519	0	0		0
1	1101	76819	0	0		0
2	1201	77119	78319	0		0
