音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	951	0	0		0
4	1101	1431	0	0		0
1	1101	1911	0	0		0
3	1101	2361	0	0		0
2	1101	2601	0	0		0
4	1101	2841	0	0		0
2	1101	3321	0	0		0
4	1101	3561	0	0		0
3	1101	3801	0	0		0
2	1101	4041	0	0		0
1	1101	4281	0	0		0
3	1101	4521	0	0		0
2	1101	4761	0	0		0
4	1101	4761	0	0		0
3	1101	5241	0	0		0
2	1101	5721	0	0		0
4	1201	6201	6681	0		0
3	1201	6681	7161	0		0
1	1201	7161	7641	0		0
3	1101	7641	0	0		0
4	1101	7881	0	0		0
3	1101	8121	0	0		0
2	1101	8361	0	0		0
3	1101	8601	0	0		0
1	1101	8601	0	0		0
2	1101	9081	0	0		0
1	1201	9561	11001	0		0
3	1201	9561	11001	0		0
2	1101	11241	0	0		0
4	1101	11481	0	0		0
2	1101	11721	0	0		0
4	1101	11961	0	0		0
3	1101	12201	0	0		0
2	1101	12441	0	0		0
4	1101	12441	0	0		0
3	1101	12921	0	0		0
4	1201	13401	14841	0		0
2	1201	13401	14841	0		0
3	1101	14841	0	0		0
2	1101	15321	0	0		0
3	1101	15801	0	0		0
1	1101	16281	0	0	2	0
4	1101	16521	0	0		0
3	1101	16761	0	0		0
2	1201	17241	17721	0		0
3	1201	17721	18201	0		0
1	1101	18201	0	0		0
3	1101	18441	0	0		0
2	1101	18681	0	0		0
3	1101	18921	0	0		0
4	1101	19161	0	0		0
2	1101	19401	0	0		0
3	1101	19641	0	0		0
1	1101	19881	0	0		0
3	1101	20121	0	0		0
4	1101	20601	0	0		0
3	1101	20841	0	0		0
2	1201	21081	21561	0		0
4	1101	21561	0	0		0
3	1101	21801	0	0		0
1	1101	22041	0	0		0
2	1101	22281	0	0		0
4	1101	22521	0	0		0
3	1101	22761	0	0		0
1	1201	23001	23481	0		0
2	1201	23481	23961	0		0
4	1101	23961	0	0		0
3	1101	24441	0	0		0
1	1201	24921	26361	0		0
3	1101	26361	0	0		0
2	1101	26601	0	0		0
4	1101	26841	0	0		0
2	1101	27081	0	0		0
4	1101	27321	0	0		0
2	1101	27561	0	0		0
4	1101	27801	0	0		0
1	1101	28281	0	0		0
3	1201	28761	29721	0		0
2	1201	29721	31161	0		0
3	1101	31161	0	0	3	0
1	1101	31611	0	0		0
4	1101	32091	0	0		0
1	1201	32571	33051	0		0
3	1201	33051	33531	0		0
4	1101	33531	0	0		0
3	1101	34011	0	0		0
1	1201	34491	34971	0		0
4	1201	34971	35451	0		0
1	1101	35451	0	0		0
2	1101	35931	0	0		0
1	1201	36411	36891	0		0
4	1201	36891	37371	0		0
1	1101	37371	0	0		0
2	1101	37611	0	0		0
4	1101	37851	0	0		0
1	1101	38091	0	0		0
3	1101	38331	0	0		0
4	1101	38571	0	0		0
2	1101	38811	0	0		0
1	1101	39051	0	0		0
3	1201	39291	39771	0		0
2	1201	39771	40251	0		0
3	1101	40251	0	0		0
1	1101	40251	0	0		0
2	1101	40731	0	0		0
1	1201	41211	41691	0		0
2	1201	41691	42171	0		0
3	1101	42171	0	0		0
1	1101	42171	0	0		0
2	1101	42651	0	0		0
4	1201	43131	43611	0		0
3	1201	43611	44091	0		0
2	1101	44091	0	0		0
4	1101	44091	0	0		0
3	1201	44571	45051	0		0
4	1101	45051	0	0		0
3	1101	45531	0	0		0
2	1101	46011	0	0		0
3	1101	46491	0	0		0
2	1201	46971	47931	0		0
4	1201	46971	47931	0		0
3	1101	47931	0	0	1	0
1	1101	47931	0	0	1	0
2	1101	48411	0	0		0
4	1101	48891	0	0		0
2	1101	49131	0	0		0
1	1101	49371	0	0		0
3	1101	49611	0	0		0
4	1101	49851	0	0		0
2	1101	50091	0	0		0
1	1101	50331	0	0		0
4	1101	50571	0	0		0
3	1101	50811	0	0		0
2	1201	51291	51771	0		0
1	1101	51771	0	0		0
3	1101	51771	0	0		0
2	1101	52251	0	0		0
3	1101	52491	0	0		0
4	1201	52731	53211	0		0
2	1201	53211	53691	0		0
1	1101	53691	0	0		0
3	1101	53691	0	0		0
3	1101	54171	0	0		0
4	1201	54651	55611	0		0
2	1201	54651	55611	0		0
3	1101	55611	0	0		0
1	1101	55611	0	0		0
4	1101	56091	0	0		0
2	1101	56571	0	0		0
3	1101	56811	0	0		0
4	1101	57051	0	0		0
1	1101	57291	0	0		0
2	1101	57531	0	0		0
3	1101	57771	0	0		0
4	1101	58011	0	0		0
1	1101	58251	0	0		0
2	1201	58491	58971	0		0
4	1101	58971	0	0		0
3	1201	59451	60171	0		0
2	1101	60171	0	0		0
1	1201	60411	60891	0		0
3	1201	60891	61371	0		0
1	1201	61371	62331	0		0
4	1101	62331	0	0	2	0
2	1101	62811	0	0		0
3	1101	63291	0	0		0
1	1101	63771	0	0		0
3	1101	64251	0	0		0
4	1101	64491	0	0		0
2	1101	64731	0	0		0
1	1101	64971	0	0		0
4	1101	65211	0	0		0
2	1101	65451	0	0		0
3	1101	65691	0	0		0
4	1101	65931	0	0		0
1	1201	66171	66651	0		0
2	1201	66651	67131	0		0
3	1201	67131	67611	0		0
4	1201	67611	68091	0		0
2	1101	68091	0	0		0
1	1101	68331	0	0		0
3	1101	68571	0	0		0
4	1101	68811	0	0		0
2	1101	69051	0	0		0
3	1101	69291	0	0		0
2	1101	69531	0	0		0
3	1101	69771	0	0		0
2	1201	70011	70971	0		0
4	1201	70011	70971	0		0
1	1101	70971	0	0		0
3	1101	70971	0	0		0
2	1101	71451	0	0		0
4	1101	71931	0	0		0
3	1101	72171	0	0		0
2	1101	72411	0	0		0
3	1101	72651	0	0		0
4	1101	72891	0	0		0
1	1101	73131	0	0		0
2	1101	73371	0	0		0
3	1101	73611	0	0		0
4	1101	73851	0	0		0
2	1201	74331	74811	0		0
3	1101	74811	0	0		0
1	1101	74811	0	0		0
2	1101	75291	0	0		0
4	1101	75531	0	0		0
3	1101	75771	0	0		0
1	1101	76011	0	0		0
2	1101	76251	0	0		0
