音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	167	0	0		0
3	1101	428	0	0		0
2	1101	661	0	0		0
3	1101	922	0	0		0
2	1101	1184	0	0		0
1	1101	1417	0	0		0
2	1101	1649	0	0		0
3	1101	1911	0	0		0
4	1201	2172	2841	0		0
3	1101	2841	0	0		0
2	1101	3103	0	0		0
1	1101	3335	0	0		0
2	1101	3568	0	0		0
1	1101	3829	0	0		0
3	1101	4062	0	0		0
4	1101	4295	0	0		0
3	1101	4556	0	0		0
2	1101	4789	0	0		0
3	1201	5021	5516	0		0
1	1201	5516	6010	0		0
2	1201	6010	6475	0		0
3	1201	6475	6940	0		0
4	1101	6940	0	0		0
2	1101	7202	0	0		0
3	1101	7434	0	0		0
2	1101	7667	0	0		0
1	1201	7928	8829	0		0
2	1201	8829	9702	0		0
3	1201	9702	10603	0		0
4	1201	10603	11504	0		0
1	1201	11504	12434	0		0
3	1101	12434	0	0		0
4	1101	12667	0	0		0
2	1101	12899	0	0		0
3	1101	13161	0	0		0
1	1201	13364	14324	0		0
2	1101	14324	0	0		0
4	1101	14556	0	0		0
3	1101	14789	0	0		0
2	1101	15021	0	0		0
3	1201	15283	16242	0		0
4	1201	16242	17114	0		0
1	1201	17114	17783	0		0
2	1101	17783	0	0		0
3	1201	18045	18713	0		0
2	1101	18713	0	0		0
4	1201	18946	19382	0	2	0
3	1201	19382	19876	0		0
2	1201	19876	20370	0		0
1	1201	20370	20864	0		0
2	1101	20864	0	0		0
4	1101	20864	0	0		0
3	1101	21417	0	0		0
1	1101	21417	0	0		0
4	1201	21998	23335	0		0
2	1201	21998	23335	0		0
3	1201	23335	23829	0		0
2	1201	23829	24353	0		0
1	1201	24353	24847	0		0
2	1201	24847	25312	0		0
4	1101	25312	0	0		0
2	1101	25516	0	0		0
3	1201	25748	26533	0		0
2	1101	26533	0	0		0
3	1101	26766	0	0		0
4	1101	26998	0	0		0
1	1201	27231	27696	0		0
2	1201	27696	29120	0		0
4	1101	29120	0	0		0
3	1101	29382	0	0		0
2	1201	29614	30341	0		0
4	1101	30341	0	0		0
1	1101	30574	0	0		0
2	1101	30806	0	0		0
3	1101	31068	0	0		0
2	1101	31271	0	0		0
3	1201	31533	32986	0		0
1	1201	32986	33975	0		0
3	1201	33975	34498	0		0
4	1201	34498	34992	0		0
1	1201	34992	35486	0		0
3	1201	35486	35952	0		0
4	1201	35952	36417	0		0
1	1201	36417	36882	0		0
2	1201	36882	37376	0		0
3	1201	37376	37870	0		0
4	1201	37870	38393	0		0
3	1201	38393	38917	0		0
2	1201	38917	39440	0		0
1	1201	39440	39905	0		0
2	1201	39905	40399	0		0
3	1201	40399	40893	0		0
2	1101	40893	0	0		0
1	1101	41155	0	0		0
3	1101	41446	0	0		0
4	1101	41707	0	0		0
2	1201	41998	42521	0		0
1	1201	42521	43015	0		0
3	1201	43015	43829	0		0
2	1101	43829	0	0		0
1	1101	44091	0	0		0
2	1101	44353	0	0		0
3	1101	44614	0	0		0
4	1101	44876	0	0		0
3	1101	45138	0	0	3	0
1	1101	45370	0	0		0
2	1201	45632	46591	0		0
3	1201	46591	47143	0		0
2	1201	47143	49236	0		0
4	1201	47143	49236	0		0
1	1101	49236	0	0		0
3	1101	49236	0	0		0
2	1201	49818	50283	0		0
3	1101	50283	0	0		0
4	1101	50515	0	0		0
2	1101	50748	0	0		0
1	1101	51039	0	0		0
3	1201	51271	51795	0		0
4	1201	51795	52289	0		0
3	1101	52289	0	0		0
2	1101	52521	0	0		0
3	1101	52754	0	0		0
1	1101	52986	0	0		0
2	1201	53248	53800	0		0
3	1101	53800	0	0		0
1	1101	53800	0	0		0
2	1201	54382	55545	0		0
4	1201	54382	55545	0		0
1	1101	55545	0	0	1	0
3	1101	55545	0	0	1	0
2	1201	56097	56562	0		0
4	1201	56562	57085	0		0
2	1101	57085	0	0		0
1	1101	57347	0	0		0
3	1201	57579	58103	0		0
2	1201	58103	58568	0		0
3	1101	58568	0	0		0
4	1101	58800	0	0		0
3	1101	59033	0	0		0
2	1101	59265	0	0		0
1	1201	59498	60428	0		0
2	1201	60428	61359	0		0
3	1201	61359	62347	0		0
4	1201	62347	63277	0		0
1	1101	63277	0	0		0
3	1101	63277	0	0		0
2	1201	63800	64236	0		0
3	1101	64236	0	0		0
4	1101	64469	0	0		0
3	1101	64702	0	0		0
2	1101	64963	0	0		0
1	1201	65225	65719	0		0
4	1101	65719	0	0		0
3	1101	65952	0	0		0
2	1101	66184	0	0		0
3	1101	66417	0	0		0
2	1101	66649	0	0		0
1	1101	66882	0	0		0
2	1201	67143	67638	0		0
3	1201	67638	68132	0		0
4	1201	68132	69091	0		0
2	1201	69091	70021	0		0
1	1101	70021	0	0		0
4	1101	70283	0	0		0
2	1101	70545	0	0		0
3	1101	70777	0	0		0
2	1201	71068	71998	0		0
3	1201	71998	72986	0		0
4	1201	72986	74062	0		0
3	1201	74062	75021	0		0
1	1201	75021	76010	0		0
2	1201	76010	76998	0		0
3	1201	76998	77986	0		0
4	1201	77986	79062	0		0
3	1201	79062	80428	0		0
2	1101	80428	0	0		0
1	1201	80748	82172	0		0
3	1101	82172	0	0		0
2	1101	82609	0	0		0
