音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	1450	0	0		0
3	1101	1700	0	0		0
2	1101	1950	0	0		0
1	1101	2200	0	0		0
3	1101	2450	0	0		0
2	1101	2700	0	0		0
4	1201	2950	3450	0		0
2	1201	3450	3950	0		0
1	1201	3950	4450	0		0
3	1201	4450	4950	0		0
2	1101	4950	0	0		0
4	1101	5200	0	0		0
2	1101	5450	0	0		0
3	1101	5700	0	0		0
1	1201	5950	6450	0		0
2	1101	6450	0	0		0
3	1101	6700	0	0		0
2	1101	6950	0	0		0
3	1101	7200	0	0		0
1	1201	7450	7950	0		0
2	1201	7950	8450	0		0
3	1201	8450	8950	0		0
4	1201	8950	9450	0		0
3	1201	9450	9950	0		0
2	1201	9950	10450	0		0
1	1201	10450	10950	0		0
2	1201	10950	11450	0		0
3	1201	11450	11950	0		0
4	1201	11950	12450	0		0
2	1101	12450	0	0		0
3	1101	12700	0	0		0
1	1101	12950	0	0		0
3	1101	13200	0	0		0
2	1201	13450	13950	0		0
4	1201	13950	14450	0		0
1	1201	14450	14950	0		0
2	1101	14950	0	0		0
4	1101	14950	0	0		0
3	1101	15200	0	0		0
2	1101	15450	0	0		0
3	1101	15700	0	0		0
1	1101	15950	0	0		0
3	1101	16200	0	0		0
2	1201	16450	16950	0		0
3	1101	16950	0	0		0
4	1101	17200	0	0		0
3	1101	17450	0	0		0
2	1101	17700	0	0		0
3	1201	17950	18450	0		0
1	1101	18450	0	0		0
3	1101	18700	0	0		0
2	1101	18950	0	0		0
4	1101	19200	0	0		0
3	1201	19450	19950	0		0
1	1101	19950	0	0		0
3	1101	20200	0	0		0
2	1101	20450	0	0		0
4	1101	20700	0	0		0
3	1201	20950	21450	0		0
1	1101	21450	0	0		0
3	1101	21700	0	0		0
2	1101	21950	0	0		0
4	1101	22200	0	0		0
3	1201	22450	22950	0		0
1	1101	22950	0	0		0
3	1101	23200	0	0		0
2	1101	23450	0	0		0
4	1101	23700	0	0		0
3	1201	23950	24450	0		0
1	1101	24450	0	0		0
3	1101	24700	0	0		0
2	1101	24950	0	0		0
1	1101	25200	0	0		0
3	1101	25450	0	0	2	0
4	1101	25700	0	0		0
3	1101	25950	0	0		0
4	1101	26200	0	0		0
2	1201	26450	26950	0		0
4	1201	26950	27450	0		0
3	1201	27450	27950	0		0
2	1201	27950	28450	0		0
1	1201	28450	28950	0		0
3	1101	28950	0	0		0
2	1101	29200	0	0		0
4	1101	29450	0	0		0
