音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	629	0	0		0
2	1101	935	0	0		0
3	1101	1242	0	0		0
4	1101	1548	0	0		0
2	1101	1854	0	0		0
3	1101	2160	0	0		0
4	1101	2466	0	0		0
2	1101	2772	0	0		0
3	1101	3078	0	0		0
2	1101	3384	0	0		0
1	1201	3691	4303	0		0
3	1101	4303	0	0		0
2	1101	4609	0	0		0
1	1101	4915	0	0		0
3	1101	4915	0	0		0
2	1101	5527	0	0		0
3	1101	5833	0	0		0
2	1101	6139	0	0		0
3	1101	6446	0	0		0
1	1101	6752	0	0		0
3	1101	7058	0	0		0
4	1201	7364	8588	0		0
1	1201	8588	9201	0		0
3	1101	9201	0	0		0
2	1101	9507	0	0		0
1	1101	9813	0	0		0
3	1101	9813	0	0		0
2	1101	10425	0	0		0
3	1101	10731	0	0		0
1	1101	11037	0	0		0
3	1101	11344	0	0		0
2	1101	11650	0	0		0
4	1101	11956	0	0		0
3	1201	12262	13486	0		0
1	1201	13486	14099	0		0
4	1101	14099	0	0		0
2	1101	14405	0	0		0
3	1101	14711	0	0		0
1	1101	14711	0	0		0
2	1101	15323	0	0		0
3	1101	15629	0	0		0
4	1101	15935	0	0		0
2	1101	16242	0	0		0
3	1101	16548	0	0		0
1	1101	16854	0	0		0
3	1101	17160	0	0		0
2	1101	17466	0	0		0
4	1201	17772	18997	0		0
1	1101	18997	0	0		0
3	1101	19303	0	0		0
2	1101	19609	0	0		0
4	1101	19609	0	0		0
3	1101	20221	0	0		0
2	1101	20527	0	0		0
3	1101	20833	0	0		0
1	1101	21139	0	0		0
3	1101	21446	0	0		0
1	1101	21752	0	0		0
4	1201	22058	22670	0		0
3	1201	22670	23282	0		0
2	1201	23282	23895	0		0
1	1201	23895	24507	0		0
3	1201	23895	24507	0		0
2	1201	24507	25119	0	2	0
4	1101	25119	0	0		0
3	1101	25425	0	0		0
1	1101	25731	0	0		0
3	1101	26037	0	0		0
2	1101	26344	0	0		0
3	1101	26650	0	0		0
2	1101	26956	0	0		0
4	1101	26956	0	0		0
3	1101	27262	0	0		0
1	1101	27568	0	0		0
4	1101	27874	0	0		0
3	1201	28180	28793	0		0
2	1201	28793	29405	0		0
1	1101	29405	0	0		0
4	1101	29711	0	0		0
3	1101	30017	0	0		0
1	1101	30323	0	0		0
4	1101	30629	0	0		0
2	1101	30935	0	0		0
3	1201	31242	31854	0		0
2	1201	31854	32466	0		0
1	1101	32466	0	0		0
3	1101	32772	0	0		0
1	1101	33078	0	0		0
4	1101	33384	0	0		0
3	1101	33691	0	0		0
2	1101	33997	0	0		0
3	1101	34303	0	0		0
1	1101	34303	0	0		0
2	1101	34915	0	0		0
3	1201	35221	35833	0		0
1	1101	35833	0	0		0
3	1101	36139	0	0		0
1	1101	36446	0	0		0
3	1101	36752	0	0		0
4	1101	37058	0	0		0
2	1101	37364	0	0		0
1	1101	37670	0	0		0
3	1101	37976	0	0		0
2	1101	38282	0	0		0
3	1101	38588	0	0		0
1	1101	38895	0	0		0
3	1201	39201	39813	0		0
2	1101	39813	0	0		0
4	1101	39813	0	0		0
3	1101	40119	0	0		0
2	1101	40425	0	0		0
4	1101	40731	0	0		0
1	1101	41037	0	0		0
3	1101	41344	0	0		0
2	1101	41650	0	0		0
3	1101	41956	0	0		0
1	1101	42262	0	0		0
3	1101	42568	0	0		0
2	1101	42874	0	0		0
4	1101	43180	0	0		0
3	1101	43486	0	0		0
2	1201	43793	44711	0		0
4	1101	44711	0	0		0
1	1101	45323	0	0		0
2	1101	45935	0	0		0
4	1101	46242	0	0		0
2	1201	46548	47160	0	3	0
1	1101	47160	0	0		0
4	1101	47466	0	0		0
1	1101	47772	0	0		0
3	1101	48078	0	0		0
2	1101	48384	0	0		0
4	1101	48691	0	0		0
3	1201	48997	50221	0		0
1	1101	50221	0	0		0
3	1101	50833	0	0		0
2	1101	51139	0	0		0
1	1101	51446	0	0		0
3	1101	51446	0	0		0
2	1101	52058	0	0		0
3	1101	52364	0	0		0
1	1101	52670	0	0		0
3	1101	52976	0	0		0
2	1101	53282	0	0		0
4	1101	53588	0	0		0
3	1201	53895	55119	0		0
1	1101	55119	0	0		0
3	1101	55425	0	0		0
1	1101	55731	0	0		0
2	1101	56037	0	0		0
3	1201	56344	57262	0		0
2	1101	57262	0	0		0
4	1101	57568	0	0		0
3	1101	57874	0	0		0
1	1101	58180	0	0		0
3	1101	58486	0	0		0
2	1201	58793	60017	0		0
4	1101	60017	0	0		0
2	1101	60629	0	0		0
4	1101	60935	0	0		0
2	1201	61242	61854	0		0
3	1201	61854	62466	0		0
4	1101	62466	0	0		0
3	1101	62772	0	0		0
2	1101	63078	0	0		0
3	1101	63384	0	0		0
1	1201	63691	64915	0		0
