音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
3	1101	138	0	0		0
1	1101	138	0	0		0
2	1201	549	960	0		0
1	1201	960	1371	0		0
4	1201	1371	1782	0		0
2	1201	1782	2193	0		0
3	1201	2193	2604	0		0
1	1201	2604	3015	0		0
2	1201	3015	3426	0		0
1	1101	3426	0	0		0
3	1101	3426	0	0		0
4	1201	3837	4248	0		0
1	1201	4248	4659	0		0
4	1201	4659	5070	0		0
2	1201	5070	5481	0		0
3	1201	5481	5892	0		0
2	1201	5892	6303	0		0
3	1201	6303	6714	0		0
1	1201	6714	7125	0		0
3	1101	7125	0	0		0
1	1101	7330	0	0		0
3	1101	7536	0	0		0
2	1101	7741	0	0		0
3	1101	7946	0	0		0
2	1101	8152	0	0		0
3	1201	8357	8768	0		0
4	1201	8768	9179	0		0
1	1201	9179	9590	0		0
2	1101	9590	0	0		0
3	1101	9796	0	0		0
4	1101	10001	0	0		0
3	1201	10207	10618	0		0
2	1201	10618	11234	0		0
1	1101	11234	0	0		0
3	1201	11440	11851	0		0
2	1201	11851	12467	0		0
3	1101	12467	0	0		0
4	1101	12672	0	0		0
2	1101	12878	0	0		0
1	1201	13083	13700	0		0
3	1201	13083	13700	0		0
4	1101	13700	0	0		0
3	1201	13905	14522	0		0
2	1101	14522	0	0		0
1	1101	14933	0	0		0
3	1101	14933	0	0		0
2	1201	15344	15755	0		0
3	1201	15755	16166	0		0
2	1101	16166	0	0		0
4	1101	16166	0	0		0
3	1201	16371	16988	0		0
2	1101	16988	0	0		0
1	1201	17193	17809	0		0
2	1101	17809	0	0		0
3	1201	18220	19042	0		0
1	1201	19042	19864	0		0
2	1101	19864	0	0	2	0
4	1101	19864	0	0	2	0
3	1101	20275	0	0		0
2	1101	20481	0	0		0
1	1101	20686	0	0		0
3	1101	20892	0	0		0
1	1101	21097	0	0		0
3	1101	21303	0	0		0
1	1201	21508	21919	0		0
3	1201	21919	22741	0		0
2	1101	22741	0	0		0
1	1101	22946	0	0		0
2	1101	23152	0	0		0
3	1101	23357	0	0		0
2	1101	23768	0	0		0
3	1101	24179	0	0		0
2	1101	24590	0	0		0
3	1101	24796	0	0		0
2	1201	25001	25618	0		0
1	1101	25618	0	0		0
3	1101	25618	0	0		0
4	1101	25926	0	0		0
3	1101	26183	0	0		0
2	1201	26440	26851	0		0
4	1201	26440	26851	0		0
3	1101	26851	0	0		0
1	1201	27056	28083	0		0
4	1201	28083	28494	0		0
3	1201	28494	28905	0		0
2	1101	28905	0	0		0
3	1101	29111	0	0		0
4	1101	29316	0	0		0
3	1201	29522	30138	0		0
1	1101	30138	0	0		0
2	1101	30344	0	0		0
4	1201	30549	30960	0		0
2	1101	30960	0	0		0
3	1201	31371	31782	0		0
2	1201	31782	32193	0		0
4	1201	32193	32604	0		0
3	1101	32604	0	0		0
2	1201	33015	33426	0		0
4	1201	33015	33426	0		0
3	1201	33426	33837	0		0
2	1201	33837	34248	0		0
1	1201	34248	34659	0		0
2	1201	34659	35070	0		0
4	1201	35070	35481	0		0
2	1201	35481	35892	0		0
4	1201	35892	36303	0		0
1	1101	36303	0	0		0
3	1101	36303	0	0		0
2	1201	36714	37125	0		0
1	1201	37125	37536	0		0
3	1201	37536	37946	0		0
4	1101	37946	0	0		0
2	1201	38357	39179	0		0
4	1101	39179	0	0		0
1	1201	39385	40001	0		0
3	1201	40001	40412	0		0
1	1201	40412	40823	0		0
2	1201	40823	41234	0		0
3	1201	41234	41645	0		0
1	1201	41645	42056	0		0
2	1201	42056	42467	0		0
3	1201	42467	43083	0		0
2	1101	43083	0	0		0
1	1101	43289	0	0		0
3	1101	43289	0	0		0
2	1101	43700	0	0		0
4	1101	43700	0	0		0
1	1101	44111	0	0		0
3	1101	44111	0	0		0
2	1101	44522	0	0		0
4	1101	44933	0	0		0
3	1101	45344	0	0		0
1	1101	45755	0	0		0
4	1101	46166	0	0	3	0
2	1101	46166	0	0	3	0
3	1101	46577	0	0		0
1	1101	46988	0	0		0
4	1101	47399	0	0		0
1	1101	47809	0	0		0
3	1101	47809	0	0		0
2	1101	48220	0	0		0
4	1101	48631	0	0		0
3	1101	49042	0	0		0
2	1101	49453	0	0		0
4	1101	49453	0	0		0
3	1201	49864	50686	0		0
2	1101	50686	0	0		0
1	1101	51097	0	0		0
3	1101	51097	0	0		0
4	1101	51508	0	0		0
2	1101	51508	0	0		0
3	1101	51919	0	0		0
1	1101	51919	0	0		0
2	1101	52330	0	0		0
1	1101	52741	0	0		0
3	1101	52741	0	0		0
2	1101	53152	0	0		0
3	1101	53563	0	0		0
4	1101	53974	0	0		0
1	1101	54385	0	0		0
3	1101	54385	0	0		0
2	1101	54796	0	0		0
3	1101	55207	0	0		0
1	1201	55618	56440	0		0
