音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	444	2249	0		0
3	1101	2249	0	0		0
4	1101	2700	0	0		0
3	1101	3151	0	0		0
2	1101	3602	0	0		0
3	1101	3828	0	0		0
4	1101	4279	0	0		0
1	1101	4730	0	0		0
2	1101	4955	0	0		0
4	1101	5407	0	0		0
3	1101	5632	0	0		0
2	1101	6083	0	0		0
4	1101	6534	0	0		0
1	1101	6760	0	0		0
4	1101	6985	0	0		0
1	1101	7211	0	0		0
4	1101	7437	0	0		0
2	1201	7662	8564	0		0
3	1201	8564	9467	0		0
2	1101	9467	0	0		0
4	1101	9467	0	0		0
3	1101	9918	0	0		0
4	1101	10369	0	0		0
2	1101	10820	0	0		0
3	1201	11046	11948	0		0
1	1101	11948	0	0		0
2	1101	12173	0	0		0
4	1101	12625	0	0		0
3	1101	12850	0	0		0
2	1201	13301	13978	0		0
4	1101	13978	0	0		0
1	1101	14429	0	0		0
3	1201	14880	15782	0		0
2	1201	15782	16685	0		0
1	1101	16685	0	0	2	0
2	1101	17136	0	0		0
4	1101	17361	0	0		0
3	1101	17587	0	0		0
2	1101	18038	0	0		0
3	1101	18489	0	0		0
1	1101	18940	0	0		0
4	1101	19166	0	0		0
1	1101	19391	0	0		0
4	1101	19617	0	0		0
1	1101	19843	0	0		0
3	1101	20294	0	0		0
2	1101	20745	0	0		0
1	1101	20970	0	0		0
4	1101	21196	0	0		0
1	1101	21647	0	0		0
2	1101	22098	0	0		0
4	1101	22098	0	0		0
3	1101	22549	0	0		0
4	1101	22775	0	0		0
3	1101	23001	0	0		0
2	1101	23452	0	0		0
3	1101	23903	0	0		0
1	1101	23903	0	0		0
4	1101	24354	0	0		0
3	1101	24579	0	0		0
1	1101	24805	0	0		0
3	1101	25256	0	0		0
2	1101	25707	0	0		0
4	1101	25707	0	0		0
3	1101	26158	0	0		0
4	1101	26384	0	0		0
1	1101	26610	0	0		0
4	1101	26835	0	0		0
1	1101	27061	0	0		0
3	1101	27512	0	0		0
4	1101	27963	0	0		0
3	1101	28188	0	0		0
2	1101	28414	0	0		0
1	1101	28865	0	0		0
2	1101	29316	0	0		0
4	1101	29316	0	0		0
3	1101	29767	0	0		0
4	1101	29993	0	0		0
3	1101	30219	0	0		0
4	1101	30670	0	0		0
3	1201	31121	32925	0	3	0
4	1201	32925	34279	0		0
3	1101	34279	0	0		0
1	1101	34279	0	0		0
2	1101	34504	0	0		0
1	1101	34730	0	0		0
2	1101	35068	0	0		0
3	1101	35407	0	0		0
2	1101	35858	0	0		0
4	1101	36083	0	0		0
3	1101	36309	0	0		0
4	1101	36534	0	0		0
3	1101	36873	0	0		0
1	1101	37211	0	0		0
2	1201	37662	38339	0		0
1	1201	38339	40143	0		0
4	1201	40143	41497	0		0
1	1101	41497	0	0		0
3	1101	41497	0	0		0
4	1101	41948	0	0		0
2	1101	42173	0	0		0
4	1101	42399	0	0		0
2	1101	42625	0	0		0
3	1201	43076	43752	0		0
1	1101	43752	0	0		0
4	1101	44091	0	0		0
1	1201	44429	45106	0		0
3	1101	45106	0	0		0
2	1101	45557	0	0	1	0
4	1101	45557	0	0	1	0
1	1101	46008	0	0		0
4	1101	46459	0	0		0
1	1101	46685	0	0		0
3	1101	46910	0	0		0
2	1201	47136	48264	0		0
3	1101	48264	0	0		0
4	1101	48715	0	0		0
2	1201	48940	49617	0		0
1	1101	49617	0	0		0
3	1101	50068	0	0		0
4	1101	50519	0	0		0
1	1101	50970	0	0		0
3	1101	50970	0	0		0
4	1101	51422	0	0		0
2	1101	51873	0	0		0
1	1101	52324	0	0		0
3	1101	52775	0	0		0
4	1101	53226	0	0		0
3	1101	53677	0	0		0
1	1101	54128	0	0		0
3	1201	54354	55256	0		0
2	1101	55256	0	0		0
4	1101	55482	0	0		0
3	1101	55933	0	0		0
1	1201	56158	57286	0		0
3	1101	57286	0	0		0
4	1101	57512	0	0		0
2	1101	57737	0	0		0
4	1101	58188	0	0		0
2	1101	58640	0	0		0
3	1101	58865	0	0		0
2	1101	59091	0	0		0
3	1101	59316	0	0		0
2	1101	59542	0	0		0
3	1101	59767	0	0		0
1	1201	59993	60895	0	2	0
2	1101	60895	0	0		0
3	1101	61346	0	0		0
1	1201	61572	62249	0		0
4	1101	62249	0	0		0
1	1101	62700	0	0		0
4	1101	63151	0	0		0
2	1201	63376	64053	0		0
3	1101	64053	0	0		0
4	1101	64279	0	0		0
3	1101	64504	0	0		0
2	1101	64955	0	0		0
1	1201	65407	65858	0		0
2	1201	65858	66309	0		0
3	1201	66309	66760	0		0
4	1201	66760	67211	0		0
1	1101	67211	0	0		0
3	1101	67211	0	0		0
2	1101	67662	0	0		0
3	1101	68113	0	0		0
2	1101	68564	0	0		0
4	1201	68790	69241	0		0
2	1201	69241	69692	0		0
3	1101	69692	0	0		0
1	1101	69918	0	0		0
2	1101	70369	0	0		0
3	1201	70594	71497	0		0
2	1101	71497	0	0		0
1	1101	71722	0	0		0
3	1101	72173	0	0		0
2	1201	72625	73527	0		0
4	1201	73527	74429	0		0
