音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	832	0	0		0
3	1101	1392	0	0		0
2	1101	1953	0	0		0
4	1201	2514	3215	0		0
2	1101	3215	0	0		0
1	1101	3776	0	0		0
3	1101	4336	0	0		0
2	1201	4897	5598	0		0
4	1201	5598	6159	0		0
3	1101	6159	0	0		0
2	1101	6720	0	0		0
3	1101	7280	0	0		0
4	1101	7561	0	0		0
1	1101	7841	0	0		0
3	1101	8402	0	0		0
4	1101	8963	0	0		0
2	1101	9523	0	0		0
3	1101	10084	0	0		0
1	1101	10084	0	0		0
2	1101	10645	0	0		0
4	1101	11206	0	0		0
2	1101	11766	0	0		0
4	1101	12047	0	0		0
3	1101	12327	0	0		0
1	1101	12888	0	0		0
2	1101	13449	0	0		0
3	1201	14149	14710	0		0
2	1201	14710	15271	0		0
4	1101	15271	0	0		0
3	1101	15832	0	0		0
2	1101	16392	0	0		0
3	1101	16673	0	0		0
1	1101	16953	0	0		0
2	1101	17514	0	0		0
4	1101	18075	0	0		0
3	1101	18635	0	0		0
2	1101	19336	0	0		0
4	1101	19336	0	0		0
3	1101	19897	0	0		0
2	1101	20458	0	0		0
4	1101	21019	0	0		0
1	1101	21579	0	0	2	0
3	1101	21579	0	0	2	0
2	1101	22140	0	0		0
1	1101	22701	0	0		0
3	1101	22701	0	0		0
2	1101	23262	0	0		0
3	1101	23822	0	0		0
4	1101	24383	0	0		0
3	1101	24664	0	0		0
2	1201	24944	25505	0		0
1	1101	25505	0	0		0
2	1101	25785	0	0		0
3	1201	26065	26766	0		0
4	1201	26766	27327	0		0
2	1201	27327	27888	0		0
3	1201	27888	28449	0		0
2	1101	28449	0	0		0
4	1101	28449	0	0		0
1	1101	29009	0	0		0
2	1101	29570	0	0		0
4	1101	29570	0	0		0
1	1101	30131	0	0		0
3	1101	30131	0	0		0
2	1101	30692	0	0		0
4	1101	30692	0	0		0
1	1101	31252	0	0		0
2	1101	31813	0	0		0
4	1101	31813	0	0		0
3	1101	32374	0	0		0
2	1201	32935	33495	0		0
4	1101	33495	0	0		0
3	1101	33916	0	0		0
1	1101	33916	0	0		0
2	1101	34477	0	0		0
4	1101	34477	0	0		0
3	1101	35037	0	0		0
1	1101	35037	0	0		0
2	1101	35458	0	0		0
3	1101	35738	0	0		0
4	1201	36019	36579	0		0
2	1101	36579	0	0		0
1	1101	36860	0	0		0
2	1101	37280	0	0		0
3	1101	37841	0	0		0
2	1101	38402	0	0		0
4	1101	38402	0	0		0
1	1101	38963	0	0		0
3	1101	38963	0	0		0
2	1101	39523	0	0		0
4	1101	39523	0	0		0
3	1101	39944	0	0		0
1	1101	40505	0	0		0
3	1101	41065	0	0		0
2	1101	41626	0	0		0
4	1101	42187	0	0		0
1	1101	42467	0	0		0
3	1101	42748	0	0		0
2	1101	43308	0	0		0
4	1101	43589	0	0		0
1	1201	43869	44430	0		0
3	1201	44430	44991	0		0
2	1201	44991	45551	0		0
4	1201	45551	46112	0		0
1	1101	46112	0	0	3	0
3	1101	46112	0	0	3	0
2	1101	46673	0	0		0
4	1101	47234	0	0		0
2	1101	47654	0	0		0
3	1101	48215	0	0		0
2	1101	48776	0	0		0
3	1101	49336	0	0		0
1	1101	49897	0	0		0
4	1201	50318	50878	0		0
2	1101	50878	0	0		0
3	1101	51299	0	0		0
1	1101	51299	0	0		0
2	1101	51860	0	0		0
4	1101	51860	0	0		0
3	1101	52421	0	0		0
1	1101	52421	0	0		0
2	1101	52841	0	0		0
4	1101	53402	0	0		0
2	1201	53963	54664	0		0
1	1101	54664	0	0	1	0
3	1101	54664	0	0	1	0
2	1101	55084	0	0		0
3	1101	55364	0	0		0
2	1101	55645	0	0		0
3	1101	56206	0	0		0
1	1101	56626	0	0		0
2	1101	56906	0	0		0
4	1101	57187	0	0		0
2	1101	57467	0	0		0
3	1101	57888	0	0		0
2	1101	58168	0	0		0
