音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	25	0	0		0
3	1101	460	0	0		0
2	1201	895	1764	0		0
1	1101	1764	0	0		0
4	1101	2199	0	0		0
3	1201	2634	3503	0		0
1	1101	3503	0	0		0
4	1101	3938	0	0		0
3	1201	4155	4808	0		0
2	1101	4808	0	0		0
3	1201	5025	6112	0		0
4	1101	6112	0	0		0
1	1101	6547	0	0		0
4	1101	6981	0	0		0
3	1101	7416	0	0		0
2	1201	7851	8721	0		0
1	1101	8721	0	0		0
2	1101	9155	0	0		0
3	1201	9590	10460	0		0
1	1101	10460	0	0		0
4	1101	10895	0	0		0
3	1201	11112	11764	0		0
2	1101	11764	0	0		0
3	1201	11981	13068	0		0
2	1201	13068	13938	0		0
4	1201	13068	13938	0		0
1	1101	13938	0	0	2	0
3	1101	13938	0	0	2	0
2	1101	14373	0	0		0
3	1201	14808	15677	0		0
2	1101	15677	0	0		0
4	1101	15677	0	0		0
3	1101	16112	0	0		0
2	1201	16547	17416	0		0
1	1101	17416	0	0		0
4	1101	17634	0	0		0
1	1101	17851	0	0		0
3	1201	18068	18721	0		0
2	1101	18721	0	0		0
3	1201	18938	20025	0		0
4	1101	20025	0	0		0
2	1101	20025	0	0		0
1	1101	20460	0	0		0
3	1101	20460	0	0		0
2	1101	20895	0	0		0
4	1101	20895	0	0		0
3	1101	21329	0	0		0
2	1201	21764	22634	0		0
1	1101	22634	0	0		0
3	1101	22634	0	0		0
2	1101	23068	0	0		0
3	1201	23503	24373	0		0
1	1101	24373	0	0		0
4	1101	24590	0	0		0
1	1101	24808	0	0		0
4	1201	25025	25677	0		0
3	1101	25677	0	0		0
2	1201	25895	26547	0		0
1	1101	26981	0	0		0
4	1101	27416	0	0		0
1	1101	27851	0	0	3	0
3	1101	28068	0	0		0
1	1101	28503	0	0		0
3	1101	28721	0	0		0
1	1201	29155	29590	0		0
4	1101	29590	0	0		0
2	1101	29808	0	0		0
3	1101	30242	0	0		0
2	1101	30460	0	0		0
3	1101	30677	0	0		0
4	1201	30895	31329	0		0
1	1101	31329	0	0		0
2	1101	31547	0	0		0
1	1101	31981	0	0		0
2	1101	32199	0	0		0
1	1201	32634	33068	0		0
4	1101	33068	0	0		0
3	1101	33286	0	0		0
4	1101	33721	0	0		0
3	1201	33938	34373	0		0
2	1201	34373	34808	0		0
1	1101	34808	0	0		0
3	1101	35025	0	0		0
1	1101	35460	0	0		0
3	1101	35677	0	0		0
1	1101	36112	0	0		0
4	1101	36547	0	0		0
2	1101	36764	0	0		0
4	1101	37199	0	0		0
3	1201	37416	37851	0		0
2	1201	37851	38286	0		0
1	1101	38286	0	0		0
4	1101	38503	0	0		0
1	1101	38938	0	0		0
4	1101	39155	0	0		0
3	1101	39590	0	0		0
2	1201	40025	41764	0		0
4	1201	40025	41764	0		0
1	1101	41764	0	0	1	0
3	1101	41764	0	0	1	0
2	1101	42199	0	0		0
3	1201	42634	43503	0		0
2	1101	43503	0	0		0
4	1101	43503	0	0		0
3	1101	43938	0	0		0
2	1201	44373	45242	0		0
1	1101	45242	0	0		0
4	1101	45460	0	0		0
1	1101	45677	0	0		0
3	1201	45895	46547	0		0
2	1101	46547	0	0		0
1	1201	46764	47851	0		0
4	1101	47851	0	0		0
1	1101	48286	0	0		0
4	1101	48721	0	0		0
2	1101	48721	0	0		0
3	1101	49155	0	0		0
4	1201	49590	50460	0		0
1	1101	50460	0	0		0
3	1101	50460	0	0		0
2	1101	50895	0	0		0
3	1201	51329	52199	0		0
1	1101	52199	0	0		0
4	1101	52416	0	0		0
1	1101	52634	0	0		0
3	1201	52851	53503	0		0
2	1101	53503	0	0		0
4	1201	53721	54808	0		0
