音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
3	1101	396	0	0		0
4	1101	1066	0	0		0
2	1101	1737	0	0		0
3	1101	2407	0	0		0
1	1101	3077	0	0		0
2	1101	3748	0	0		0
4	1101	4418	0	0		0
3	1101	5089	0	0		0
1	1101	5759	0	0		0
3	1101	6429	0	0		0
1	1101	7100	0	0		0
3	1101	7770	0	0		0
2	1101	8441	0	0		0
4	1101	8776	0	0		0
2	1101	9111	0	0		0
4	1101	9446	0	0		0
1	1101	9781	0	0		0
3	1101	10117	0	0		0
2	1101	10452	0	0		0
4	1101	10787	0	0		0
1	1201	11122	11793	0	2	0
4	1101	11793	0	0		0
2	1101	12128	0	0		0
3	1201	12463	13133	0		0
1	1101	13469	0	0		0
4	1201	13804	14474	0		0
2	1101	14474	0	0		0
3	1101	14809	0	0		0
1	1201	15145	15815	0		0
2	1101	15815	0	0		0
4	1101	16150	0	0		0
2	1201	16485	17156	0		0
4	1101	17156	0	0		0
1	1101	17491	0	0		0
3	1201	17826	18496	0		0
2	1101	18832	0	0		0
3	1101	19167	0	0		0
2	1101	19502	0	0		0
3	1101	19837	0	0		0
2	1101	20172	0	0		0
1	1101	20508	0	0		0
3	1101	20508	0	0		0
2	1101	20843	0	0		0
1	1101	21178	0	0		0
3	1101	21178	0	0		0
4	1101	21513	0	0		0
2	1201	21848	22519	0		0
3	1201	22519	23189	0		0
1	1101	23189	0	0		0
4	1101	23524	0	0		0
1	1201	23860	24530	0		0
4	1201	24530	25200	0		0
2	1201	25200	25871	0		0
1	1201	25871	26541	0		0
3	1201	26541	27212	0		0
4	1101	27212	0	0		0
1	1101	27547	0	0		0
4	1101	27882	0	0		0
1	1101	28217	0	0		0
3	1201	28552	29223	0		0
2	1201	29223	29893	0		0
1	1101	29893	0	0		0
4	1101	30228	0	0		0
1	1101	30564	0	0		0
4	1101	30899	0	0		0
3	1201	31234	31904	0		0
2	1201	31904	32575	0		0
3	1101	32575	0	0	3	0
1	1101	32575	0	0	3	0
2	1101	32910	0	0		0
3	1201	33245	33915	0		0
1	1201	33915	34586	0		0
4	1101	34586	0	0		0
2	1101	34921	0	0		0
4	1201	35256	35927	0		0
1	1101	35927	0	0		0
2	1101	36262	0	0		0
4	1201	36597	37267	0		0
3	1201	37267	37938	0		0
2	1101	37938	0	0		0
4	1101	37938	0	0		0
3	1101	38273	0	0		0
4	1101	38608	0	0		0
3	1101	38943	0	0		0
1	1201	39279	39949	0		0
3	1101	39949	0	0		0
4	1101	40284	0	0		0
2	1101	40619	0	0		0
3	1101	40955	0	0		0
1	1101	41290	0	0		0
4	1101	41625	0	0		0
2	1101	41960	0	0		0
3	1101	42295	0	0		0
1	1101	42631	0	0		0
2	1101	42966	0	0		0
3	1101	43301	0	0		0
1	1101	43301	0	0		0
2	1101	43804	0	0		0
1	1101	44307	0	0		0
2	1101	44809	0	0		0
3	1201	45312	45983	0		0
4	1201	45983	46653	0		0
1	1101	46653	0	0		0
4	1101	46988	0	0		0
1	1101	47323	0	0		0
4	1101	47659	0	0		0
1	1101	47994	0	0		0
3	1101	48329	0	0		0
4	1101	48664	0	0		0
2	1101	48664	0	0		0
3	1101	49167	0	0		0
4	1101	49670	0	0		0
2	1101	50172	0	0		0
3	1201	50675	51346	0		0
1	1101	51346	0	0		0
2	1101	51681	0	0		0
4	1101	52016	0	0		0
3	1101	52351	0	0		0
1	1101	52686	0	0		0
2	1101	53022	0	0		0
4	1101	53357	0	0		0
3	1101	53692	0	0		0
1	1201	54027	54698	0	1	0
2	1101	54698	0	0		0
4	1101	55033	0	0		0
2	1101	55368	0	0		0
4	1101	55703	0	0		0
2	1201	56038	56709	0		0
4	1201	56709	57379	0		0
3	1201	57379	58050	0		0
2	1201	58050	58720	0		0
1	1201	58720	59390	0		0
4	1101	59390	0	0		0
3	1101	59726	0	0		0
4	1101	60061	0	0		0
3	1101	60396	0	0		0
1	1101	60731	0	0		0
2	1101	61066	0	0		0
1	1101	61402	0	0		0
2	1101	61737	0	0		0
4	1101	62072	0	0		0
1	1101	62407	0	0		0
4	1101	62742	0	0		0
2	1101	63077	0	0		0
1	1101	63413	0	0		0
3	1101	63413	0	0		0
2	1101	63748	0	0		0
3	1101	64083	0	0		0
4	1101	64418	0	0		0
