音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	112	0	0		0
4	1101	382	0	0		0
1	1101	653	0	0		0
4	1101	923	0	0		0
1	1101	1193	0	0		0
4	1101	1464	0	0		0
2	1101	1716	0	0		0
3	1201	1984	2525	0		0
4	1101	2525	0	0		0
1	1101	2795	0	0		0
4	1101	3065	0	0		0
1	1101	3335	0	0		0
4	1101	3606	0	0		0
1	1101	3876	0	0		0
4	1101	4146	0	0		0
1	1101	4416	0	0		0
3	1101	4416	0	0		0
2	1101	4687	0	0		0
1	1101	4957	0	0		0
3	1101	4957	0	0		0
2	1101	5227	0	0		0
3	1101	5498	0	0		0
4	1101	5768	0	0		0
3	1101	6038	0	0		0
2	1201	6308	6849	0		0
4	1201	6308	6849	0		0
3	1101	6849	0	0		0
1	1101	7119	0	0		0
4	1101	7389	0	0		0
3	1201	7660	8200	0		0
1	1201	8200	8741	0		0
2	1201	8741	9281	0		0
4	1201	8741	9281	0		0
3	1201	9281	9822	0		0
1	1201	9822	10362	0		0
4	1101	10362	0	0		0
3	1201	10633	11173	0		0
2	1101	11173	0	0		0
1	1201	11444	11984	0		0
3	1101	11984	0	0		0
4	1101	12254	0	0		0
2	1101	12525	0	0		0
4	1101	12795	0	0		0
1	1101	13065	0	0		0
3	1101	13065	0	0		0
2	1101	13335	0	0		0
4	1201	13606	14146	0		0
1	1201	14146	14687	0		0
3	1101	14687	0	0		0
4	1201	14957	15498	0		0
2	1201	14957	15498	0		0
3	1101	15498	0	0		0
1	1101	15768	0	0		0
4	1101	16038	0	0		0
1	1201	16308	16849	0		0
4	1201	16849	17389	0		0
3	1101	17389	0	0		0
2	1101	17660	0	0		0
1	1201	17930	18471	0		0
3	1201	18471	19011	0		0
2	1101	19011	0	0		0
1	1201	19281	19822	0		0
2	1101	19822	0	0		0
4	1201	20092	20633	0		0
3	1201	20633	21173	0		0
2	1101	21173	0	0		0
1	1101	21444	0	0		0
2	1101	21714	0	0		0
4	1101	21714	0	0		0
3	1101	21984	0	0		0
2	1101	22254	0	0		0
3	1101	22525	0	0		0
2	1201	22795	23200	0		0
1	1101	23200	0	0		0
4	1201	23606	24957	0		0
