音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
3	1101	608	0	0		0
1	1101	1253	0	0		0
3	1101	1898	0	0		0
4	1101	2510	0	0		0
3	1101	2849	0	0		0
2	1101	3121	0	0		0
3	1101	3461	0	0		0
2	1101	3800	0	0		0
1	1101	4140	0	0		0
2	1101	4616	0	0		0
1	1101	4955	0	0		0
3	1101	4955	0	0		0
2	1101	5295	0	0		0
3	1101	5635	0	0		0
4	1101	5940	0	0		0
2	1101	6178	0	0		0
3	1101	6450	0	0		0
4	1101	6722	0	0		0
3	1101	7027	0	0		0
2	1101	7299	0	0		0
1	1101	7605	0	0		0
2	1101	7945	0	0		0
3	1101	8250	0	0		0
4	1201	8556	8930	0		0
3	1101	8930	0	0		0
4	1101	9371	0	0		0
2	1101	9371	0	0		0
1	1201	9847	10356	0		0
2	1101	10356	0	0		0
3	1101	10764	0	0		0
2	1101	11103	0	0		0
1	1101	11409	0	0		0
2	1101	11715	0	0		0
3	1101	11987	0	0		0
4	1101	12326	0	0		0
2	1101	12700	0	0		0
3	1101	13074	0	0		0
4	1101	13345	0	0		0
3	1101	13617	0	0		0
2	1101	13923	0	0		0
4	1101	14228	0	0		0
3	1101	14534	0	0		0
2	1101	14874	0	0		0
1	1201	15315	15689	0		0
3	1201	15315	15689	0		0
2	1201	15723	16131	0		0
3	1201	16131	16708	0		0
4	1201	16708	17829	0		0
3	1201	17829	18610	0	2	0
1	1201	17829	18610	0	2	0
2	1201	18610	19663	0		0
4	1201	19663	20207	0		0
3	1101	20207	0	0		0
2	1101	20614	0	0		0
1	1101	20920	0	0		0
4	1101	21260	0	0		0
3	1101	21565	0	0		0
4	1101	22075	0	0		0
2	1101	22075	0	0		0
3	1101	22483	0	0		0
2	1101	22822	0	0		0
1	1101	23094	0	0		0
2	1101	23400	0	0		0
3	1101	23705	0	0		0
4	1101	23977	0	0		0
2	1101	24249	0	0		0
3	1101	24555	0	0		0
4	1101	24860	0	0		0
3	1101	25268	0	0		0
4	1101	25642	0	0		0
2	1101	25642	0	0		0
3	1101	25947	0	0		0
4	1101	26219	0	0		0
2	1101	26219	0	0		0
3	1101	26525	0	0		0
4	1101	26853	0	0		0
3	1101	27170	0	0		0
2	1101	27612	0	0		0
1	1201	27951	28563	0		0
3	1201	28563	29038	0		0
4	1101	29038	0	0		0
3	1101	29412	0	0		0
2	1101	29752	0	0		0
1	1101	29989	0	0		0
4	1101	30363	0	0		0
3	1101	30669	0	0		0
2	1101	30974	0	0		0
1	1101	31212	0	0		0
4	1101	31518	0	0		0
3	1101	31790	0	0		0
2	1101	32129	0	0		0
1	1101	32469	0	0		0
2	1201	32945	33318	0		0
3	1201	33318	33726	0		0
4	1201	33726	34541	0		0
3	1201	34541	35118	0		0
2	1101	35118	0	0		0
3	1101	35492	0	0		0
4	1201	35900	36613	0		0
3	1201	36613	38923	0		0
2	1101	38923	0	0		0
3	1201	39500	40180	0	3	0
1	1201	39500	40180	0	3	0
2	1101	40180	0	0		0
3	1101	40587	0	0		0
4	1101	40961	0	0		0
2	1101	41233	0	0		0
3	1101	41572	0	0		0
4	1101	41946	0	0		0
3	1101	42320	0	0		0
2	1101	42625	0	0		0
1	1101	42897	0	0		0
3	1101	43169	0	0		0
2	1101	43474	0	0		0
1	1101	43848	0	0		0
2	1101	44256	0	0		0
3	1101	44595	0	0		0
1	1101	44595	0	0		0
2	1101	44867	0	0		0
1	1101	45173	0	0		0
3	1101	45173	0	0		0
2	1201	45512	46022	0		0
3	1201	46022	47007	0		0
1	1201	47007	48094	0		0
