音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	643	1247	0		0
3	1201	1247	2052	0		0
4	1101	2052	0	0		0
1	1201	2455	3059	0		0
3	1101	3059	0	0		0
2	1101	3260	0	0		0
4	1101	3663	0	0		0
2	1101	4065	0	0		0
1	1101	4267	0	0		0
3	1101	4468	0	0		0
1	1101	4871	0	0		0
3	1101	5274	0	0		0
2	1201	5676	6280	0		0
4	1101	6280	0	0		0
3	1101	6482	0	0		0
2	1101	6884	0	0		0
1	1101	7287	0	0		0
2	1101	7488	0	0		0
3	1101	7690	0	0		0
4	1101	7891	0	0		0
2	1201	8092	8898	0		0
3	1101	8898	0	0		0
2	1101	9099	0	0		0
4	1101	9300	0	0		0
1	1101	9502	0	0		0
3	1201	9703	10508	0		0
1	1101	10508	0	0		0
3	1101	10911	0	0		0
2	1101	11314	0	0		0
4	1201	11716	12119	0		0
2	1101	12119	0	0		0
3	1101	12522	0	0		0
1	1101	12925	0	0		0
2	1101	13126	0	0		0
3	1101	13327	0	0		0
4	1101	13529	0	0		0
2	1101	13730	0	0		0
1	1101	13931	0	0		0
4	1101	14133	0	0		0
2	1101	14334	0	0		0
3	1201	14535	15341	0		0
2	1101	15341	0	0		0
3	1101	15542	0	0		0
2	1101	15743	0	0		0
1	1101	15945	0	0		0
3	1201	16146	16951	0		0
2	1101	16951	0	0		0
1	1101	17153	0	0		0
4	1101	17354	0	0		0
3	1101	17555	0	0		0
2	1101	17757	0	0		0
1	1101	17958	0	0		0
3	1101	18159	0	0		0
4	1101	18361	0	0		0
2	1201	18562	18965	0		0
4	1201	18965	19367	0		0
2	1201	19367	19770	0		0
1	1101	19770	0	0		0
2	1101	19971	0	0		0
3	1101	20173	0	0		0
2	1101	20576	0	0		0
3	1101	20978	0	0		0
1	1101	21381	0	0		0
3	1201	21683	22388	0		0
2	1101	22388	0	0		0
4	1101	22790	0	0		0
2	1101	23193	0	0		0
3	1101	23596	0	0		0
1	1101	23998	0	0		0
3	1101	24401	0	0		0
1	1201	24804	25408	0		0
3	1101	25408	0	0		0
2	1101	25609	0	0		0
3	1201	25810	26213	0		0
1	1101	26213	0	0		0
2	1101	26414	0	0		0
3	1101	26817	0	0		0
2	1201	27220	28025	0		0
4	1201	28025	28629	0		0
3	1101	28629	0	0		0
2	1101	28831	0	0		0
3	1101	29133	0	0		0
4	1101	29334	0	0		0
1	1101	29535	0	0		0
2	1201	29837	30341	0	2	0
3	1201	30341	30743	0		0
2	1101	30743	0	0		0
4	1201	31146	31549	0		0
3	1101	31549	0	0		0
4	1101	31750	0	0		0
2	1101	31951	0	0		0
3	1101	32153	0	0		0
1	1201	32354	33159	0		0
2	1201	33159	33763	0		0
3	1201	33763	34267	0		0
1	1101	34267	0	0		0
3	1101	34468	0	0		0
1	1101	34669	0	0		0
2	1201	34871	35475	0		0
4	1201	35475	36683	0		0
2	1101	36683	0	0		0
3	1201	37086	37488	0		0
1	1201	37488	37891	0		0
3	1201	37891	38294	0		0
2	1101	38294	0	0		0
1	1101	38495	0	0		0
4	1101	38696	0	0		0
2	1101	38898	0	0		0
3	1201	39099	39904	0		0
1	1201	39904	40307	0		0
2	1201	40307	40710	0		0
3	1201	40710	41112	0		0
4	1201	41112	41515	0		0
1	1101	41515	0	0		0
3	1101	41918	0	0		0
2	1201	42220	43126	0		0
4	1101	43126	0	0		0
3	1101	43529	0	0		0
2	1101	43931	0	0		0
1	1101	44334	0	0		0
3	1101	44737	0	0		0
2	1201	45139	45542	0		0
4	1201	45542	46448	0		0
1	1101	46448	0	0		0
3	1101	46851	0	0		0
2	1101	47153	0	0		0
3	1101	47656	0	0		0
4	1101	48059	0	0		0
3	1101	48461	0	0		0
2	1201	48864	49267	0		0
1	1201	49267	49669	0		0
4	1101	49669	0	0		0
2	1201	50072	51079	0		0
3	1201	51079	51683	0		0
4	1101	51683	0	0		0
3	1101	52086	0	0		0
4	1101	52488	0	0		0
2	1101	52891	0	0		0
3	1101	53294	0	0		0
1	1101	53696	0	0		0
3	1101	54099	0	0		0
2	1101	54602	0	0		0
3	1101	54804	0	0		0
1	1201	55106	55609	0		0
2	1201	55609	56112	0		0
3	1101	56112	0	0	3	0
4	1101	56314	0	0		0
3	1101	56515	0	0		0
4	1101	56716	0	0		0
3	1101	56918	0	0		0
2	1101	57119	0	0		0
1	1101	57320	0	0		0
2	1101	57522	0	0		0
3	1101	57723	0	0		0
4	1201	58126	58629	0		0
2	1101	58629	0	0		0
3	1101	58831	0	0		0
4	1201	59032	59535	0		0
1	1101	59535	0	0		0
2	1101	59737	0	0		0
3	1101	59938	0	0		0
2	1101	60139	0	0		0
4	1201	60341	61247	0		0
3	1101	61247	0	0		0
1	1101	61448	0	0		0
2	1101	61649	0	0		0
3	1101	61851	0	0		0
4	1201	62052	62455	0		0
3	1201	62455	63059	0		0
1	1201	63059	63864	0		0
2	1101	63864	0	0		0
3	1101	64065	0	0		0
4	1101	64267	0	0		0
3	1101	64468	0	0		0
1	1201	64669	65072	0		0
2	1201	65072	65475	0		0
3	1201	65475	65978	0		0
4	1201	65978	66381	0		0
2	1101	66381	0	0		0
1	1101	66784	0	0		0
2	1201	67186	67690	0		0
3	1201	67690	68092	0		0
4	1201	68092	68596	0		0
3	1201	68596	69099	0		0
2	1201	69099	69602	0		0
1	1201	69602	70106	0	1	0
2	1201	70106	70508	0		0
3	1101	70508	0	0		0
4	1101	70710	0	0		0
3	1101	70911	0	0		0
2	1201	71314	71716	0		0
1	1201	71716	72119	0		0
2	1101	72119	0	0		0
3	1101	72320	0	0		0
4	1101	72522	0	0		0
3	1101	73126	0	0		0
2	1101	73529	0	0		0
3	1101	73931	0	0		0
2	1101	74334	0	0		0
3	1101	74737	0	0		0
1	1101	75139	0	0		0
3	1101	75542	0	0		0
4	1101	75743	0	0		0
2	1101	75945	0	0		0
1	1101	76146	0	0		0
3	1101	76347	0	0		0
1	1101	76549	0	0		0
2	1101	76750	0	0		0
4	1101	76951	0	0		0
3	1101	77153	0	0		0
2	1101	77455	0	0		0
1	1201	77757	78562	0		0
2	1201	78562	79569	0		0
3	1201	79569	79971	0		0
4	1201	79971	80374	0		0
3	1101	80374	0	0		0
2	1101	80576	0	0		0
4	1101	80777	0	0		0
3	1201	81180	81582	0		0
2	1201	81582	81985	0		0
1	1101	81985	0	0		0
2	1101	82186	0	0		0
3	1101	82388	0	0		0
4	1101	82589	0	0		0
3	1101	83092	0	0		0
2	1101	83495	0	0		0
3	1101	83898	0	0		0
2	1101	84300	0	0		0
3	1101	84703	0	0		0
1	1101	85106	0	0		0
3	1101	85508	0	0		0
2	1101	85911	0	0		0
3	1101	86314	0	0		0
4	1101	86716	0	0		0
2	1101	87119	0	0		0
3	1101	87522	0	0		0
1	1201	87925	88327	0		0
2	1201	88327	88730	0		0
3	1201	88730	89133	0		0
4	1201	89133	89535	0		0
3	1201	89535	89938	0		0
1	1201	89938	90844	0		0
2	1201	90844	91649	0		0
3	1201	91649	92052	0		0
4	1101	92052	0	0		0
3	1101	92455	0	0		0
4	1101	92857	0	0		0
1	1201	93260	94065	0		0
2	1201	94065	94871	0		0
3	1201	94871	95676	0		0
4	1101	95676	0	0		0
3	1101	96180	0	0		0
