音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
1	1101	170	0	0		0
4	1101	424	0	0		0
1	1101	678	0	0		0
4	1101	933	0	0		0
1	1101	1187	0	0		0
3	1101	1441	0	0		0
2	1101	1695	0	0		0
4	1101	1950	0	0		0
1	1101	2204	0	0		0
3	1101	2204	0	0		0
2	1101	2458	0	0		0
3	1101	2712	0	0		0
1	1101	2967	0	0		0
4	1101	3221	0	0		0
2	1101	3221	0	0		0
3	1101	3475	0	0		0
1	1101	3729	0	0		0
3	1101	3984	0	0		0
2	1101	4238	0	0		0
4	1101	4238	0	0		0
3	1101	4492	0	0		0
1	1101	4746	0	0		0
4	1101	5001	0	0		0
1	1101	5255	0	0		0
3	1101	5255	0	0		0
2	1101	5509	0	0		0
3	1101	5763	0	0		0
1	1101	6017	0	0		0
2	1101	6272	0	0		0
4	1101	6272	0	0		0
3	1101	6526	0	0		0
1	1101	6780	0	0		0
4	1101	7034	0	0		0
3	1101	7289	0	0		0
2	1101	7543	0	0		0
4	1101	7797	0	0		0
2	1101	8051	0	0		0
1	1101	8306	0	0		0
3	1101	8306	0	0		0
2	1101	8560	0	0		0
4	1101	8814	0	0		0
1	1101	9068	0	0		0
4	1101	9323	0	0		0
3	1101	9577	0	0		0
1	1101	9831	0	0		0
4	1101	10085	0	0		0
3	1101	10339	0	0		0
1	1101	10339	0	0		0
2	1101	10594	0	0		0
1	1101	10848	0	0		0
3	1101	10848	0	0		0
2	1101	11102	0	0		0
4	1101	11356	0	0		0
3	1101	11611	0	0		0
2	1101	11865	0	0		0
3	1101	12119	0	0		0
2	1101	12373	0	0		0
4	1101	12373	0	0		0
1	1101	12628	0	0		0
4	1101	12882	0	0		0
3	1101	13136	0	0		0
2	1101	13390	0	0		0
4	1101	13645	0	0		0
1	1101	13899	0	0		0
4	1101	14153	0	0		0
3	1101	14407	0	0		0
1	1101	14407	0	0		0
2	1101	14662	0	0		0
4	1101	14916	0	0		0
3	1101	15170	0	0		0
2	1101	15424	0	0		0
4	1101	15678	0	0		0
3	1201	15933	16441	0		0
2	1101	16441	0	0		0
1	1101	16695	0	0		0
3	1101	16950	0	0		0
2	1101	17204	0	0		0
4	1201	17458	17967	0		0
3	1101	17967	0	0		0
2	1101	18221	0	0		0
4	1201	18475	18984	0		0
3	1201	18984	19492	0		0
2	1201	19492	20001	0		0
1	1101	20001	0	0		0
4	1101	20255	0	0		0
3	1201	20509	21526	0		0
1	1201	21526	22034	0		0
3	1101	22034	0	0		0
2	1101	22289	0	0		0
4	1201	22543	23560	0		0
3	1101	23560	0	0		0
2	1101	23814	0	0		0
1	1201	24068	24577	0		0
4	1101	24577	0	0		0
2	1101	24831	0	0		0
3	1101	25085	0	0		0
1	1101	25339	0	0		0
4	1201	25594	26102	0		0
3	1101	26102	0	0		0
2	1101	26356	0	0		0
1	1201	26611	27119	0		0
2	1201	27119	27628	0		0
3	1201	27628	28136	0		0
4	1101	28136	0	0		0
3	1101	28390	0	0		0
2	1201	28645	29662	0		0
4	1201	29662	30170	0		0
3	1101	30170	0	0		0
1	1101	30424	0	0		0
4	1201	30678	31695	0		0
1	1201	31695	32204	0		0
4	1201	32204	32712	0		0
3	1101	32712	0	0		0
2	1101	32967	0	0		0
3	1101	33221	0	0		0
1	1101	33475	0	0		0
4	1201	33729	34238	0		0
2	1201	34238	34746	0		0
3	1101	34746	0	0		0
1	1101	35001	0	0		0
4	1101	35255	0	0		0
3	1101	35509	0	0		0
2	1201	35763	36272	0		0
1	1101	36272	0	0		0
3	1101	36272	0	0		0
2	1201	36526	37797	0		0
4	1201	36526	37797	0		0
3	1101	37797	0	0		0
1	1101	38051	0	0		0
3	1101	38306	0	0		0
1	1101	38560	0	0		0
4	1201	38814	39831	0		0
1	1201	39831	40339	0		0
3	1201	40339	40848	0		0
1	1101	40848	0	0		0
4	1101	41102	0	0		0
1	1101	41356	0	0		0
4	1101	41611	0	0		0
3	1201	41865	42373	0		0
1	1201	42373	42882	0		0
3	1101	42882	0	0		0
2	1101	43136	0	0		0
4	1101	43390	0	0		0
1	1101	43645	0	0		0
4	1201	43899	44407	0		0
1	1101	44407	0	0		0
3	1201	44662	45933	0		0
2	1201	45933	46441	0		0
1	1101	46441	0	0		0
4	1101	46695	0	0		0
2	1201	46950	47967	0		0
4	1201	47967	48475	0		0
1	1101	48475	0	0		0
4	1101	48729	0	0		0
3	1101	48984	0	0	2	0
1	1101	48984	0	0	2	0
2	1201	49238	49746	0		0
4	1101	49746	0	0		0
3	1101	50001	0	0		0
2	1101	50255	0	0		0
4	1201	50509	51017	0		0
3	1201	51017	51526	0		0
2	1201	51526	52034	0		0
1	1201	52034	53051	0		0
3	1101	53051	0	0		0
2	1201	53306	54068	0		0
3	1201	54068	55085	0		0
4	1201	55085	56102	0		0
2	1201	56102	56611	0		0
1	1101	56611	0	0		0
3	1101	56865	0	0		0
1	1201	57119	57882	0		0
3	1101	57882	0	0		0
2	1101	58136	0	0		0
4	1101	58390	0	0		0
3	1201	58645	59662	0		0
1	1201	59662	60678	0		0
4	1101	60678	0	0		0
3	1101	60933	0	0		0
2	1101	61187	0	0		0
1	1201	61441	62204	0		0
2	1201	62204	63221	0		0
3	1201	63221	64238	0		0
4	1101	64238	0	0		0
2	1101	64492	0	0		0
4	1101	64746	0	0		0
2	1101	65001	0	0		0
1	1201	65255	66272	0		0
3	1201	65255	66272	0		0
2	1101	66272	0	0		0
4	1101	66526	0	0		0
1	1101	66780	0	0		0
4	1101	67034	0	0		0
2	1201	67289	68306	0		0
1	1201	68306	68814	0		0
4	1101	68814	0	0		0
3	1101	69068	0	0		0
4	1201	69323	70339	0		0
1	1101	70339	0	0		0
2	1101	70594	0	0		0
3	1101	70848	0	0		0
2	1101	71102	0	0		0
1	1201	71356	72373	0		0
4	1101	72373	0	0		0
3	1101	72628	0	0		0
2	1101	72882	0	0		0
1	1101	73136	0	0		0
4	1201	73390	74407	0		0
2	1201	74407	74916	0		0
3	1101	74916	0	0		0
1	1101	75170	0	0		0
4	1201	75424	76441	0		0
1	1101	76441	0	0		0
2	1101	76695	0	0		0
3	1101	76950	0	0		0
1	1101	77204	0	0		0
2	1201	77458	78475	0		0
4	1201	77458	78475	0		0
3	1101	78475	0	0		0
4	1101	78729	0	0		0
1	1101	78984	0	0		0
4	1101	79238	0	0		0
1	1201	79492	80509	0		0
3	1201	79492	80509	0		0
2	1101	80509	0	0		0
4	1201	80763	81526	0		0
2	1101	81526	0	0	3	0
1	1201	81780	82289	0		0
2	1101	82289	0	0		0
4	1101	82479	0	0		0
3	1101	82734	0	0		0
1	1201	82988	83560	0		0
3	1201	83560	85339	0		0
2	1101	85339	0	0		0
1	1101	85594	0	0		0
3	1201	85848	87628	0		0
1	1201	87628	89153	0		0
3	1101	89153	0	0		0
4	1101	89407	0	0		0
3	1101	89662	0	0		0
2	1201	89916	90424	0		0
3	1101	90424	0	0		0
4	1101	90678	0	0		0
2	1101	90933	0	0		0
4	1201	91187	91695	0		0
1	1201	91695	93475	0		0
3	1101	93475	0	0		0
2	1101	93729	0	0		0
4	1201	93984	95763	0		0
1	1201	95763	96780	0		0
