音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	64	540	0		0
4	1101	540	0	0		0
1	1201	778	1493	0		0
2	1201	1493	1969	0		0
4	1201	1969	2445	0		0
3	1101	2445	0	0		0
2	1201	2683	3397	0		0
4	1201	3397	3874	0		0
3	1201	3874	4350	0		0
1	1201	4350	4826	0		0
4	1201	4826	5540	0		0
2	1101	5540	0	0		0
3	1201	5897	6255	0		0
2	1101	6255	0	0		0
4	1101	6493	0	0		0
1	1201	6731	7207	0		0
3	1201	7207	7683	0		0
1	1201	7683	8159	0		0
4	1201	8159	8635	0		0
3	1201	8635	9350	0		0
2	1201	9350	9707	0		0
1	1201	9707	10302	0		0
2	1101	10302	0	0		0
4	1101	10540	0	0		0
3	1101	10778	0	0		0
2	1201	11016	11493	0		0
1	1101	11493	0	0		0
3	1101	11493	0	0		0
2	1201	11731	12207	0		0
3	1101	12207	0	0		0
4	1101	12445	0	0		0
3	1201	12683	13397	0		0
2	1101	13397	0	0		0
4	1101	13397	0	0		0
3	1101	13635	0	0		0
1	1101	13874	0	0		0
4	1201	14112	14826	0		0
2	1201	14826	15302	0		0
1	1101	15302	0	0		0
3	1101	15302	0	0		0
2	1101	15540	0	0		0
4	1101	15778	0	0		0
3	1201	16016	16969	0		0
2	1201	16969	17445	0		0
1	1101	17445	0	0		0
3	1101	17683	0	0		0
2	1101	17921	0	0		0
4	1201	18159	19112	0		0
1	1201	19112	20064	0	2	0
3	1201	19112	20064	0	2	0
2	1201	20064	20778	0		0
4	1201	20778	21255	0		0
3	1101	21255	0	0		0
1	1101	21493	0	0		0
2	1101	21731	0	0		0
4	1201	21969	22445	0		0
3	1201	22445	22921	0		0
2	1101	22921	0	0		0
4	1101	22921	0	0		0
3	1201	23397	24112	0		0
2	1201	24112	24588	0		0
1	1201	24588	25064	0		0
2	1101	25064	0	0		0
3	1101	25302	0	0		0
2	1101	25540	0	0		0
4	1201	25778	26255	0		0
3	1201	26255	26731	0		0
2	1101	26731	0	0		0
4	1101	26731	0	0		0
3	1101	26969	0	0		0
2	1101	27207	0	0		0
1	1101	27445	0	0		0
3	1201	27683	28159	0		0
2	1101	28397	0	0		0
1	1101	28635	0	0		0
3	1101	28874	0	0		0
2	1101	29112	0	0		0
4	1201	29350	30064	0		0
2	1201	30064	30540	0		0
1	1101	30540	0	0		0
2	1101	30778	0	0		0
1	1101	31016	0	0		0
3	1201	31255	32207	0		0
2	1201	32207	32683	0		0
1	1101	32683	0	0		0
3	1101	32921	0	0		0
2	1101	33159	0	0		0
4	1201	33397	34350	0		0
2	1101	34350	0	0	3	0
3	1101	34588	0	0		0
1	1101	34826	0	0		0
3	1101	35064	0	0		0
2	1201	35302	35778	0		0
3	1101	35778	0	0		0
2	1201	36016	36493	0		0
1	1101	36493	0	0		0
3	1201	36731	37207	0		0
1	1201	37207	37683	0		0
3	1201	37683	38159	0		0
2	1101	38159	0	0		0
4	1101	38397	0	0		0
2	1101	38635	0	0		0
3	1101	38874	0	0		0
2	1201	39112	39588	0		0
4	1101	39588	0	0		0
3	1201	39826	40302	0		0
2	1101	40302	0	0		0
1	1201	40540	41016	0		0
2	1201	41016	41493	0		0
3	1101	41493	0	0		0
4	1101	41731	0	0		0
3	1201	41969	42445	0		0
1	1201	42445	42921	0		0
2	1201	42921	43635	0		0
3	1101	43635	0	0		0
4	1201	43993	44588	0		0
2	1101	44588	0	0		0
3	1201	44826	45302	0		0
2	1201	45302	45778	0		0
1	1201	45778	46255	0		0
2	1201	46255	46731	0		0
3	1201	46731	47445	0		0
4	1201	47445	47921	0		0
3	1201	47921	48397	0		0
2	1101	48397	0	0		0
1	1201	48635	49588	0		0
2	1201	49588	49945	0		0
4	1201	49945	50302	0		0
3	1101	50302	0	0		0
2	1101	50540	0	0		0
3	1201	50778	51493	0		0
1	1101	51493	0	0		0
3	1101	51731	0	0		0
2	1101	51969	0	0		0
4	1201	52207	52921	0		0
2	1201	52921	53397	0		0
3	1101	53397	0	0		0
1	1101	53635	0	0		0
2	1101	53874	0	0		0
3	1201	54112	54826	0		0
4	1101	54826	0	0		0
2	1201	55064	55540	0		0
1	1101	55540	0	0		0
2	1101	55778	0	0		0
3	1101	56016	0	0		0
4	1201	56255	57207	0		0
1	1201	57207	58159	0		0
3	1201	57207	58159	0		0
2	1201	58159	59112	0		0
4	1201	58159	59112	0		0
1	1201	59112	60064	0		0
3	1201	59112	60064	0		0
