音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
3	1201	501	1941	0		0
1	1101	1941	0	0		0
4	1101	2421	0	0		0
1	1101	2901	0	0		0
2	1101	3141	0	0		0
1	1201	3381	4341	0		0
2	1101	4341	0	0		0
4	1101	4821	0	0		0
3	1101	5061	0	0		0
4	1201	5301	6261	0		0
2	1101	6261	0	0		0
1	1101	6741	0	0		0
2	1101	6981	0	0		0
1	1201	7221	8181	0		0
2	1101	8181	0	0		0
4	1101	8661	0	0		0
3	1101	8901	0	0		0
4	1101	9141	0	0		0
3	1201	9381	10101	0		0
1	1101	10101	0	0		0
2	1101	10581	0	0		0
3	1101	10821	0	0		0
2	1201	11061	12021	0		0
4	1101	12021	0	0		0
3	1101	12501	0	0		0
4	1101	12741	0	0		0
3	1201	12981	13941	0		0
1	1101	13941	0	0		0
3	1101	14421	0	0		0
2	1101	14661	0	0		0
3	1201	14901	15861	0		0
1	1101	15861	0	0		0
4	1101	16341	0	0		0
3	1101	16581	0	0		0
4	1101	16821	0	0		0
1	1101	17301	0	0	2	0
3	1101	17301	0	0	2	0
2	1101	17781	0	0		0
1	1101	18261	0	0		0
3	1101	18261	0	0		0
2	1101	18741	0	0		0
3	1101	19221	0	0		0
4	1101	19701	0	0		0
3	1201	20181	21141	0		0
1	1201	21141	22101	0		0
2	1101	22101	0	0		0
4	1101	22101	0	0		0
4	1201	23061	24021	0		0
1	1101	24021	0	0		0
3	1101	24021	0	0		0
4	1101	24981	0	0		0
3	1101	25461	0	0		0
2	1101	25941	0	0		0
1	1101	26421	0	0		0
2	1101	26901	0	0		0
3	1101	27381	0	0		0
4	1101	27861	0	0		0
3	1101	28341	0	0		0
1	1201	28821	29781	0		0
2	1101	29781	0	0		0
4	1101	29781	0	0		0
3	1101	30261	0	0		0
1	1101	30741	0	0		0
2	1101	31221	0	0		0
3	1201	31701	32661	0		0
1	1201	31701	32661	0		0
2	1101	32661	0	0	3	0
3	1101	33141	0	0		0
2	1101	33621	0	0		0
3	1101	34101	0	0		0
1	1101	34581	0	0		0
4	1101	35061	0	0		0
1	1101	35541	0	0		0
4	1101	36021	0	0		0
2	1201	36501	37461	0		0
4	1101	37461	0	0		0
3	1101	37941	0	0		0
2	1201	38421	39381	0		0
1	1101	39861	0	0		0
3	1101	40341	0	0		0
1	1101	40821	0	0		0
3	1101	41301	0	0		0
1	1101	41781	0	0		0
4	1101	42261	0	0		0
2	1101	42741	0	0		0
4	1101	43221	0	0		0
2	1101	43701	0	0		0
4	1201	44181	45141	0		0
1	1101	45141	0	0		0
3	1101	45621	0	0		0
1	1201	46101	47061	0		0
4	1101	47061	0	0		0
3	1101	47541	0	0		0
2	1101	48021	0	0		0
4	1101	48021	0	0		0
3	1101	48501	0	0		0
2	1101	48981	0	0		0
3	1101	49461	0	0		0
2	1101	49941	0	0		0
4	1101	49941	0	0		0
3	1101	50421	0	0		0
2	1101	50901	0	0		0
3	1101	51381	0	0		0
2	1201	51861	52821	0		0
1	1101	52821	0	0		0
2	1101	53301	0	0		0
3	1201	53781	54741	0		0
1	1101	54741	0	0		0
3	1101	55221	0	0		0
2	1101	55701	0	0		0
4	1101	55701	0	0		0
3	1101	56181	0	0		0
2	1101	56661	0	0		0
3	1101	57141	0	0		0
2	1101	57621	0	0		0
4	1101	57621	0	0		0
3	1101	58101	0	0		0
2	1101	58581	0	0		0
1	1101	59061	0	0		0
4	1201	59541	60501	0		0
2	1101	60501	0	0		0
1	1101	60981	0	0		0
3	1201	61461	62421	0		0
2	1101	62421	0	0		0
1	1101	62901	0	0		0
2	1201	63381	64341	0	1	0
3	1201	64581	65061	0		0
4	1201	65061	66021	0		0
2	1201	66501	66981	0		0
1	1201	66981	68181	0		0
4	1201	68421	68901	0		0
3	1201	68901	70101	0		0
2	1101	70101	0	0		0
3	1101	70581	0	0		0
2	1201	71061	71781	0		0
3	1201	72261	72741	0		0
1	1201	72741	73701	0		0
2	1201	74181	74661	0		0
3	1201	74661	75741	0		0
1	1201	76101	76581	0		0
2	1201	76581	77781	0		0
4	1101	78021	0	0		0
3	1101	78261	0	0		0
2	1101	78501	0	0		0
1	1201	78741	79701	0		0
