音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1201	238	1952	0		0
1	1101	1952	0	0		0
3	1101	2380	0	0		0
1	1101	2595	0	0		121
3	1201	2809	3452	0		0
1	1101	3452	0	0		0
3	1101	3666	0	0		0
1	1101	3880	0	0		0
3	1101	4095	0	0		0
1	1101	4309	0	0		0
3	1201	4523	5380	0		0
2	1101	5380	0	0		0
4	1101	5809	0	0		0
2	1101	6023	0	0		0
4	1201	6238	6880	0		0
1	1101	6880	0	0		0
3	1101	7095	0	0		0
1	1101	7309	0	0		0
3	1101	7523	0	0		0
1	1101	7738	0	0		0
3	1101	7952	0	0		0
2	1101	8166	0	0		0
3	1101	8380	0	0		0
2	1101	8809	0	0	2	0
4	1101	8809	0	0	2	0
3	1101	9238	0	0		0
2	1101	9452	0	0		0
4	1201	9666	10309	0		0
1	1101	10309	0	0		0
2	1101	10523	0	0		0
3	1101	10738	0	0		0
4	1101	10952	0	0		0
3	1101	11166	0	0		0
2	1101	11380	0	0		0
3	1101	11595	0	0		0
2	1101	11809	0	0		0
4	1101	12023	0	0		0
1	1101	12238	0	0		0
3	1101	12238	0	0		0
2	1101	12666	0	0		0
3	1101	12880	0	0		0
2	1201	13095	13952	0		0
4	1101	13952	0	0		0
3	1101	14166	0	0		0
4	1101	14380	0	0		0
2	1101	14595	0	0		0
3	1101	14809	0	0		0
2	1201	15238	15666	0		0
1	1101	15666	0	0		0
3	1101	15666	0	0		0
2	1101	16095	0	0		0
3	1101	16309	0	0		0
2	1201	16523	16952	0		0
4	1201	16952	17380	0		0
1	1101	17380	0	0		0
3	1101	17595	0	0		0
1	1101	17809	0	0		0
3	1101	18023	0	0		0
1	1201	18238	19095	0		0
2	1101	19095	0	0		0
4	1101	19095	0	0		0
3	1101	19309	0	0		0
2	1101	19523	0	0		0
4	1101	19738	0	0		0
2	1101	19952	0	0		0
3	1101	20166	0	0		0
2	1101	20380	0	0		0
1	1101	20595	0	0		0
4	1101	20809	0	0		0
3	1101	21023	0	0		0
2	1101	21238	0	0		0
4	1101	21452	0	0		0
3	1101	21666	0	0		0
2	1201	21880	22523	0		0
1	1101	22523	0	0		0
3	1101	22738	0	0		0
2	1101	22952	0	0		0
1	1101	23166	0	0		0
2	1101	23380	0	0		0
3	1101	23595	0	0		0
2	1101	23809	0	0		0
3	1101	24023	0	0		0
4	1201	24238	24666	0		0
3	1201	24666	25095	0		0
2	1201	25095	25952	0		0
1	1101	25952	0	0		0
3	1101	25952	0	0		0
2	1101	26380	0	0		0
3	1101	26595	0	0		0
4	1101	26809	0	0		0
2	1101	27238	0	0		0
3	1101	27452	0	0		0
2	1101	27666	0	0		0
4	1101	27880	0	0		0
1	1101	28095	0	0		0
4	1101	28309	0	0		0
1	1101	28523	0	0		0
2	1101	28738	0	0		0
3	1101	28952	0	0		0
2	1101	29380	0	0	3	0
4	1101	29380	0	0	3	0
3	1101	29809	0	0		0
4	1101	30023	0	0		0
2	1101	30238	0	0		0
3	1101	30452	0	0		0
4	1201	30666	31523	0		0
1	1101	31523	0	0		0
2	1101	31738	0	0		0
3	1101	31952	0	0		0
2	1101	32166	0	0		0
1	1201	32380	33238	0		0
2	1101	33238	0	0		0
