音轨（1 2 3 4）	音乐块ID	开始时间	结束时间	音效	背景	背景切换方式
Line	Id	StartTime	EndTime	SoundEffects	Background	ChangeForm
2	1101	641	0	0		0
3	1201	1177	1676	0		0
1	1101	1676	0	0		0
3	1201	2190	2700	0		0
4	1101	2703	0	0		0
2	1201	3213	3686	0		0
3	1201	3686	4323	0		0
4	1101	4323	0	0		0
2	1101	4323	0	0		0
3	1101	4826	0	0		0
2	1201	5328	5838	0		0
3	1101	5842	0	0		0
4	1201	6333	6858	0		0
3	1101	6858	0	0		0
2	1201	7278	7856	0		0
4	1201	7856	8430	0		0
3	1101	8426	0	0		0
1	1101	8426	0	0		0
2	1101	8951	0	0		0
3	1201	9438	9960	0		0
1	1101	9956	0	0		0
4	1201	10473	10991	0		0
2	1101	10991	0	0		0
3	1201	11471	12033	0		0
1	1101	12026	0	0		0
2	1201	12528	13046	0		0
4	1101	13046	0	0		0
3	1201	13608	14085	0		0
1	1101	14088	0	0		0
2	1201	14568	15138	0		0
4	1101	15138	0	0		0
1	1101	15708	0	0		0
3	1101	15708	0	0		0
2	1101	16241	0	0		0
4	1101	16241	0	0		0
3	1101	16923	0	0		0
1	1101	16931	0	0		0
4	1101	17433	0	0	2	0
3	1201	18041	18592	0		0
2	1101	18596	0	0		0
4	1201	19113	19620	0		0
2	1101	19623	0	0		0
3	1201	20133	20606	0		0
1	1101	20606	0	0		0
4	1201	21146	21633	0		0
3	1101	21633	0	0		0
2	1201	22166	22698	0		0
4	1101	22698	0	0		0
3	1201	23231	23868	0		0
1	1201	23871	24416	0		0
2	1201	24416	24971	0		0
4	1201	24416	24978	0		0
3	1201	24975	25905	0		0
2	1101	25908	0	0		0
4	1101	25908	0	0		0
1	1101	26883	0	0	3	0
3	1101	26883	0	0	3	0
2	1201	27386	27851	0		0
3	1101	27851	0	0		0
4	1201	28338	28773	0		0
3	1101	28773	0	0		0
2	1201	29171	29621	0		0
4	1201	29621	30093	0		0
3	1201	30093	30641	0		0
2	1101	30641	0	0		0
4	1101	30648	0	0		0
1	1201	31076	31511	0		0
3	1101	31511	0	0		0
4	1201	31968	32392	0		0
2	1101	32396	0	0		0
3	1201	32861	33292	0		0
1	1201	33296	33776	0		0
3	1201	33776	34308	0		0
1	1101	34301	0	0		0
3	1201	34743	35182	0		0
4	1101	35178	0	0		0
3	1201	35632	36060	0		0
2	1101	36063	0	0		0
1	1201	36513	36978	0		0
3	1101	36978	0	0		0
4	1201	37451	37882	0		0
2	1101	37878	0	0		0
3	1201	38400	38876	0		0
1	1101	38876	0	0		0
4	1201	39348	39813	0		0
3	1201	39813	40316	0		0
2	1201	40316	40826	0		0
1	1201	40826	41636	0		0
4	1201	41628	42798	0		0
2	1201	41636	42798	0		0
3	1101	42798	0	0	1	0
2	1101	43301	0	0		0
3	1101	43743	0	0		0
1	1101	44148	0	0		0
3	1101	44572	0	0		0
4	1101	45011	0	0		0
2	1101	45431	0	0		0
3	1101	45881	0	0		0
1	1101	45881	0	0		0
2	1101	46293	0	0		0
4	1101	46293	0	0		0
3	1101	46721	0	0		0
2	1101	47141	0	0		0
4	1101	47561	0	0		0
1	1101	47973	0	0		0
3	1101	48390	0	0		0
2	1101	48821	0	0		0
4	1101	49226	0	0		0
1	1101	49676	0	0		0
3	1101	49676	0	0		0
2	1101	50111	0	0		0
3	1101	50531	0	0		0
2	1101	50966	0	0		0
3	1101	51393	0	0		0
1	1101	51393	0	0		0
4	1101	51821	0	0		0
3	1101	52275	0	0		0
1	1101	52691	0	0		0
3	1101	53088	0	0		0
2	1101	53501	0	0		0
4	1101	53921	0	0		0
3	1101	54363	0	0		0
1	1101	54798	0	0		0
4	1101	55241	0	0		0
3	1101	55691	0	0		0
2	1101	56126	0	0		0
4	1101	56531	0	0		0
2	1101	56951	0	0		0
4	1101	57401	0	0		0
1	1101	57836	0	0		0
4	1101	58286	0	0		0
2	1101	58683	0	0		0
4	1101	59081	0	0		0
3	1101	59490	0	0		0
2	1101	59898	0	0		0
1	1101	60326	0	0		0
3	1101	60750	0	0		0
4	1101	61203	0	0		0
3	1101	61627	0	0		0
2	1101	61908	0	0		0
3	1101	62238	0	0		0
4	1201	62673	63626	0		0
1	1201	63626	64526	0		0
3	1201	63626	64530	0		0
2	1101	64526	0	0		0
3	1101	64946	0	0		0
2	1101	65306	0	0		0
4	1101	65726	0	0		0
2	1101	66206	0	0		0
4	1101	66626	0	0		0
2	1201	67226	68306	0		0
3	1101	68306	0	0	2	0
1	1101	68306	0	0	2	0
4	1201	68786	69326	0		0
3	1101	69326	0	0		0
1	1101	69326	0	0		0
2	1201	69806	70286	0		0
1	1101	70286	0	0		0
3	1101	70286	0	0		0
4	1201	70766	71306	0		0
3	1201	71306	71846	0		0
2	1201	71846	72386	0		0
3	1101	72386	0	0		0
1	1101	72386	0	0		0
4	1201	72866	73346	0		0
3	1201	73346	73886	0		0
2	1201	73886	74366	0		0
3	1101	74366	0	0		0
1	1101	74366	0	0		0
4	1201	74846	75386	0		0
3	1201	75386	75866	0		0
1	1201	75866	76406	0		0
2	1101	76406	0	0		0
4	1101	76406	0	0		0
3	1101	76946	0	0		0
4	1101	77486	0	0		0
2	1101	77966	0	0		0
4	1101	78446	0	0		0
1	1101	78986	0	0		0
3	1101	79451	0	0		0
4	1101	80006	0	0		0
2	1101	80486	0	0		0
4	1201	81086	81746	0		0
1	1101	81746	0	0		0
3	1201	82218	82766	0		0
1	1201	82766	83366	0		0
3	1201	83366	83966	0		0
4	1201	83966	85166	0		0
2	1201	83966	85166	0		0
1	1101	85166	0	0		0
3	1101	85166	0	0		0
